0	0	0	-0.0098732	0.11411	0.18513	-0.0041917	0.0021873	-0.00069339	0
1.1306	36.808	1.0257	-0.021507	0.10454	0.15473	-0.003148	0.0015378	-0.0010343	0
1.0916	35.54	1.0125	-0.011561	0.08377	0.16436	-0.0031286	0.0015677	-0.00059641	0
1.0789	35.126	0.98874	-0.024124	0.10526	0.14515	-0.0031608	0.0011171	-0.00048943	0
1.0272	33.444	0.95652	-0.021325	0.08383	0.14818	-0.0030431	0.00064062	-0.00054207	0
1.0105	32.897	0.96567	-0.031322	0.10086	0.13334	-0.0031563	0.00067588	-0.00041819	0
1.0361	33.731	0.95786	-0.021307	0.10036	0.15055	-0.0031602	0.00074286	-0.00030519	0
1.1431	37.217	1.0308	-0.038089	0.078695	0.1117	-0.0027367	0.0006	-6.0668e-05	0
1.0732	34.941	0.9962	-0.0069419	0.079274	0.12095	-0.0025724	0.00094015	-9.3533e-05	0
1.1564	37.649	1.035	0.018277	0.048577	0.084942	-0.0016095	0.0010927	-0.00015081	0
1.0179	33.14	0.96362	0.015237	0.078726	0.086242	-0.0018136	0.0010099	-0.00015238	0
0.99516	32.399	0.94963	0.024566	0.076639	0.079508	-0.0018164	0.0011469	-0.00023243	0
1.0331	33.635	0.9602	0.024548	0.080153	0.093905	-0.0017618	0.0012107	-0.00023682	0
1.0197	33.199	0.9698	0.013445	0.077468	0.060132	-0.0011755	0.00093831	-0.00030519	0
1.1745	38.239	1.0456	0.0033767	0.043854	0.057556	-0.0012794	0.00060081	-0.00021299	0
1.2522	40.767	1.0775	-0.018809	0.037214	0.034075	-0.0012051	0.00012338	-0.00030519	0
1.0092	32.855	0.96179	-0.0051701	0.049573	0.018252	-0.0010256	0.00021186	-0.00013834	0
1.0023	32.632	0.96071	-0.024965	0.024837	0.015855	-0.0010214	-1.2435e-05	-0.00030519	0
1.0379	33.79	0.96429	-0.022143	0.060506	0.046515	-0.0012465	-1.2435e-05	-0.00030519	0
1.0899	35.484	0.995	-0.01896	0.036483	0.015576	-0.00083382	-9.9634e-05	-0.00055519	0
1.0247	33.362	0.97352	-0.00199	0.019101	-0.00065283	-3.7965e-05	-8.3956e-05	-0.00030519	0
1.0275	33.451	0.97085	-0.009118	-0.011551	-0.017853	0.00019506	-1.2435e-05	-0.00030519	0
1.0429	33.953	0.98281	-0.014407	0.019109	-0.017832	0.00048017	-0.00046299	-0.00030519	0
0.98969	32.221	0.94892	-0.0019897	0.019099	-0.017854	0.00023651	-1.2435e-05	-0.00030519	0
