onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.017217	0.91899	3.35025	ClickXLbrown4	KashitSour	17	18	1	b	1	1	830.9
5.017128	0.91899	6.417414	BabyDoll	Keifli	44	54	0	b	2	0	896.99
8.017702	0.91899	9.648	BambaNugat	KashitSour	9	18	1	b	1	1	1119.42
13.01845	0.91899	14.51901	Mentos	Twist	47	48	0	y	2	1	995.65
18.01942	0.91899	19.45316	ClickXLbrown4	Shugi	17	10	1	b	1	1	931.67
25.02069	0.91899	26.31489	Bounty	Tictac	14	13	1	b	1	1	791.43
29.02131	0.91899	30.3051	BabyDoll	Tapuchips	44	43	0	b	2	0	783.81
32.0218	0.91899	33.46492	Cheetos	Twist	45	48	0	b	2	0	941.31
39.023	0.91899	40.2485	HispusimShatiah	ChocolateParaCookies5	15	11	0	y	1	1	726.12
43.02372	0.91899	44.43191	BisliGrill	DoritosNatural	46	50	1	b	2	1	904.4
46.02425	0.91899	47.29125	Mars	BisliBbq	5	56	1	b	4	1	768.86
50.02493	0.91899	51.74865	Hit	Mentos	49	47	1	y	2	0	1224.18
54.02564	0.91899	55.46536	ClickXLbrown4	Tictac	17	13	1	b	1	1	936.48
59.0266	0.91899	60.29878	Taami	BambaNugat	7	9	0	b	1	0	778.54
63.02725	0.91899	64.51542	Hit	DoritosGrill	49	52	1	b	2	1	989.85
67.02787	0.91899	68.8489	BisliOnion	DoritosGrill	51	52	1	b	2	1	1324.24
70.02823	0.91899	71.77891	Taami	ClickXLbrown4	7	17	0	b	1	0	1252.88
80.01544	0.91899	81.66555	DoritosGrill	BisliGrill	52	46	0	y	2	1	1138.68
84.01542	0.91899	85.54901	Bounty	HispusimShatiah	14	15	1	b	1	1	1025.7
87.01551	0.91899	88.18238	KinderBuenoWhite2	Tictac	8	13	1	b	1	1	653.6
90.01552	0.91899	91.73252	Taami	ChocolateParaCookies5	7	11	0	y	1	1	1209.6
94.01602	0.91899	95.44984	BabyDoll	Hit	44	49	0	b	2	0	930.09
100.0171	0.91899	101.2008	Shugi	KinderBuenoWhite2	10	8	0	y	1	1	684.04
103.0175	0.91899	104.3846	Taami	KinderBuenoWhite2	7	8	0	y	1	1	865.6
106.0191	0.91899	107.5352	Keifli	Egozi	54	53	1	y	2	0	1007.04
110.0189	0.91899	111.4692	Bounty	Shugi	14	10	1	b	1	1	949.25
113.0192	0.91899	114.2697	Bounty	KashitSour	14	18	1	b	1	1	750.9
116.0198	0.91899	117.7203	Kitkat	ChocolateParaCookies5	12	11	0	y	1	1	1194.31
130.0222	0.91899	131.1726	KashitSour	ChocolateParaCookies5	18	11	0	y	1	1	650.87
140.024	0.91899	141.8243	DoritosNatural	Hit	50	49	0	y	2	1	1297.1
146.025	0.91899	147.4588	Mentos	Keifli	47	54	0	b	2	0	934.1
150.0256	0.91899	151.5758	DoritosGrill	Tapuchips	52	43	0	b	2	0	1051.54
156.0268	0.91899	157.6999	Cheetos	Hit	45	49	0	y	2	1	1172.35
160.0275	0.91899	161.4834	ClickXLbrown4	HispusimShatiah	17	15	1	b	1	1	956.66
166.0285	0.91899	167.3788	BabyDoll	BisliOnion	44	51	0	b	2	0	849.66
178.0167	0.91899	179.5502	Twist	DoritosNatural	48	50	1	b	2	1	1028.46
181.0167	0.91899	182.6168	CrunchBisquitBrown3	BisliBbq	6	56	1	b	4	1	1094.37
188.0168	0.91899	189.6501	Keifli	Cheetos	54	45	1	y	2	0	1136.28
