onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.032965	0.91899	3.233074	HispusimShatiah	ChocolateParaCookies5	15	11	0	y	1	1	710.15
6.032956	0.91899	7.549933	ClickXLbrown4	Taami	17	7	1	y	1	0	1022.15
9.033214	0.91899	10.78347	Hit	BabyDoll	49	44	1	y	2	0	1265.9
14.03308	0.91899	15.6512	KinderBuenoBrown3	Shugi	16	10	1	b	1	1	1126.05
17.01801	0.91899	18.41827	BabyDoll	Tapuchips	44	43	0	b	2	0	889.1
20.03315	0.91899	21.60216	Hit	Egozi	49	53	1	y	2	0	1080.95
34.03334	0.91899	35.53793	CrunchBisquitBrown3	BisliBbq	6	56	1	b	4	1	1010.77
38.02153	0.91899	39.91701	BambaNugat	Tictac	9	13	1	b	1	1	1388.57
42.0223	0.91899	43.73375	Twist	DoritosGrill	48	52	1	b	2	1	1202.84
45.02284	0.91899	46.65659	BabyDoll	BisliOnion	44	51	0	b	2	0	1127.26
48.02337	0.91899	49.40711	KinderBuenoBrown3	HispusimShatiah	16	15	1	b	1	1	881.74
53.02417	0.91899	54.90039	Cheetos	BisliGrill	45	46	0	y	2	1	1371.93
56.02469	0.91899	57.61721	Mentos	Tapuchips	47	43	0	b	2	0	1086.42
66.02641	0.91899	67.83409	BisliOnion	DoritosNatural	51	50	1	b	2	1	1304.7
72.02747	0.91899	73.36114	ChocolateParaCookies5	Taami	11	7	1	b	1	1	829.62
75.02797	0.91899	76.7286	Shugi	ClickXLbrown4	10	17	0	y	1	1	1199.15
79.02873	0.91899	80.85085	BisliOnion	DoritosGrill	51	52	1	b	2	1	1319.36
84.02953	0.91899	85.63417	Cheetos	Tapuchips	45	43	0	b	2	0	1110.58
91.03076	0.91899	92.31769	BambaNugat	Taami	9	7	1	y	1	0	790.35
96.03171	0.91899	97.75111	Keifli	DoritosGrill	54	52	1	y	2	0	1225.39
99.03217	0.91899	100.5844	BisliBbq	Mars	56	5	0	y	4	1	1063.93
105.0177	0.91899	106.6345	Keifli	Mentos	54	47	1	y	2	0	1113.39
109.0174	0.91899	110.5013	Bounty	Shugi	14	10	1	b	1	1	974.66
121.0193	0.91899	122.6365	BambaNugat	HispusimShatiah	9	15	1	y	1	0	1107.8
124.0214	0.91899	125.7369	Cheetos	Hit	45	49	0	y	2	1	1216.75
127.0204	0.91899	128.9375	Bounty	Kitkat	14	12	1	y	1	0	1408.71
131.021	0.91899	132.6049	BisliGrill	DoritosNatural	46	50	1	b	2	1	1082.08
137.0222	0.91899	138.485	Shugi	KinderBuenoWhite2	10	8	0	y	1	1	953.95
140.0226	0.91899	141.8065	Mentos	Twist	47	48	0	y	2	1	1277.51
149.0242	0.91899	150.4413	Tictac	ClickXLbrown4	13	17	0	y	1	1	914.86
153.0246	0.91899	154.6254	Tapuchips	DoritosNatural	43	50	1	b	2	1	1092.47
157.0256	0.91899	158.5761	Shugi	BambaNugat	10	9	0	y	1	1	1051.49
160.0259	0.91899	161.4852	Mentos	BisliOnion	47	51	0	b	2	0	955.24
163.0266	0.91899	164.8684	HispusimShatiah	Bounty	15	14	0	y	1	1	1335.55
173.0283	0.91899	174.9021	Taami	KinderBuenoWhite2	7	8	0	y	1	1	1377.75
177.029	0.91899	178.402	Tictac	Bounty	13	14	0	y	1	1	869.06
185.0304	0.91899	186.6141	Taami	KinderBuenoBrown3	7	16	0	b	1	0	1081.69
188.0309	0.91899	189.7689	Egozi	Twist	53	48	0	y	2	1	1245.19
