onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
629.8232	1	630.8411	ChocolateParaCookies5	13	0	1	NaN	NaN
632.8096	1	633.8461	Smarties	43	1	0	583.3916	961.5392
634.8121	1	635.8302	Keifli	42	0	0	NaN	NaN
636.8144	1	637.8491	HispusimShatiah	54	1	0	600.0392	932.6899
638.8167	1	639.8344	Hit	40	0	0	NaN	NaN
641.8201	1	642.8545	Tictac	46	1	0	616.7231	991.0644
643.8223	1	644.8402	Shugi	50	0	0	NaN	NaN
647.8102	1	648.8293	BabyDoll	47	0	0	NaN	640.9891
649.8124	1	650.8302	Tortit	12	0	1	NaN	NaN
654.818	1	655.8359	KifkefMaklot2	57	0	0	NaN	NaN
656.8202	1	657.8381	Twix	7	0	1	NaN	NaN
660.8246	1	661.8426	DoritosNatural	41	0	0	NaN	NaN
662.8103	1	663.8282	BisliPizza3	21	0	1	NaN	NaN
665.8136	1	666.848	Bounty	17	1	1	650.0625	973.4919
670.8192	1	671.8557	ClickBisquit2	48	1	0	633.3812	975.917
672.8215	1	673.8395	Mekupelet	45	0	0	NaN	NaN
674.8237	1	675.8418	ChocolateParaSucariotKoftzot2	5	0	1	NaN	NaN
678.8114	1	679.8293	KinderBuenoWhite2	53	0	0	NaN	NaN
682.8161	1	683.8509	Tapuchips	8	1	1	666.7164	995.0569
686.8206	1	687.8381	HappyHippo	52	0	0	NaN	NaN
688.8227	1	689.8574	KinderJoy	16	1	1	683.385	1004.548
690.825	1	691.8601	Apropo	11	1	1	633.3757	994.1203
692.8105	1	693.83	BisliGrill	39	0	0	NaN	NaN
694.8129	1	695.8306	BisliBbq	20	0	1	NaN	NaN
700.8196	1	701.8374	Loacker	19	0	1	NaN	NaN
703.823	1	704.8409	ClickXLwhite4	10	0	1	NaN	NaN
705.8252	1	706.8434	Halva2	56	0	0	NaN	NaN
707.8107	1	708.8466	GumiWine2	9	1	1	650.0525	1008.428
710.8141	1	711.8318	CrunchBisquitBrown3	3	0	1	NaN	NaN
712.8164	1	713.8348	Twist	55	0	0	NaN	NaN
714.8186	1	715.8534	KinderBuenoBrown3	49	1	0	650.0556	936.5472
716.8209	1	717.8568	WerthersOriginal	51	1	0	666.7132	1014.364
719.8242	1	720.8422	Snickers	44	0	0	NaN	NaN
721.8094	1	722.8274	Bamba	58	0	0	NaN	NaN
723.812	1	724.8299	Kitkat	22	0	1	NaN	NaN
725.8142	1	726.8321	PesekZman	18	0	1	NaN	NaN
727.8164	1	728.8346	BisliOnion	15	0	1	NaN	NaN
733.8232	1	734.8411	BambaSweet	4	0	1	NaN	NaN
736.8099	1	737.8444	Egozi	14	1	1	600.0703	985.2066
740.8144	1	741.8324	BambaNugat	6	0	1	NaN	NaN
