onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
1001.14	1	1002.158	HappyHippo	52	0	0	NaN	NaN
1006.129	1	1007.146	BisliGrill	39	0	0	NaN	NaN
1008.131	1	1009.168	Smarties	43	1	0	616.734	1040.417
1010.133	1	1011.169	GumiWine2	9	1	1	550.0622	1062.096
1016.123	1	1017.141	Snickers	44	0	0	NaN	NaN
1018.125	1	1019.143	ChocolateParaCookies5	13	0	1	NaN	NaN
1021.129	1	1022.163	Apropo	11	1	1	500.0522	890.4422
1023.131	1	1024.167	KinderJoy	16	1	1	516.7173	800.2973
1027.135	1	1028.153	Twist	55	0	0	NaN	NaN
1029.121	1	1030.155	HispusimShatiah	54	1	0	566.724	922.3152
1034.127	1	1035.144	Tortit	12	0	1	NaN	NaN
1041.134	1	1042.152	KinderBuenoWhite2	53	0	0	NaN	NaN
1043.137	1	1044.173	ClickBisquit2	48	1	0	583.3838	890.4658
1046.123	1	1047.141	Hit	40	0	0	NaN	NaN
1049.127	1	1050.161	KinderBuenoBrown3	49	1	0	600.0443	1020.455
1053.131	1	1054.149	BisliOnion	15	0	1	NaN	NaN
1057.136	1	1058.154	ChocolateParaSucariotKoftzot2	5	0	1	NaN	NaN
1061.124	1	1062.141	BambaNugat	6	0	1	NaN	NaN
1064.127	1	1065.163	Tictac	46	1	0	550.0552	924.1121
1070.134	1	1071.152	KifkefMaklot2	57	0	0	NaN	NaN
1072.136	1	1073.154	BisliPizza3	21	0	1	NaN	NaN
1075.123	1	1076.14	Bamba	58	0	0	NaN	NaN
1077.125	1	1078.161	Bounty	17	1	1	533.3888	902.3514
1079.127	1	1080.145	Kitkat	22	0	1	NaN	NaN
1081.129	1	1082.147	Halva2	56	0	0	NaN	NaN
1084.133	1	1085.151	BisliBbq	20	0	1	NaN	NaN
1088.12	1	1089.138	CrunchBisquitBrown3	3	0	1	NaN	NaN
1090.123	1	1091.14	Loacker	19	0	1	NaN	NaN
1092.125	1	1093.143	ClickXLwhite4	10	0	1	NaN	NaN
1094.127	1	1095.145	Shugi	50	0	0	NaN	NaN
1096.129	1	1097.147	Mekupelet	45	0	0	NaN	NaN
1098.132	1	1099.15	PesekZman	18	0	1	NaN	NaN
1102.136	1	1103.171	Tapuchips	8	1	1	550.0475	986.9002
1106.124	1	1107.142	Keifli	42	0	0	NaN	NaN
1108.126	1	1109.144	DoritosNatural	41	0	0	NaN	NaN
1110.129	1	1111.163	WerthersOriginal	51	1	0	566.7136	938.6234
1112.131	1	1113.149	BabyDoll	47	0	0	NaN	NaN
1114.133	1	1115.168	Egozi	14	1	1	566.7126	1006.179
1120.123	1	1121.141	BambaSweet	4	0	1	NaN	NaN
1122.125	1	1123.143	Twix	7	0	1	NaN	NaN
