onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.030609	0.91899	3.449796	BambaNugat	Tapuchips	44	51	1	y	2	0	929.98
5.031153	0.91899	6.633319	HappyHippo	DoritosGrill	12	16	1	y	1	0	1107.44
8.031712	0.91899	9.883148	BambaSweet	ClickXLwhite4	43	45	0	y	2	1	1356.89
13.03257	0.91899	14.3	BisliOnion	Mekupelet	18	17	1	b	1	1	776.04
18.0165	0.91899	19.80065	Tortit	BambaNugat	48	44	0	b	2	0	1268.1
25.01811	0.91899	26.78525	BisliPizza3	Apropo	14	10	0	b	1	0	1252.48
29.01882	0.91899	30.66918	Mekupelet	SkittlesSour4	17	15	0	y	1	1	1141.78
32.01956	0.91899	33.4031	BisliGrill	WerthersOriginal	8	13	0	b	1	0	873.04
39.02044	0.91899	40.48382	Shugi	Taami	54	52	0	y	2	1	951.15
43.02116	0.91899	44.47164	Twist	Loacker	55	6	0	y	4	1	943.44
46.02176	0.91899	47.38865	DoritosGrill	Bamba	16	7	0	y	1	1	860.84
50.02242	0.91899	51.35603	BisliPizza3	SkittlesSour4	14	15	0	b	1	0	833.19
54.02309	0.91899	55.99124	Bounty	BambaSweet	53	43	1	y	2	0	1457.5
59.02394	0.91899	60.4411	Bounty	Tapuchips	53	51	1	y	2	0	909.66
63.02465	0.91899	64.46732	CrunchShokoVanil	BambaNugat	49	44	0	y	2	1	940.95
67.0254	0.91899	68.51732	Taami	BambaSweet	52	43	1	b	2	1	988.19
70.02585	0.91899	72.02634	Shugi	BambaNugat	54	44	0	x	2	NaN	NaN
80.02764	0.91899	81.45083	Bounty	Tortit	53	48	1	y	2	0	919.96
84.02831	0.91899	85.34537	CrunchShokoVanil	Taami	49	52	0	y	2	1	814.27
87.0288	0.91899	88.35093	BisliBbq	SkittlesSour4	11	15	0	b	1	0	827.8
90.02934	0.91899	91.26305	Mekupelet	Bamba	17	7	0	y	1	1	734.29
94.03011	0.91899	95.26764	BisliOnion	Kitkat	18	9	1	b	1	1	739.49
100.0311	0.91899	101.4149	ClickXLwhite4	CrunchShokoVanil	45	49	1	b	2	1	884.46
103.0316	0.91899	104.3679	BisliGrill	Bamba	8	7	0	b	1	0	840.96
106.0321	0.91899	107.6679	Hit	Bounty	46	53	0	b	2	0	1140.47
110.0329	0.91899	111.3847	ClickXLwhite4	Hit	45	46	1	b	2	1	866.74
113.0176	0.91899	114.818	Kitkat	Bamba	9	7	0	y	1	1	1300.02
116.018	0.91899	117.7845	BambaNugat	BambaSweet	44	43	1	b	2	1	1266.62
130.0221	0.91899	131.5368	BisliPizza3	HappyHippo	14	12	0	b	1	0	1006.54
140.0217	0.91899	141.6719	Taami	Hit	52	46	1	b	2	1	1151.88
146.0225	0.91899	147.4184	WerthersOriginal	Kitkat	13	9	1	b	1	1	889.13
150.0231	0.91899	151.6352	BambaNugat	Hit	44	46	1	y	2	0	1103.46
156.0242	0.91899	157.702	Egozi	Hit	47	46	1	y	2	0	1174.43
160.0249	0.91899	161.3418	BisliPizza3	WerthersOriginal	14	13	0	b	1	0	813.71
166.026	0.91899	167.2853	HappyHippo	BisliGrill	12	8	1	y	1	0	756.63
178.028	0.91899	179.5523	SkittlesSour4	DoritosGrill	15	16	1	b	1	1	1021.63
181.0285	0.91899	182.5957	Loacker	HispusimShatiah	6	56	1	b	4	1	1067.09
188.0298	0.91899	189.5523	Apropo	DoritosGrill	10	16	1	b	1	1	1023.83
