onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
2259.635	1	2260.653	Apropo	40	0	0	NaN	NaN
2262.622	1	2263.64	Popco	53	0	0	NaN	NaN
2266.627	1	2267.644	Egozi	13	0	1	NaN	NaN
2268.629	1	2269.647	KashitSour	21	0	1	NaN	NaN
2270.631	1	2271.649	CrunchBisquitWhite2	7	0	1	NaN	NaN
2274.636	1	2275.653	Mekupelet	41	0	0	NaN	NaN
2276.621	1	2277.657	Mentos	49	1	0	916.7424	525.9248
2281.627	1	2282.644	SkittlesFruits2	55	0	0	NaN	NaN
2283.629	1	2284.665	DoritosGrill	11	1	1	750.0598	941.9185
2286.632	1	2287.65	DoritosSourSpicy	18	0	1	NaN	NaN
2289.636	1	2290.654	Keifli	39	0	0	NaN	NaN
2293.623	1	2294.641	KifkefMaklot2	19	0	1	NaN	NaN
2296.627	1	2297.645	DoritosNatural	15	0	1	NaN	NaN
2298.629	1	2299.647	Twix	4	0	1	NaN	NaN
2301.632	1	2302.65	KinderBuenoBrown3	3	0	1	NaN	NaN
2305.637	1	2306.655	Dubonim	50	0	0	NaN	NaN
2308.624	1	2309.66	Loacker	14	1	1	766.7188	731.1894
2310.626	1	2311.644	Twist	57	0	0	NaN	NaN
2312.628	1	2313.646	CrunchBisquitBrown3	6	0	1	NaN	NaN
2317.634	1	2318.652	Hit	42	0	0	NaN	NaN
2321.621	1	2322.657	BisliBbq	43	1	0	916.723	589.5911
2325.626	1	2326.662	BambaSweet	48	1	0	916.7135	784.8035
2331.633	1	2332.651	Bamba	52	0	0	NaN	NaN
2333.635	1	2334.653	Tortit	45	0	0	NaN	NaN
2335.637	1	2336.672	ChocolateParaMilk3	16	1	1	783.3836	805.6535
2337.623	1	2338.658	CrunchShokoVanil	54	1	0	916.7191	700.1316
2339.625	1	2340.643	BisliOnion	12	0	1	NaN	NaN
2343.63	1	2344.664	ClickXLbrown4	8	1	1	800.0479	1005.442
2345.632	1	2346.65	Tictac	44	0	0	NaN	NaN
2349.636	1	2350.671	BisliPizza3	46	1	0	916.716	718.5442
2351.621	1	2352.658	ChocolateParaSucariotKoftzot2	9	1	1	750.0516	925.3648
2353.624	1	2354.642	ClickXLwhite4	22	0	1	NaN	NaN
2355.626	1	2356.644	BagaleShtuhim	20	0	1	NaN	NaN
2360.632	1	2361.65	KinderBuenoWhite2	10	0	1	NaN	NaN
2362.634	1	2363.652	Smarties	58	0	0	NaN	NaN
2364.636	1	2365.671	HappyHippo	51	1	0	916.7274	678.4736
2367.623	1	2368.66	PesekZman	17	1	1	766.7124	955.6745
2374.631	1	2375.649	Cheetos	56	0	0	NaN	NaN
2378.635	1	2379.653	ClickBisquit2	5	0	1	NaN	NaN
2385.627	1	2386.647	Bounty	47	0	0	NaN	NaN
