onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
665.2481	1	666.2843	Loacker	14	1	1	716.7418	986.7057
668.2345	1	669.2531	ClickBisquit2	5	0	1	NaN	NaN
670.2371	1	671.2735	ChocolateParaSucariotKoftzot2	9	1	1	733.3801	989.8035
672.2394	1	673.2579	Dubonim	50	0	0	NaN	NaN
674.2416	1	675.2605	Apropo	40	0	0	NaN	NaN
677.245	1	678.2632	Bounty	47	0	0	NaN	NaN
679.2472	1	680.2815	HappyHippo	51	1	0	650.0703	891.7258
683.2347	1	684.2707	DoritosGrill	11	1	1	750.07	992.2148
685.2372	1	686.2565	Twix	4	0	1	NaN	NaN
690.2428	1	691.2617	KinderBuenoBrown3	3	0	1	NaN	NaN
692.2451	1	693.2813	ClickXLbrown4	8	1	1	766.7206	981.7629
696.2497	1	697.268	Hit	42	0	0	NaN	NaN
698.2348	1	699.2696	PesekZman	17	1	1	783.4	1008.223
701.2385	1	702.2568	KifkefMaklot2	19	0	1	NaN	NaN
706.244	1	707.2629	DoritosSourSpicy	18	0	1	NaN	NaN
708.2463	1	709.2649	DoritosNatural	15	0	1	NaN	NaN
710.2486	1	711.2668	Tortit	45	0	0	NaN	NaN
714.2364	1	715.2549	Bamba	52	0	0	NaN	NaN
718.2408	1	719.2592	Twist	57	0	0	NaN	NaN
722.2454	1	723.2634	Smarties	58	0	0	NaN	NaN
724.2475	1	725.2657	BagaleShtuhim	20	0	1	NaN	NaN
726.2498	1	727.2679	Popco	53	0	0	NaN	NaN
728.2352	1	729.2537	SkittlesFruits2	55	0	0	NaN	NaN
730.2376	1	731.2559	ClickXLwhite4	22	0	1	NaN	NaN
736.2444	1	737.2799	ChocolateParaMilk3	16	1	1	733.3777	966.4789
739.2478	1	740.2664	Keifli	39	0	0	NaN	NaN
741.25	1	742.2682	CrunchBisquitWhite2	7	0	1	NaN	NaN
743.2352	1	744.2535	KashitSour	21	0	1	NaN	NaN
746.2389	1	747.2569	Cheetos	56	0	0	NaN	NaN
748.2411	1	749.278	Mentos	49	1	0	666.7159	953.7437
750.2434	1	751.2613	Mekupelet	41	0	0	NaN	NaN
752.2457	1	753.2646	Egozi	13	0	1	NaN	NaN
755.249	1	756.2834	BambaSweet	48	1	0	683.3869	1105.903
757.2513	1	758.2874	CrunchShokoVanil	54	1	0	633.3788	1031.556
759.2368	1	760.2566	KinderBuenoWhite2	10	0	1	NaN	NaN
761.2391	1	762.2584	Tictac	44	0	0	NaN	NaN
763.2413	1	764.2602	CrunchBisquitBrown3	6	0	1	NaN	NaN
769.248	1	770.2849	BisliPizza3	46	1	0	583.4112	818.874
772.2514	1	773.2692	BisliOnion	12	0	1	NaN	NaN
776.2392	1	777.2745	BisliBbq	43	1	0	600.048	899.6827
