onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.012924	0.9575	3.746314	Halva2	HispusimShatiah	47	43	0	b	2	0	1239.24
6.013155	0.9575	7.513729	ChocolateParaMilk3	ChocolateParaSucariotKoftzot2	16	13	1	y	1	0	1005.02
13.0144	0.9575	14.36483	Bounty	KinderBuenoWhite2	8	7	1	y	1	0	841.76
16.01719	0.9575	17.44657	ChocolateParaMilk3	ClickXLwhite4	16	10	1	y	1	0	924.97
21.01581	0.9575	22.56611	Bounty	ChocolateParaSucariotKoftzot2	8	13	1	y	1	0	1047.35
31.01756	0.9575	32.44692	Twix	GumiWine2	5	55	1	b	4	1	923.61
34.0181	0.9575	35.7853	ClickXLbrown4	CrunchBisquitBrown3	14	12	1	y	1	0	1268.07
37.01854	0.9575	38.68037	Mars	PesekZman	18	17	0	y	1	1	1159.62
46.02023	0.9575	47.46379	BisliPizza3	KinderJoy	44	46	0	y	2	1	941.94
49.02071	0.9575	50.44721	Smarties	HappyHippo	53	54	0	y	2	1	925.45
59.02224	0.9575	60.63964	SkittlesSour4	Shugi	51	52	1	y	2	0	1121.94
64.02333	0.9575	65.24036	Halva2	HappyHippo	47	54	0	y	2	1	718.84
69.01389	0.9575	70.39137	BisliPizza3	BabyDoll	44	49	0	y	2	1	872.28
77.01389	0.9575	78.34759	BisliOnion	HispusimShatiah	45	43	0	y	2	1	833.27
84.01399	0.9575	85.59754	CrunchBisquitBrown3	KifkefMaklot2	12	9	0	y	1	1	1083.17
88.01415	0.9575	89.68105	PesekZman	KinderBuenoWhite2	17	7	1	y	1	0	1158.01
91.01416	0.9575	92.61446	SkittlesSour4	Smarties	51	53	1	y	2	0	1100
96.01427	0.9575	97.51442	ClickXLwhite4	KifkefMaklot2	10	9	0	y	1	1	1002.89
99.01421	0.9575	100.3145	BabyDoll	BisliOnion	49	45	1	b	2	1	797.95
107.0144	0.9575	108.4146	KinderJoy	Smarties	46	53	1	b	2	1	901.81
113.0152	0.9575	114.5989	CrunchBisquitBrown3	ChocolateParaMilk3	12	16	0	b	1	0	1076.95
118.016	0.9575	119.7833	Tapuchips	SkittlesSour4	50	51	0	y	2	1	1268.12
123.017	0.9575	124.7173	ClickBalls5	CrunchBisquitBrown3	11	12	1	y	1	0	1199.17
126.0175	0.9575	127.668	ClickXLwhite4	Bounty	10	8	0	y	1	1	1149.67
140.0197	0.9575	141.2368	BisliOnion	KinderJoy	45	46	0	y	2	1	714.49
143.0205	0.9575	144.3318	HappyHippo	BisliPizza3	54	44	1	b	2	1	809.7
147.0211	0.9575	148.9216	Mentos	Tapuchips	48	50	1	y	2	0	1407.12
151.0218	0.9575	152.5223	ClickBlackWhite3	ClickBalls5	15	11	0	b	1	0	1007.37
154.0224	0.9575	155.3651	Shugi	BabyDoll	52	49	0	y	2	1	845.82
157.0228	0.9575	158.7901	BisliPizza3	SkittlesSour4	44	51	0	y	2	1	1272.38
163.015	0.9575	164.5987	BisliOnion	HappyHippo	45	54	0	y	2	1	1080.13
169.0151	0.9575	170.432	ClickBalls5	KinderBuenoWhite2	11	7	1	y	1	0	913.05
172.0176	0.9575	173.4153	KinderBuenoBrown3	SkittlesFruits2	6	56	1	b	4	1	901.6
175.0153	0.9575	176.5154	Smarties	Mentos	53	48	0	y	2	1	999.9
179.0153	0.9575	180.6822	ChocolateParaMilk3	ClickBlackWhite3	16	15	1	y	1	0	1163.9
182.0153	0.9575	183.4822	PesekZman	CrunchBisquitBrown3	17	12	1	y	1	0	968.89
185.0153	0.9575	186.6656	ClickXLbrown4	ClickBlackWhite3	14	15	1	y	1	0	1153.82
188.0177	0.9575	189.4324	ClickBlackWhite3	PesekZman	15	17	0	b	1	0	910.49
