onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.021562	0.91899	3.889106	ChocolateParaMarir2	DoritosSourSpicy	44	51	1	b	2	1	1369.38
6.021637	0.91899	7.480462	CrunchBisquitBrown3	Twist	11	12	0	b	1	0	961.31
9.021664	0.91899	10.4718	Twix	ClickBisquit2	16	7	0	y	1	1	956.26
14.02171	0.91899	15.43184	ClickXLbrown4	Hit	10	8	1	b	1	1	908.25
17.02183	0.91899	18.65528	Twix	KinderBuenoBrown3	16	13	0	b	1	0	1138.12
20.02182	0.91899	21.82193	DoritosNatural	BisliOnion	54	53	0	b	2	0	1309.13
34.02204	0.91899	35.6687	BambaNugat	CrunchBisquitBrown3	18	11	1	b	1	1	1147.91
38.02208	0.91899	39.57227	SkittlesFruits2	Keifli	45	43	1	y	2	0	1051.87
42.02223	0.91899	43.3056	ChocolateParaSucariotKoftzot2	Twist	9	12	0	b	1	0	782.76
45.02224	0.91899	46.32231	GumiSnakes3	DoritosNatural	50	54	1	y	2	0	808.74
48.02228	0.91899	49.3557	Hit	Twist	8	12	0	b	1	0	843.64
53.02235	0.91899	54.35575	BisliOnion	Shugi	53	46	1	y	2	0	842.59
56.02239	0.91899	57.27253	Twix	Twist	16	12	0	b	1	0	756.54
66.02399	0.91899	67.34097	CrunchBisquitWhite2	ClickBalls5	17	15	0	b	1	0	820.94
72.02266	0.91899	73.28933	SkittlesFruits2	Shugi	45	46	1	y	2	0	766.29
75.02264	0.91899	76.17591	Twist	CrunchBisquitWhite2	12	17	1	y	1	0	664.31
79.02273	0.91899	80.55994	DoritosGrill	HispusimShatiah	55	6	0	y	4	1	1037.18
84.02282	0.91899	85.5775	GumiSnakes3	Keifli	50	43	1	y	2	0	1058.18
91.02289	0.91899	92.39527	DoritosSourSpicy	Popco	51	52	0	y	2	1	878.05
96.02291	0.91899	97.29631	Twist	PesekZman	12	14	1	y	1	0	773.06
99.023	0.91899	100.9468	SkittlesSour4	ChocolateParaMarir2	49	44	0	y	2	1	1426.95
105.023	0.91899	106.5811	Keifli	BagaleShtuhim	43	47	0	b	2	0	1057.93
109.0232	0.91899	110.3066	Popco	DoritosNatural	52	54	1	b	2	1	783.78
121.0233	0.91899	122.59	Twix	BambaNugat	16	18	0	b	1	0	1066.67
124.0233	0.91899	125.2901	KinderBuenoBrown3	CrunchBisquitWhite2	13	17	1	y	1	0	773.66
127.0234	0.91899	128.3683	Popco	Shugi	52	46	1	b	2	1	845.51
131.0234	0.91899	132.4402	BagaleShtuhim	DoritosNatural	47	54	1	b	2	1	927.55
137.0235	0.91899	138.6035	ClickBisquit2	CrunchBisquitBrown3	7	11	1	b	1	1	1081.49
140.0235	0.91899	141.507	ClickBisquit2	Hit	7	8	1	y	1	0	993.46
149.0237	0.91899	150.3239	DoritosGrill	ClickBlackWhite3	55	5	0	y	4	1	812.23
153.0237	0.91899	154.6238	Keifli	ChocolateParaMarir2	43	44	0	b	2	0	1100.2
157.0238	0.91899	158.3239	Hit	ClickBalls5	8	15	0	b	1	0	807.18
160.0238	0.91899	161.2574	DoritosSourSpicy	BagaleShtuhim	51	47	0	y	2	1	736.19
163.0072	0.91899	164.5245	ClickXLbrown4	ChocolateParaSucariotKoftzot2	10	9	1	b	1	1	1003.7
173.024	0.91899	174.5408	BisliOnion	DoritosSourSpicy	53	51	1	y	2	0	1017.98
177.0241	0.91899	178.7938	GumiSnakes3	DoritosSourSpicy	50	51	1	y	2	0	1279.9
185.0242	0.91899	186.7618	PesekZman	KinderBuenoBrown3	14	13	0	b	1	0	1248.79
188.0242	0.91899	190.0243	DoritosSourSpicy	SkittlesFruits2	51	45	0	x	2	NaN	NaN
