onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.037076	0.91899	3.238431	BagaleShtuhim	Shugi	47	46	1	b	2	1	699.57
6.037774	0.91899	7.276091	ClickBisquit2	ChocolateParaSucariotKoftzot2	7	9	1	b	1	1	738.89
9.038367	0.91899	10.28868	GumiSnakes3	Shugi	50	46	1	b	2	1	750.29
14.03926	0.91899	15.2429	ClickBalls5	PesekZman	15	14	1	b	1	1	703.39
17.02617	0.91899	18.59307	DoritosNatural	Popco	54	52	0	y	2	1	1058.47
20.02628	0.91899	21.40963	Popco	SkittlesSour4	52	49	1	b	2	1	870.38
34.0265	0.91899	35.29324	PesekZman	ClickXLbrown4	14	10	0	y	1	1	755.15
38.02682	0.91899	39.24371	CrunchBisquitWhite2	ClickXLbrown4	17	10	0	b	1	0	711.86
42.02745	0.91899	43.26111	GumiSnakes3	SkittlesSour4	50	49	1	b	2	1	725.24
45.02797	0.91899	46.09498	Keifli	GumiSnakes3	43	50	0	b	2	0	559.68
48.02864	0.91899	49.14344	Keifli	BisliOnion	43	53	0	b	2	0	604.01
53.02944	0.91899	54.34636	HispusimShatiah	DoritosGrill	6	55	1	b	4	1	819.23
56.02996	0.91899	57.2802	Popco	Halva2	52	48	1	b	2	1	748.73
66.0317	0.91899	67.19868	ClickBalls5	ChocolateParaSucariotKoftzot2	15	9	1	b	1	1	669.95
72.03277	0.91899	73.21045	BambaNugat	Hit	18	8	1	b	1	1	672.88
75.03329	0.91899	76.36691	KinderBuenoBrown3	CrunchBisquitWhite2	13	17	1	y	1	0	834.39
79.03397	0.91899	80.76049	DoritosNatural	ChocolateParaMarir2	54	44	0	b	2	0	1222.69
84.03487	0.91899	85.20185	Halva2	ChocolateParaMarir2	48	44	0	y	2	1	666.81
91.03605	0.91899	92.34407	ClickBlackWhite3	BambaSweet	5	56	1	b	4	1	809.65
96.03693	0.91899	97.36078	ClickBisquit2	CrunchBisquitWhite2	7	17	1	y	1	0	827.72
99.03744	0.91899	100.2045	Twist	Hit	12	8	1	y	1	0	667.26
105.0382	0.91899	106.1275	SkittlesFruits2	DoritosSourSpicy	45	51	1	b	2	1	591.45
109.0392	0.91899	111.0396	DoritosNatural	BisliOnion	54	53	0	x	2	NaN	NaN
121.0277	0.91899	122.1944	KinderBuenoBrown3	ChocolateParaSucariotKoftzot2	13	9	1	y	1	0	662.92
124.0276	0.91899	125.5945	Shugi	ChocolateParaMarir2	46	44	0	y	2	1	1058.01
127.0277	0.91899	128.8612	BambaNugat	CrunchBisquitBrown3	18	11	1	b	1	1	1327.92
131.0278	0.91899	132.1279	Twist	CrunchBisquitWhite2	12	17	1	y	1	0	592.92
137.0279	0.91899	138.2277	DoritosSourSpicy	ChocolateParaMarir2	51	44	0	b	2	0	691.78
140.0277	0.91899	141.1449	Keifli	BagaleShtuhim	43	47	0	b	2	0	613.01
149.0295	0.91899	150.3615	BambaNugat	ChocolateParaSucariotKoftzot2	18	9	1	b	1	1	823.12
153.0302	0.91899	154.1973	Twix	BambaNugat	16	18	0	y	1	1	670.42
157.0309	0.91899	158.2616	Twix	ClickXLbrown4	16	10	0	y	1	1	724.77
160.0315	0.91899	161.3817	PesekZman	Twist	14	12	0	b	1	0	852.18
163.032	0.91899	164.2656	Hit	ClickXLbrown4	8	10	0	b	1	0	733.67
173.0338	0.91899	174.6508	Shugi	SkittlesFruits2	46	45	0	b	2	0	1115.89
177.0344	0.91899	178.5119	Keifli	SkittlesFruits2	43	45	0	b	2	0	976.26
185.0358	0.91899	186.4195	DoritosNatural	GumiSnakes3	54	50	0	y	2	1	884.87
188.0362	0.91899	189.77	CrunchBisquitBrown3	ClickBisquit2	11	7	0	b	1	0	1235.41
