onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.01791	0.9575	3.600222	Shugi	BisliGrill	49	50	1	b	2	1	1078.94
6.017554	0.9575	7.317528	Mekupelet	ChocolateParaCookies5	15	8	0	y	1	1	797.29
9.017576	0.9575	10.30142	Tictac	BisliOnion	54	52	1	y	2	0	782.27
14.01858	0.9575	15.50235	ChocolateParaMarir2	ClickXLbrown4	13	16	0	y	1	1	975.26
17.01902	0.9575	18.21946	Tortit	CrunchBisquitWhite2	55	6	0	y	4	1	693.82
20.01961	0.9575	21.83671	DoritosNatural	BisliOnion	46	52	1	b	2	1	1311.23
34.0221	0.9575	35.57235	DoritosNatural	Mentos	46	45	1	b	2	1	1044.74
38.02269	0.9575	39.67315	Bounty	ChocolateParaMarir2	9	13	1	y	1	0	1145.15
42.02337	0.9575	43.8238	SkittlesFruits2	Popco	48	44	1	b	2	1	1299.47
45.02398	0.9575	46.41535	ChocolateParaMilk3	Mekupelet	14	15	1	b	1	1	889.86
48.02433	0.9575	49.80833	BisliGrill	SkittlesFruits2	50	48	0	b	2	0	1280.51
53.0253	0.9575	54.23216	ChocolateParaCookies5	ClickBalls5	8	18	1	b	1	1	710.54
56.02591	0.9575	57.46572	ChocolateParaMilk3	KinderBuenoBrown3	14	10	1	b	1	1	935.94
66.02756	0.9575	67.51584	Kitkat	Snickers	7	17	0	b	1	0	987.28
72.02868	0.9575	73.61584	Cheetos	ChocolateParaMilk3	12	14	0	y	1	1	1088.16
75.02915	0.9575	76.64932	DoritosNatural	BambaSweet	46	53	1	b	2	1	1119.68
79.02988	0.9575	80.49921	DoritosNatural	Popco	46	44	1	b	2	1	969.96
84.03073	0.9575	85.48264	Dubonim	Mentos	43	45	1	b	2	1	954.11
91.01601	0.9575	92.36613	KinderBuenoBrown3	ClickXLwhite4	10	11	0	y	1	1	843.84
96.01623	0.9575	97.38332	ClickXLwhite4	Mekupelet	11	15	1	b	1	1	865.6
99.01662	0.9575	100.767	BambaSweet	SkittlesFruits2	53	48	0	b	2	0	1250.22
105.0178	0.9575	106.2995	ChocolateParaCookies5	KinderBuenoBrown3	8	10	1	b	1	1	770.07
109.0184	0.9575	110.6521	BisliGrill	Dubonim	50	43	0	y	2	1	1129.4
121.0205	0.9575	122.3876	BisliOnion	SkittlesFruits2	52	48	0	b	2	0	865.35
124.0211	0.9575	125.6547	BisliOnion	Shugi	52	49	0	b	2	0	1126.78
127.0215	0.9575	128.6887	BisliPizza3	Hit	47	51	0	b	2	0	1164.3
131.0223	0.9575	132.4393	Kitkat	ClickXLwhite4	7	11	0	y	1	1	914.56
137.0233	0.9575	138.2904	ClickXLbrown4	ClickBalls5	16	18	1	b	1	1	760.52
140.0238	0.9575	141.4667	BisliPizza3	Tictac	47	54	0	b	2	0	936.06
149.0254	0.9575	150.4588	Hit	BisliGrill	51	50	1	y	2	0	930.44
153.0261	0.9575	154.567	Kitkat	ClickXLbrown4	7	16	0	y	1	1	1039.75
157.0268	0.9575	158.2837	Mekupelet	ClickXLbrown4	15	16	0	y	1	1	756.03
160.0272	0.9575	161.4003	Bounty	KinderBuenoBrown3	9	10	1	b	1	1	870.6
163.0278	0.9575	164.5782	SkittlesSour4	KinderBuenoWhite2	56	5	0	y	4	1	1050.04
173.0295	0.9575	174.7005	BambaSweet	Shugi	53	49	0	y	2	1	1173.31
177.0302	0.9575	178.3972	Snickers	Mekupelet	17	15	1	b	1	1	868.64
185.0171	0.9575	186.4173	Shugi	BisliPizza3	49	47	1	b	2	1	899.73
188.0172	0.9575	189.5658	Cheetos	Bounty	12	9	0	y	1	1	1035.66
