onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.014608	0.9575	3.596742	Mekupelet	Snickers	15	17	0	y	1	1	1073.97
9.014067	0.9575	10.49773	BambaSweet	Shugi	53	49	0	y	2	1	976.49
22.01637	0.9575	23.34571	Cheetos	Snickers	12	17	0	y	1	1	824.2
26.01705	0.9575	27.80097	BisliOnion	Dubonim	52	43	0	b	2	0	1285.51
31.01788	0.9575	32.42919	Kitkat	ChocolateParaMilk3	7	14	0	b	1	0	907.7
34.01843	0.9575	35.5793	ChocolateParaMilk3	Cheetos	14	12	1	b	1	1	1060.14
39.0193	0.9575	40.59601	SkittlesFruits2	BisliOnion	48	52	1	b	2	1	1079.31
43.02004	0.9575	44.57945	Shugi	BisliPizza3	49	47	1	b	2	1	1059.53
52.02163	0.9575	53.36291	BisliPizza3	SkittlesFruits2	47	48	0	y	2	1	847.94
57.02247	0.9575	58.49624	Dubonim	Popco	43	44	1	b	2	1	979.1
61.01276	0.9575	62.47954	ClickXLbrown4	ClickBalls5	16	18	1	b	1	1	961.82
68.0128	0.9575	69.37478	Dubonim	BisliGrill	43	50	1	b	2	1	856.77
72.01296	0.9575	73.46303	KinderBuenoBrown3	ClickXLbrown4	10	16	0	y	1	1	949.61
78.01307	0.9575	79.46326	Tictac	BisliGrill	54	50	1	y	2	0	948.5
83.01306	0.9575	84.46325	BisliGrill	DoritosNatural	50	46	0	b	2	0	943.52
87.01317	0.9575	88.68006	Hit	BisliPizza3	51	47	1	y	2	0	1158.4
90.01311	0.9575	91.47872	ChocolateParaMarir2	Snickers	13	17	0	y	1	1	956.46
93.01326	0.9575	94.74681	Bounty	KinderBuenoBrown3	9	10	1	y	1	0	1237.31
97.01318	0.9575	98.53017	Tortit	CrunchBisquitWhite2	55	6	0	y	4	1	1021.39
110.0151	0.9575	111.3635	SkittlesFruits2	BisliGrill	48	50	1	b	2	1	842.46
114.0157	0.9575	115.297	SkittlesSour4	CrunchBisquitWhite2	56	6	0	y	4	1	774.84
117.0162	0.9575	118.8001	Mentos	Shugi	45	49	0	y	2	1	1290.35
122.0171	0.9575	123.7843	BambaSweet	SkittlesFruits2	53	48	0	y	2	1	1266.47
125.0177	0.9575	126.318	ClickBalls5	Snickers	18	17	0	y	1	1	804.91
129.0183	0.9575	130.5521	Kitkat	ChocolateParaCookies5	7	8	0	b	1	0	1040.22
135.0193	0.9575	136.4973	Hit	BisliGrill	51	50	1	y	2	0	979.23
138.0198	0.9575	139.2703	ClickXLbrown4	Kitkat	16	7	1	y	1	0	753.75
142.0206	0.9575	143.3376	ChocolateParaCookies5	Cheetos	8	12	1	b	1	1	816.02
147.0214	0.9575	148.3385	Tictac	BisliOnion	54	52	1	y	2	0	823.16
151.0221	0.9575	152.4391	BisliPizza3	Tictac	47	54	0	b	2	0	924.45
163.0141	0.9575	164.5081	Dubonim	BisliPizza3	43	47	1	b	2	1	991.47
169.0142	0.9575	170.5311	ChocolateParaMarir2	Bounty	13	9	0	b	1	0	1018.35
172.0143	0.9575	173.3811	ClickXLwhite4	KinderBuenoBrown3	11	10	1	b	1	1	863.31
176.0143	0.9575	177.3312	ChocolateParaCookies5	KinderBuenoBrown3	8	10	1	b	1	1	810.29
179.0143	0.9575	180.7441	Kitkat	ClickXLwhite4	7	11	0	y	1	1	1222.23
182.0141	0.9575	183.7313	Popco	Hit	44	51	0	b	2	0	1212.42
185.0143	0.9575	186.7145	Bounty	ClickBalls5	9	18	1	b	1	1	1194.28
188.0147	0.9575	189.3123	ChocolateParaCookies5	ClickBalls5	8	18	1	b	1	1	790.9
