onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
1406.566	1	1407.584	KinderBuenoWhite2	4	0	1	NaN	NaN
1409.57	1	1410.587	Keifli	43	0	0	NaN	NaN
1411.555	1	1412.573	CrunchShokoVanil	40	0	0	NaN	NaN
1413.557	1	1414.575	ClickXLwhite4	21	0	1	NaN	NaN
1415.559	1	1416.577	CrunchBisquitBrown3	11	0	1	NaN	NaN
1418.563	1	1419.598	SkittlesFruits2	45	1	0	616.726	823.8915
1420.565	1	1421.583	ChocolateParaSucariotKoftzot2	9	0	1	NaN	NaN
1424.57	1	1425.606	Twist	12	1	1	683.3989	993.2273
1426.555	1	1427.573	Bounty	58	0	0	NaN	NaN
1431.561	1	1432.595	GumiSnakes3	50	1	0	633.3773	866.0319
1433.563	1	1434.6	KinderBuenoBrown3	13	1	1	700.0553	943.8059
1437.568	1	1438.585	ChocolateParaCookies5	22	0	1	NaN	NaN
1439.57	1	1440.587	HispusimShatiah	6	0	1	NaN	NaN
1442.557	1	1443.574	ClickBlackWhite3	5	0	1	NaN	NaN
1447.562	1	1448.597	BagaleShtuhim	47	1	0	650.0472	1008.765
1449.564	1	1450.582	Halva2	48	0	0	NaN	NaN
1451.567	1	1452.603	BambaNugat	18	1	1	716.7109	948.2147
1455.571	1	1456.589	Cheetos	57	0	0	NaN	NaN
1459.559	1	1460.577	DoritosGrill	55	0	0	NaN	NaN
1463.563	1	1464.598	ChocolateParaMarir2	44	1	0	600.0567	799.3597
1465.566	1	1466.602	ClickBisquit2	7	1	1	733.3793	925.1329
1467.568	1	1468.586	PesekZman	14	0	1	NaN	NaN
1469.57	1	1470.588	ChocolateParaMilk3	20	0	1	NaN	NaN
1471.555	1	1472.573	Shugi	46	0	0	NaN	NaN
1477.562	1	1478.58	Tictac	39	0	0	NaN	NaN
1480.566	1	1481.584	Twix	16	0	1	NaN	NaN
1482.568	1	1483.586	DoritosSourSpicy	51	0	0	NaN	NaN
1484.57	1	1485.588	CrunchBisquitWhite2	17	0	1	NaN	NaN
1487.557	1	1488.575	KifkefMaklot2	3	0	1	NaN	NaN
1489.559	1	1490.595	Popco	52	1	0	616.7244	1003.701
1491.562	1	1492.579	DoritosNatural	54	0	0	NaN	NaN
1493.564	1	1494.582	GumiWine2	42	0	0	NaN	NaN
1496.567	1	1497.585	BisliPizza3	41	0	0	NaN	NaN
1498.569	1	1499.604	BisliOnion	53	1	0	566.7094	945.4357
1500.572	1	1501.589	SkittlesSour4	49	0	0	NaN	NaN
1502.557	1	1503.594	ClickXLbrown4	10	1	1	750.0406	1029.949
1504.559	1	1505.577	Hit	8	0	1	NaN	NaN
1510.566	1	1511.601	ClickBalls5	15	1	1	700.053	396.6303
1513.569	1	1514.587	Kitkat	19	0	1	NaN	NaN
1517.557	1	1518.575	BambaSweet	56	0	0	NaN	NaN
