onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.016148	0.9575	3.513174	Shugi	SkittlesFruits2	47	43	0	b	2	0	992.87
6.016029	0.9575	7.363158	Halva2	Shugi	49	47	1	y	2	0	842.95
9.015641	0.9575	10.64958	Halva2	HispusimShatiah	49	53	1	y	2	0	1128.34
14.01651	0.9575	15.43003	SkittlesSour4	BisliOnion	50	51	0	y	2	1	911.47
17.01711	0.9575	18.36754	BisliGrill	GumiWine2	48	45	1	b	2	1	852.87
20.01766	0.9575	21.60149	Mekupelet	Smarties	44	46	0	b	2	0	1086.32
34.02011	0.9575	35.37049	Bounty	WerthersOriginal	5	55	1	b	4	1	850.87
38.02078	0.9575	39.63781	KinderJoy	Apropo	16	7	1	b	1	1	1123.21
42.02148	0.9575	43.53044	GumiWine2	Smarties	45	46	0	y	2	1	1012.5
45.01353	0.9575	46.52254	HispusimShatiah	BisliGrill	53	48	0	y	2	1	1004.45
48.02256	0.9575	49.47296	HispusimShatiah	BisliOnion	53	51	0	y	2	1	952.41
53.01368	0.9575	54.54046	GumiWine2	Halva2	45	49	0	b	2	0	1024.29
56.01373	0.9575	57.42439	Cheetos	DoritosSourSpicy	14	15	1	b	1	1	904.26
66.01391	0.9575	67.34753	ClickXLbrown4	Bamba	8	13	1	b	1	1	837.06
72.01396	0.9575	73.24757	ClickXLbrown4	Apropo	8	7	1	b	1	1	732.03
75.01401	0.9575	76.21424	Kitkat	Twix	12	11	0	y	1	1	694.97
79.01401	0.9575	80.46438	SkittlesFruits2	GumiWine2	43	45	1	b	2	1	949.97
84.01419	0.9575	85.63112	BisliBbq	BisliGrill	52	48	0	y	2	1	1116.79
91.01419	0.9575	92.28114	Halva2	BisliBbq	49	52	1	y	2	0	769.8
96.01425	0.9575	97.26469	Egozi	Twix	18	11	0	y	1	1	755.73
99.01471	0.9575	100.3986	ChocolateParaMarir2	Bamba	17	13	1	b	1	1	883.27
105.0158	0.9575	106.5329	ClickXLbrown4	Snickers	8	10	1	b	1	1	1016.22
109.0164	0.9575	110.1836	ClickXLbrown4	Egozi	8	18	1	b	1	1	667.54
121.0185	0.9575	122.3355	Halva2	Mekupelet	49	44	1	y	2	0	825.46
124.0191	0.9575	125.5815	Snickers	CrunchBisquitBrown3	10	9	0	y	1	1	1061.85
127.0197	0.9575	128.2367	Twix	DoritosSourSpicy	11	15	1	b	1	1	719.32
131.0203	0.9575	132.3875	ChocolateParaSucariotKoftzot2	WerthersOriginal	6	55	1	b	4	1	872.66
137.0148	0.9575	138.5651	Egozi	CrunchBisquitBrown3	18	9	0	y	1	1	1050.22
140.0219	0.9575	141.7391	Shugi	BisliOnion	47	51	0	y	2	1	1218.09
149.0149	0.9575	150.3486	Cheetos	Apropo	14	7	1	b	1	1	830.08
153.015	0.9575	154.6245	DoritosSourSpicy	ChocolateParaMarir2	15	17	0	y	1	1	1104.01
157.015	0.9575	158.7153	HispusimShatiah	SkittlesFruits2	53	43	0	y	2	1	1197.97
160.0152	0.9575	161.4321	CrunchBisquitBrown3	Kitkat	9	12	1	b	1	1	911.8
163.0151	0.9575	164.7154	Snickers	ChocolateParaMarir2	10	17	0	y	1	1	1199.85
173.0153	0.9575	174.5614	Mekupelet	BisliGrill	44	48	0	b	2	0	1041.67
177.0153	0.9575	178.2823	Apropo	Twix	7	11	0	y	1	1	768.64
185.0155	0.9575	186.5301	SkittlesFruits2	SkittlesSour4	43	50	1	b	2	1	1011.51
188.0178	0.9575	189.2656	Bamba	Twix	13	11	0	y	1	1	745.15
