onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.032616	0.91899	3.58281	DoritosNatural	CrunchShokoVanil	49	53	0	b	2	0	1052.99
5.032619	0.91899	6.416059	Keifli	Popco	45	43	1	y	2	0	881.98
8.032688	0.91899	9.382933	Bamba	Loacker	44	46	1	b	2	1	852.93
13.03277	0.91899	14.23294	Loacker	CrunchShokoVanil	46	53	0	y	2	1	709.83
18.03251	0.91899	19.23298	Popco	Bamba	43	44	0	b	2	0	707.1
25.03394	0.91899	26.26774	HappyHippo	Taami	13	16	1	b	1	1	741.67
29.03467	0.91899	30.28324	Halva2	Bamba	54	44	0	y	2	1	749.94
32.033	0.91899	33.26893	PesekZman	WerthersOriginal	9	18	0	b	1	0	736.64
39.03312	0.91899	40.30353	CrunchBisquitBrown3	Twix	14	7	0	y	1	1	780.49
43.03314	0.91899	44.36669	Cheetos	ClickBlackWhite3	15	8	1	y	1	0	834.48
46.03318	0.91899	47.28809	KifkefMaklot2	Halva2	52	54	1	b	2	1	754.43
50.03322	0.91899	51.42197	DoritosGrill	BisliBbq	51	47	0	y	2	1	898.39
54.03332	0.91899	55.30602	Tortit	WerthersOriginal	11	18	0	b	1	0	781.29
59.03334	0.91899	60.30701	Halva2	BambaSweet	54	50	0	y	2	1	780.27
63.03343	0.91899	64.22435	Egozi	ChocolateParaCookies5	55	6	0	b	4	0	693.18
67.03355	0.91899	68.18373	ClickBisquit2	ChocolateParaMarir2	5	56	1	b	4	1	651.06
70.03352	0.91899	71.5088	HappyHippo	Mentos	13	17	1	b	1	1	979.09
80.0337	0.91899	81.43396	Keifli	Loacker	45	46	1	b	2	1	903.91
84.03374	0.91899	85.41719	Tortit	ClickXLwhite4	11	12	0	y	1	1	891.87
87.03378	0.91899	88.30052	BisliBbq	Smarties	47	48	1	b	2	1	766.85
90.03377	0.91899	91.45059	Popco	BisliBbq	43	47	0	b	2	0	925.84
94.03382	0.91899	95.36308	Mentos	ChocolateParaSucariotKoftzot2	17	10	0	y	1	1	828.79
100.0339	0.91899	101.3008	Bamba	Smarties	44	48	1	b	2	1	772.67
103.034	0.91899	104.4008	Smarties	Keifli	48	45	0	y	2	1	872.64
106.0341	0.91899	107.6318	BambaSweet	DoritosNatural	50	49	1	b	2	1	1097.54
110.0341	0.91899	111.2008	Taami	ClickXLwhite4	16	12	0	y	1	1	675.58
113.0341	0.91899	114.101	ClickXLwhite4	ClickBlackWhite3	12	8	1	b	1	1	569.55
116.0342	0.91899	117.3842	ClickBlackWhite3	WerthersOriginal	8	18	0	b	1	0	864.38
130.0343	0.91899	131.2359	ChocolateParaSucariotKoftzot2	Tortit	10	11	1	b	1	1	704.29
140.0345	0.91899	141.2012	ClickXLwhite4	PesekZman	12	9	1	b	1	1	668.13
146.0345	0.91899	147.2682	PesekZman	Cheetos	9	15	0	y	1	1	736.09
150.0345	0.91899	151.4182	Keifli	DoritosGrill	45	51	1	b	2	1	883.07
156.0346	0.91899	157.2738	HappyHippo	ClickBlackWhite3	13	8	1	b	1	1	739.97
160.0347	0.91899	161.3515	BambaSweet	Popco	50	43	1	b	2	1	818.95
166.0252	0.91899	167.3422	CrunchShokoVanil	DoritosGrill	53	51	1	y	2	0	813.39
178.035	0.91899	179.3185	Twix	PesekZman	7	9	1	b	1	1	792.62
181.0278	0.91899	182.2615	Tortit	Twix	11	7	0	y	1	1	732.84
188.0287	0.91899	189.3961	PesekZman	ChocolateParaSucariotKoftzot2	9	10	0	y	1	1	861.86
