onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.016143	0.91899	3.299629	BisliBbq	DoritosGrill	47	51	1	b	2	1	782.18
9.015931	0.91899	10.36167	WerthersOriginal	Taami	18	16	1	y	1	0	838.39
22.01634	0.91899	23.21654	Taami	Twix	16	7	0	y	1	1	702.01
26.01616	0.91899	27.39985	CrunchBisquitBrown3	ChocolateParaSucariotKoftzot2	14	10	0	y	1	1	882.17
31.01653	0.91899	32.11678	Popco	Keifli	43	45	0	b	2	0	605.79
34.0165	0.91899	35.30005	Bamba	Loacker	44	46	1	b	2	1	777.82
39.01666	0.91899	40.11689	Taami	ClickXLwhite4	16	12	0	y	1	1	597.67
43.01719	0.91899	44.33422	Cheetos	Mentos	15	17	1	b	1	1	813.14
52.01879	0.91899	53.11907	ClickBlackWhite3	Twix	8	7	0	y	1	1	608.54
57.01953	0.91899	58.20326	BisliBbq	DoritosNatural	47	49	1	b	2	1	689.83
61.02032	0.91899	62.23741	CrunchBisquitBrown3	Cheetos	14	15	0	y	1	1	718.01
68.02154	0.91899	69.18845	Twix	PesekZman	7	9	1	b	1	1	664.78
72.02216	0.91899	73.35593	BambaSweet	Loacker	50	46	1	b	2	1	837.16
78.02319	0.91899	79.34026	Smarties	CrunchShokoVanil	48	53	0	y	2	1	817.13
83.02408	0.91899	84.4508	ClickBlackWhite3	Cheetos	8	15	0	b	1	0	926.25
87.02483	0.91899	88.56747	DoritosNatural	KifkefMaklot2	49	52	0	y	2	1	1044.48
90.01729	0.91899	91.38412	Tortit	Cheetos	11	15	0	b	1	0	867.06
93.01732	0.91899	94.52631	DoritosGrill	Bamba	51	44	0	y	2	1	1003.99
97.01735	0.91899	98.20095	WerthersOriginal	CrunchBisquitBrown3	18	14	1	y	1	0	677.97
110.0175	0.91899	111.5845	CrunchShokoVanil	Halva2	53	54	1	b	2	1	1059.79
114.0176	0.91899	115.3178	Popco	BisliBbq	43	47	0	b	2	0	794.71
117.0176	0.91899	118.2512	Tortit	WerthersOriginal	11	18	0	b	1	0	735.73
122.0178	0.91899	123.3012	DoritosNatural	Bamba	49	44	0	y	2	1	776.54
125.0178	0.91899	126.3178	WerthersOriginal	Mentos	18	17	1	b	1	1	795.56
129.0178	0.91899	130.2014	ChocolateParaCookies5	ChocolateParaMarir2	6	56	1	b	4	1	677.56
135.0179	0.91899	136.2681	HappyHippo	ClickBlackWhite3	13	8	1	b	1	1	743.43
138.018	0.91899	139.3848	CrunchShokoVanil	Popco	53	43	1	y	2	0	866.37
142.018	0.91899	143.3181	Smarties	Keifli	48	45	0	y	2	1	808.32
147.0186	0.91899	148.4356	DoritosGrill	Keifli	51	45	0	y	2	1	914.72
151.0192	0.91899	152.4016	BisliBbq	Smarties	47	48	1	y	2	0	877.09
163.0213	0.91899	164.2216	ClickXLwhite4	Mentos	12	17	1	b	1	1	706
169.0224	0.91899	170.3018	PesekZman	Cheetos	9	15	0	y	1	1	777.94
172.0229	0.91899	173.4899	ClickXLwhite4	ClickBlackWhite3	12	8	1	b	1	1	967.44
176.0236	0.91899	177.7575	Halva2	Bamba	54	44	0	y	2	1	1234.71
179.024	0.91899	180.3685	Egozi	ChocolateParaCookies5	55	6	0	y	4	1	848.29
182.0247	0.91899	183.402	Keifli	DoritosNatural	45	49	1	b	2	1	881.66
185.0184	0.91899	186.4588	CrunchShokoVanil	Loacker	53	46	1	b	2	1	936.91
188.0185	0.91899	189.426	HappyHippo	PesekZman	13	9	1	b	1	1	905.77
