onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
2256.052	1	2257.069	Tortit	55	0	0	NaN	NaN
2261.041	1	2262.058	Snickers	4	0	1	NaN	NaN
2263.043	1	2264.078	GumiWine2	52	1	0	416.732	840.0341
2265.045	1	2266.063	Shugi	40	0	0	NaN	NaN
2271.052	1	2272.07	GumiSnakes3	16	0	1	NaN	NaN
2273.037	1	2274.055	DoritosSourSpicy	3	0	1	NaN	NaN
2276.041	1	2277.058	ChocolateParaMarir2	20	0	1	NaN	NaN
2278.043	1	2279.061	Twist	56	0	0	NaN	NaN
2282.047	1	2283.065	Loacker	46	0	0	NaN	NaN
2284.05	1	2285.084	Mars	7	1	1	350.0702	889.1046
2289.039	1	2290.056	Egozi	48	0	0	NaN	NaN
2296.046	1	2297.064	Tictac	49	0	0	NaN	NaN
2298.049	1	2299.067	BisliPizza3	51	0	0	NaN	NaN
2301.052	1	2302.088	CrunchBisquitBrown3	18	1	1	366.7171	814.6836
2304.039	1	2305.074	Taami	13	1	1	383.401	795.9908
2308.043	1	2309.061	KifkefMaklot2	21	0	1	NaN	NaN
2312.048	1	2313.083	Cheetos	44	1	0	433.3817	882.9962
2316.052	1	2317.07	KinderBuenoBrown3	8	0	1	NaN	NaN
2319.039	1	2320.057	ChocolateParaMilk3	17	0	1	NaN	NaN
2325.046	1	2326.063	Halva2	39	0	0	NaN	NaN
2327.048	1	2328.084	BagaleShtuhim	45	1	0	450.045	850.8842
2330.051	1	2331.069	HispusimShatiah	42	0	0	NaN	NaN
2332.037	1	2333.055	ClickXLwhite4	11	0	1	NaN	NaN
2334.039	1	2335.074	Bamba	15	1	1	400.045	971.7284
2336.041	1	2337.078	BisliBbq	53	1	0	466.7164	1033.479
2339.045	1	2340.063	ClickBalls5	22	0	1	NaN	NaN
2343.049	1	2344.086	SkittlesSour4	10	1	1	416.7207	993.6179
2345.051	1	2346.069	Hit	14	0	1	NaN	NaN
2347.037	1	2348.055	ClickXLbrown4	6	0	1	NaN	NaN
2349.039	1	2350.074	HappyHippo	47	1	0	416.7118	819.4561
2351.041	1	2352.059	Bounty	58	0	0	NaN	NaN
2353.044	1	2354.081	ChocolateParaSucariotKoftzot2	12	1	1	433.3728	1071.018
2357.048	1	2358.066	KinderBuenoWhite2	19	0	1	NaN	NaN
2361.053	1	2362.07	DoritosNatural	41	0	0	NaN	NaN
2363.038	1	2364.056	ClickBisquit2	5	0	1	NaN	NaN
2365.041	1	2366.075	BambaNugat	50	1	0	433.3877	938.1668
2367.043	1	2368.061	Keifli	54	0	0	NaN	NaN
2369.045	1	2370.063	Mentos	43	0	0	NaN	NaN
2375.052	1	2376.07	Kitkat	9	0	1	NaN	NaN
2377.037	1	2378.055	BisliOnion	57	0	0	NaN	NaN
