onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
375.0372	1	376.0549	HappyHippo	3	0	1	NaN	NaN
380.0261	1	381.0604	SkittlesSour4	52	1	0	650.0766	898.3195
382.0284	1	383.0639	Mekupelet	13	1	1	650.0706	933.589
384.0306	1	385.0484	KashitSour	11	0	1	NaN	NaN
390.0204	1	391.0386	Bamba	21	0	1	NaN	NaN
392.0229	1	393.0405	KinderBuenoBrown3	5	0	1	NaN	NaN
395.0263	1	396.0441	Cheetos	46	0	0	NaN	NaN
397.0285	1	398.0464	ChocolateParaCookies5	14	0	1	NaN	NaN
401.0331	1	402.0509	WerthersOriginal	58	0	0	NaN	NaN
403.0353	1	404.0534	BambaNugat	22	0	1	NaN	NaN
408.0242	1	409.0423	PesekZman	16	0	1	NaN	NaN
415.032	1	416.0684	Hit	44	1	0	666.7126	994.0896
417.0342	1	418.0521	CrunchBisquitWhite2	19	0	1	NaN	NaN
420.0206	1	421.0385	BambaSweet	49	0	0	NaN	NaN
423.0243	1	424.0592	DoritosSourSpicy	53	1	0	683.3836	1002.19
427.0287	1	428.0465	BisliOnion	57	0	0	NaN	NaN
431.0333	1	432.0515	ClickBalls5	9	0	1	NaN	NaN
435.0208	1	436.0389	CrunchBisquitBrown3	6	0	1	NaN	NaN
438.0244	1	439.0596	HispusimShatiah	47	1	0	633.3795	965.2863
444.0311	1	445.05	KinderBuenoWhite2	8	0	1	NaN	NaN
446.0334	1	447.068	Shugi	10	1	1	666.7112	994.0562
449.0367	1	450.0548	Dubonim	40	0	0	NaN	NaN
451.0221	1	452.0401	Keifli	54	0	0	NaN	NaN
453.0246	1	454.0606	BabyDoll	45	1	0	650.0517	965.7361
455.0269	1	456.0448	ChocolateParaSucariotKoftzot2	4	0	1	NaN	NaN
458.0301	1	459.048	Egozi	43	0	0	NaN	NaN
462.0347	1	463.0524	BisliPizza3	56	0	0	NaN	NaN
464.0369	1	465.0548	Loacker	17	0	1	NaN	NaN
466.0225	1	467.0403	ClickXLwhite4	39	0	0	NaN	NaN
468.0247	1	469.061	Snickers	15	1	1	683.388	1016.356
470.027	1	471.0447	DoritosGrill	20	0	1	NaN	NaN
472.0291	1	473.0469	BisliBbq	55	0	0	NaN	NaN
476.0337	1	477.0518	Tictac	42	0	0	NaN	NaN
480.0212	1	481.0579	Kitkat	12	1	1	633.3891	1295.337
482.0237	1	483.0583	KifkefMaklot2	50	1	0	666.713	992.9161
484.0259	1	485.0439	Mentos	41	0	0	NaN	NaN
486.0282	1	487.0465	ClickBisquit2	51	0	0	NaN	NaN
488.0305	1	489.0656	ClickBlackWhite3	18	1	1	583.3887	898.9335
494.0371	1	495.0548	Twist	48	0	0	NaN	NaN
496.0227	1	497.0574	ChocolateParaMarir2	7	1	1	600.0548	882.1503
