onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.013083	0.91899	3.580241	CrunchBisquitBrown3	Cheetos	7	14	1	b	1	1	1070.96
6.013816	0.91899	7.514222	DoritosGrill	Taami	50	54	1	b	2	1	999.23
9.014335	0.91899	10.29811	Mentos	ChocolateParaMarir2	48	52	0	y	2	1	783.7
14.01517	0.91899	15.36565	Halva2	DoritosGrill	49	50	0	y	2	1	844.87
17.01571	0.91899	18.4828	Taami	DoritosSourSpicy	54	53	0	y	2	1	964.33
20.01623	0.91899	21.4001	Halva2	DoritosSourSpicy	49	53	0	y	2	1	883.82
34.01862	0.91899	35.72886	Smarties	ChocolateParaMilk3	11	12	0	y	1	1	1209.42
38.01941	0.91899	39.46221	Loacker	Twist	5	56	1	b	4	1	942.63
42.0201	0.91899	43.679	GumiWine2	Taami	45	54	1	y	2	0	1164.94
45.0121	0.91899	46.57905	Shugi	ChocolateParaMarir2	46	52	0	y	2	1	1062.95
48.02115	0.91899	49.50499	Popco	WerthersOriginal	17	18	0	b	1	0	988.89
53.01226	0.91899	54.49578	Bounty	ChocolateParaMilk3	9	12	0	b	1	0	981.8
56.01229	0.91899	57.473	WerthersOriginal	ClickBisquit2	18	8	1	y	1	0	955.75
66.01243	0.91899	67.86255	Tapuchips	BisliOnion	43	44	0	y	2	1	1351.62
72.01245	0.91899	73.39238	Bounty	WerthersOriginal	9	18	0	b	1	0	872.6
75.0125	0.91899	76.57626	ChocolateParaMarir2	Halva2	52	49	1	b	2	1	1055.55
79.01261	0.91899	80.2794	CrunchBisquitBrown3	HispusimShatiah	7	16	1	b	1	1	766.43
84.01262	0.91899	85.54624	Tapuchips	GumiWine2	43	45	0	y	2	1	1035.41
91.01269	0.91899	92.44634	BabyDoll	DoritosNatural	47	51	1	b	2	1	932.36
96.01278	0.91899	97.46329	DoritosGrill	Shugi	50	46	1	b	2	1	951.28
99.01335	0.91899	100.5805	Popco	CrunchBisquitBrown3	17	7	0	y	1	1	1072.7
105.0144	0.91899	106.9132	Bounty	ChocolateParaCookies5	9	15	0	y	1	1	1393.68
109.015	0.91899	110.5989	Mentos	DoritosSourSpicy	48	53	0	y	2	1	1079.03
121.0171	0.91899	122.6844	ClickXLwhite4	Cheetos	13	14	1	b	1	1	1167.94
124.0176	0.91899	125.3181	BisliPizza3	Smarties	10	11	1	b	1	1	801.4
127.0182	0.91899	128.3968	ChocolateParaMarir2	Tapuchips	52	43	1	b	2	1	880.84
131.0189	0.91899	132.3361	Cheetos	ChocolateParaMilk3	14	12	0	b	1	0	819.17
137.0199	0.91899	138.4537	BabyDoll	Shugi	47	46	1	y	2	0	937.11
140.0204	0.91899	141.5469	DoritosNatural	GumiWine2	51	45	0	b	2	0	1026.64
149.0134	0.91899	150.3891	ClickXLwhite4	HispusimShatiah	13	16	1	b	1	1	869.6
153.0135	0.91899	154.4805	ClickBisquit2	BisliPizza3	8	10	0	b	1	0	967.52
157.0135	0.91899	158.4472	ChocolateParaCookies5	ClickBisquit2	15	8	1	b	1	1	928.51
160.0164	0.91899	161.4139	BisliPizza3	Cheetos	10	14	1	b	1	1	898.65
163.0137	0.91899	164.4806	ClickXLwhite4	Smarties	13	11	1	b	1	1	965.35
173.0137	0.91899	174.3641	ChocolateParaCookies5	Popco	15	17	1	b	1	1	850.3
177.0138	0.91899	178.5308	SkittlesFruits2	CrunchBisquitWhite2	55	6	0	y	4	1	1011.25
185.0139	0.91899	186.3974	BisliOnion	Shugi	44	46	1	b	2	1	883.16
188.0172	0.91899	189.5475	Halva2	BisliOnion	49	44	0	y	2	1	1030.88
