onset	duration	fixation_onset	item_name	item_rank	is_one
4.019465	2	2.033705	Mars.	42	1
13.0192	2	11.019143	Mentos.	48	0
22.023529	2	20.023322	Smarties.	11	0
31.022324	2	29.021763	KinderJoy.	41	1
40.023922	2	38.023319	ClickXLwhite4.	13	1
49.025418	2	47.024871	SkittlesSour4.	58	0
58.027034	2	56.026394	ChocolateParaCookies5.	15	1
67.020053	2	65.019786	Kitkat.	21	1
76.020142	2	74.01992	BisliOnion.	44	0
85.020338	2	83.019999	ChocolateParaSucariotKoftzot2.	40	1
94.020377	2	92.020079	ClickBlackWhite3.	4	0
103.020434	2	101.020231	ChocolateParaMilk3.	12	1
112.020563	2	110.020405	Shugi.	46	1
121.021067	2	119.020698	Keifli.	3	0
130.024783	2	128.024181	DoritosSourSpicy.	53	0
139.02424	2	137.023731	ClickXLbrown4.	19	1
148.025794	2	146.025306	ChocolateParaMarir2.	52	1
157.021178	2	155.020871	CrunchBisquitWhite2.	6	1
166.021241	2	164.021033	ClickBalls5.	20	0
175.021211	2	173.021048	HispusimShatiah.	16	0
184.021412	2	182.021179	BisliPizza3.	10	0
193.021599	2	191.021311	Loacker.	5	0
202.021526	2	200.021362	CrunchBisquitBrown3.	7	1
211.021593	2	209.021528	SkittlesFruits2.	55	0
220.025091	2	218.024445	ClickBisquit2.	8	0
229.023142	2	227.022645	BagaleShtuhim.	39	0
238.025249	2	236.024403	BisliBbq.	57	0
247.022226	2	245.021916	Twist.	56	1
256.02209	2	254.021984	Apropo.	22	0
265.022353	2	263.022099	Halva2.	49	1
274.023682	2	272.022397	Tapuchips.	43	0
283.022431	2	281.022313	DoritosGrill.	50	0
292.023322	2	290.025553	GumiWine2.	45	0
301.02265	2	299.022544	Bounty.	9	1
310.024745	2	308.023863	Taami.	54	1
319.022872	2	317.022761	BabyDoll.	47	0
328.025416	2	326.024567	Cheetos.	14	0
337.024947	2	335.024578	Popco.	17	0
346.025114	2	344.023979	DoritosNatural.	51	0
355.023292	2	353.023206	WerthersOriginal.	18	0
