onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.02118	0.9575	3.381356	ClickBlackWhite3	BambaSweet	5	56	1	b	4	1	859.4
5.02119	0.9575	6.504727	GumiSnakes3	Keifli	50	43	1	y	2	0	990.38
8.021313	0.9575	9.771435	CrunchBisquitWhite2	ClickXLbrown4	17	10	0	b	1	0	1252.25
13.02136	0.9575	14.73822	ClickBalls5	CrunchBisquitBrown3	15	11	1	b	1	1	1222.21
18.0214	0.9575	19.67163	ChocolateParaSucariotKoftzot2	ClickBisquit2	9	7	0	y	1	1	1156.16
25.02153	0.9575	26.28832	GumiSnakes3	SkittlesSour4	50	49	1	y	2	0	775.03
29.02158	0.9575	30.52171	ClickXLbrown4	PesekZman	10	14	1	b	1	1	1008.98
32.02163	0.9575	33.52187	Halva2	SkittlesFruits2	48	45	0	y	2	1	1010.95
39.02168	0.9575	40.40516	Halva2	BisliOnion	48	53	0	y	2	1	890.9
43.02176	0.9575	44.82209	SkittlesFruits2	DoritosNatural	45	54	1	y	2	0	1306.81
46.02191	0.9575	47.70555	BambaNugat	Twix	18	16	1	b	1	1	1198.66
50.0253	0.9575	51.48957	BagaleShtuhim	Halva2	47	48	1	b	2	1	977.28
54.02199	0.9575	55.37367	DoritosGrill	ClickBlackWhite3	55	5	0	y	4	1	857.58
59.02203	0.9575	60.64129	Halva2	ChocolateParaMarir2	48	44	0	y	2	1	1129.54
63.02211	0.9575	64.65874	Hit	ClickBalls5	8	15	0	y	1	1	1144.46
67.02217	0.9575	68.6724	BisliOnion	Keifli	53	43	1	y	2	0	1149.43
70.02217	0.9575	72.02243	BagaleShtuhim	Keifli	47	43	1	x	2	NaN	NaN
80.02241	0.9575	81.22821	ChocolateParaSucariotKoftzot2	Twist	9	12	0	b	1	0	707.16
84.02231	0.9575	85.1455	Shugi	GumiSnakes3	46	50	0	b	2	0	631.25
87.02237	0.9575	88.30603	ChocolateParaMarir2	DoritosNatural	44	54	1	y	2	0	783.21
90.02239	0.9575	91.34657	Hit	ClickXLbrown4	8	10	0	b	1	0	825.18
94.02247	0.9575	95.61411	CrunchBisquitWhite2	Twist	17	12	0	b	1	0	1094.09
100.0226	0.9575	101.6651	Halva2	Popco	48	52	0	y	2	1	1145
103.0226	0.9575	104.6894	ClickBalls5	CrunchBisquitWhite2	15	17	1	b	1	1	1166.98
106.0227	0.9575	107.6563	ClickBisquit2	CrunchBisquitBrown3	7	11	1	b	1	1	1139.85
110.0227	0.9575	111.2228	Halva2	GumiSnakes3	48	50	0	y	2	1	702.82
113.0169	0.9575	114.3839	Twix	Twist	16	12	0	b	1	0	862.71
116.0228	0.9575	117.4177	BambaNugat	ChocolateParaSucariotKoftzot2	18	9	1	b	1	1	898.84
130.023	0.9575	131.8065	DoritosSourSpicy	BisliOnion	51	53	0	b	2	0	1283.53
140.0231	0.9575	141.3399	Popco	DoritosSourSpicy	52	51	1	y	2	0	828.43
146.0232	0.9575	147.5902	SkittlesFruits2	Keifli	45	43	1	y	2	0	1067.36
150.0234	0.9575	151.5737	ClickBisquit2	Twix	7	16	1	b	1	1	1054.17
156.0243	0.9575	157.5582	PesekZman	BambaNugat	14	18	0	y	1	1	1043.23
160.0233	0.9575	161.909	DoritosNatural	BisliOnion	54	53	0	y	2	1	1394.21
166.0235	0.9575	167.6433	ClickBisquit2	CrunchBisquitWhite2	7	17	1	b	1	1	1123.07
178.0236	0.9575	179.6287	Twix	KinderBuenoBrown3	16	13	0	b	1	0	1106.93
181.012	0.9575	182.7293	Shugi	ChocolateParaMarir2	46	44	0	b	2	0	1212.58
188.0165	0.9575	189.5471	ClickBalls5	Twix	15	16	1	b	1	1	1025.08
