onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.030708	0.9575	3.450017	CrunchBisquitBrown3	Twist	11	12	0	y	1	1	928.64
5.030615	0.9575	6.700592	ClickXLbrown4	Twix	10	16	1	b	1	1	1172.77
8.030768	0.9575	9.734628	DoritosNatural	Popco	54	52	0	y	2	1	1214.58
13.03081	0.9575	14.36865	KinderBuenoBrown3	Hit	13	8	1	b	1	1	844.54
18.03083	0.9575	19.50283	Popco	SkittlesSour4	52	49	1	y	2	0	973.52
25.03096	0.9575	26.28749	Twist	PesekZman	12	14	1	y	1	0	762.38
29.03103	0.9575	31.03121	HispusimShatiah	DoritosGrill	6	55	1	x	4	NaN	NaN
32.03108	0.9575	33.64799	ClickXLbrown4	CrunchBisquitBrown3	10	11	1	y	1	0	1118.27
39.03114	0.9575	40.64003	BambaNugat	CrunchBisquitWhite2	18	17	1	y	1	0	1109.21
43.03127	0.9575	44.40718	SkittlesSour4	BisliOnion	49	53	0	y	2	1	879.11
46.03123	0.9575	48.03142	SkittlesSour4	BagaleShtuhim	49	47	0	x	2	NaN	NaN
50.03132	0.9575	51.39815	PesekZman	ClickBisquit2	14	7	0	y	1	1	870.03
54.0314	0.9575	55.16477	ChocolateParaSucariotKoftzot2	KinderBuenoBrown3	9	13	0	b	1	0	640.94
59.02635	0.9575	60.19836	SkittlesFruits2	Shugi	45	46	1	y	2	0	675.04
63.0315	0.9575	64.27732	CrunchBisquitWhite2	KinderBuenoBrown3	17	13	0	b	1	0	746.84
67.0277	0.9575	68.61495	DoritosNatural	GumiSnakes3	54	50	0	b	2	0	1094.64
70.03157	0.9575	71.54849	Keifli	Popco	43	52	0	b	2	0	1018.78
80.03177	0.9575	81.16521	BisliOnion	Shugi	53	46	1	y	2	0	639.58
84.03063	0.9575	85.49874	Keifli	ChocolateParaMarir2	43	44	0	b	2	0	977.72
87.03118	0.9575	88.41539	Shugi	BagaleShtuhim	46	47	0	b	2	0	892.17
90.01494	0.9575	91.59892	DoritosSourSpicy	BagaleShtuhim	51	47	0	b	2	0	1075.4
94.01826	0.9575	95.61625	BambaNugat	CrunchBisquitBrown3	18	11	1	b	1	1	1092.1
100.0192	0.9575	101.4006	ChocolateParaMarir2	SkittlesSour4	44	49	1	y	2	0	873.1
103.0173	0.9575	104.6512	Shugi	Popco	46	52	0	b	2	0	1120.08
106.019	0.9575	107.5849	ClickXLbrown4	ChocolateParaSucariotKoftzot2	10	9	1	b	1	1	1058.36
110.0189	0.9575	111.669	ClickBalls5	PesekZman	15	14	1	b	1	1	1139.45
113.019	0.9575	114.5529	ChocolateParaMarir2	DoritosSourSpicy	44	51	1	y	2	0	1021.33
116.0194	0.9575	117.6533	BambaSweet	HispusimShatiah	56	6	0	b	4	0	1123.95
130.022	0.9575	131.8724	PesekZman	KinderBuenoBrown3	14	13	0	b	1	0	1341.37
140.0237	0.9575	141.3575	GumiSnakes3	DoritosSourSpicy	50	51	1	y	2	0	831.64
146.0248	0.9575	147.6253	KinderBuenoBrown3	CrunchBisquitBrown3	13	11	1	y	1	0	1094.52
150.0254	0.9575	151.5495	DoritosSourSpicy	SkittlesFruits2	51	45	0	b	2	0	1026.95
156.0265	0.9575	157.5163	DoritosNatural	BagaleShtuhim	54	47	0	y	2	1	986.87
160.0272	0.9575	161.6777	Hit	BambaNugat	8	18	0	b	1	0	1147.11
166.0282	0.9575	167.5329	ClickBisquit2	Hit	7	8	1	b	1	1	1006.17
178.0303	0.9575	179.7331	ChocolateParaSucariotKoftzot2	ClickBalls5	9	15	0	y	1	1	1205.07
181.0308	0.9575	182.7165	SkittlesFruits2	SkittlesSour4	45	49	1	y	2	0	1199.55
188.0165	0.9575	189.5331	Twist	Hit	12	8	1	y	1	0	1015.81
