onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.014374	0.9575	3.448226	Twix	ClickXLbrown4	16	10	0	y	1	1	933.7
5.014866	0.9575	6.665498	Twix	KinderBuenoBrown3	16	13	0	b	1	0	1145.21
8.015395	0.9575	9.693886	SkittlesSour4	GumiSnakes3	49	50	0	b	2	0	1174.69
13.0163	0.9575	14.66669	Twist	Hit	12	8	1	y	1	0	1146.77
18.0172	0.9575	20.01767	DoritosSourSpicy	BisliOnion	51	53	0	x	2	NaN	NaN
25.01841	0.9575	26.61889	ClickBalls5	CrunchBisquitBrown3	15	11	1	b	1	1	1104.66
29.0191	0.9575	30.31956	SkittlesSour4	BagaleShtuhim	49	47	0	b	2	0	804.98
32.0196	0.9575	33.31093	Twix	ClickBisquit2	16	7	0	y	1	1	793.47
39.01069	0.9575	40.1943	Twist	CrunchBisquitWhite2	12	17	1	y	1	0	679.38
43.01074	0.9575	44.47773	Hit	KinderBuenoBrown3	8	13	0	b	1	0	959.33
46.01084	0.9575	47.48928	SkittlesFruits2	Halva2	45	48	1	b	2	1	969.22
50.01088	0.9575	51.52767	GumiSnakes3	Keifli	50	43	1	y	2	0	1016.19
54.01097	0.9575	55.61115	SkittlesFruits2	DoritosSourSpicy	45	51	1	b	2	1	1103.11
59.01103	0.9575	60.44465	PesekZman	ClickXLbrown4	14	10	0	y	1	1	935.04
63.01101	0.9575	64.52793	SkittlesFruits2	DoritosNatural	45	54	1	b	2	1	1014.06
67.01109	0.9575	68.6612	DoritosNatural	BagaleShtuhim	54	47	0	b	2	0	1149.99
70.01121	0.9575	71.7948	HispusimShatiah	DoritosGrill	6	55	1	b	4	1	1279.86
80.0114	0.9575	81.64525	ChocolateParaSucariotKoftzot2	BambaNugat	9	18	0	y	1	1	1138.67
84.01208	0.9575	85.72824	ClickBalls5	CrunchBisquitWhite2	15	17	1	b	1	1	1207.98
87.01261	0.9575	88.37832	BagaleShtuhim	Halva2	47	48	1	b	2	1	858.47
90.01307	0.9575	91.56358	CrunchBisquitWhite2	ClickBisquit2	17	7	0	y	1	1	1049.01
94.01382	0.9575	95.91168	BisliOnion	DoritosNatural	53	54	1	b	2	1	1392.25
100.0149	0.9575	101.1987	PesekZman	ClickBalls5	14	15	0	y	1	1	685.16
103.0153	0.9575	104.5826	ChocolateParaMarir2	SkittlesSour4	44	49	1	y	2	0	1068.75
106.0159	0.9575	107.1995	DoritosSourSpicy	ChocolateParaMarir2	51	44	0	b	2	0	680.18
110.0165	0.9575	111.4453	Shugi	GumiSnakes3	46	50	0	y	2	1	928.54
113.0171	0.9575	115.0176	DoritosSourSpicy	Popco	51	52	0	x	2	NaN	NaN
116.0177	0.9575	117.4953	ClickBalls5	Twix	15	16	1	b	1	1	977.39
130.0119	0.9575	131.4704	BambaNugat	Hit	18	8	1	b	1	1	956.14
140.0121	0.9575	141.4124	BambaNugat	CrunchBisquitBrown3	18	11	1	b	1	1	893.01
146.0123	0.9575	148.0124	ChocolateParaMarir2	Halva2	44	48	1	x	2	NaN	NaN
150.0151	0.9575	151.2738	BisliOnion	Shugi	53	46	1	b	2	1	757.03
156.0148	0.9575	157.5292	SkittlesSour4	Popco	49	52	0	y	2	1	1019.27
160.0141	0.9575	161.6459	KinderBuenoBrown3	PesekZman	13	14	1	b	1	1	1127.97
166.0152	0.9575	167.5459	BambaSweet	ClickBlackWhite3	56	5	0	y	4	1	1029.9
178.0143	0.9575	179.4122	ChocolateParaSucariotKoftzot2	ClickBalls5	9	15	0	y	1	1	891.79
181.0126	0.9575	182.5963	CrunchBisquitWhite2	BambaNugat	17	18	0	y	1	1	1088.47
188.0168	0.9575	189.7807	BisliOnion	SkittlesSour4	53	49	1	y	2	0	1272.31
