onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.016212	0.9575	3.449815	ChocolateParaCookies5	KinderBuenoWhite2	10	9	1	b	1	1	933.21
5.016301	0.9575	6.633309	KinderBuenoWhite2	CrunchBisquitWhite2	9	7	0	b	1	0	1119.12
8.016388	0.9575	9.37939	Popco	BisliOnion	16	12	0	y	1	1	860.03
13.01647	0.9575	14.60011	CrunchShokoVanil	SkittlesSour4	44	48	1	b	2	1	1077.95
18.01659	0.9575	19.5167	SkittlesSour4	HappyHippo	48	53	0	y	2	1	1008.83
25.01663	0.9575	26.55021	Cheetos	Smarties	5	56	1	b	4	1	1035.78
29.01672	0.9575	30.53357	ClickBalls5	BisliOnion	8	12	0	y	1	1	1024.7
32.01671	0.9575	33.83386	Shugi	BisliPizza3	52	51	1	b	2	1	1317.71
39.01783	0.9575	40.65174	Shugi	Twist	52	54	1	b	2	1	1131.59
43.01858	0.9575	44.61909	Twist	Bamba	54	50	0	y	2	1	1103.84
46.02096	0.9575	47.60275	BisliGrill	BambaNugat	17	18	0	y	1	1	1083.46
50.01996	0.9575	51.7036	PesekZman	CrunchBisquitWhite2	14	7	0	y	1	1	1188.46
54.0207	0.9575	55.72103	Tortit	KashitSour	45	49	1	b	2	1	1206.72
59.02132	0.9575	60.66724	BisliGrill	DoritosSourSpicy	17	13	0	b	1	0	1149.1
63.01724	0.9575	64.82263	ChocolateParaCookies5	ClickBalls5	10	8	1	y	1	0	1307.19
67.01724	0.9575	68.68978	BambaSweet	Tictac	47	46	1	b	2	1	1177.18
70.01731	0.9575	72.0175	CrunchBisquitWhite2	BisliGrill	7	17	1	x	1	NaN	NaN
80.01744	0.9575	81.15873	Bamba	Tictac	50	46	1	b	2	1	641.98
84.0175	0.9575	85.21772	SkittlesSour4	BambaSweet	48	47	0	y	2	1	699.93
87.01756	0.9575	88.15989	KinderBuenoWhite2	ClickXLwhite4	9	15	0	b	1	0	639.87
90.0176	0.9575	91.29393	ClickXLwhite4	Popco	15	16	1	b	1	1	772.82
94.01767	0.9575	95.64462	Dubonim	Tortit	43	45	0	b	2	0	1127.75
100.0178	0.9575	101.2678	PesekZman	DoritosSourSpicy	14	13	0	b	1	0	746.67
103.0177	0.9575	104.2179	Tictac	Shugi	46	52	0	y	2	1	706.69
106.0178	0.9575	107.3681	HispusimShatiah	ClickXLbrown4	55	6	0	y	4	1	855.59
110.0179	0.9575	111.664	Popco	ChocolateParaCookies5	16	10	0	y	1	1	1144.49
113.0179	0.9575	114.3848	SkittlesSour4	Bamba	48	50	0	y	2	1	867.48
116.018	0.9575	117.318	DoritosSourSpicy	ClickBlackWhite3	13	11	1	y	1	0	809.42
130.0182	0.9575	131.2349	BisliOnion	BisliGrill	12	17	1	y	1	0	714.22
140.0188	0.9575	141.3025	CrunchShokoVanil	Tictac	44	46	1	b	2	1	783.58
146.0217	0.9575	147.5702	Dubonim	BambaSweet	43	47	0	y	2	1	1060.73
150.0219	0.9575	151.6711	ClickBlackWhite3	ChocolateParaCookies5	11	10	0	b	1	0	1150.54
156.0235	0.9575	157.4221	KashitSour	HappyHippo	49	53	0	y	2	1	905.95
160.0238	0.9575	161.4355	DoritosSourSpicy	KinderBuenoWhite2	13	9	1	y	1	0	913.63
166.0214	0.9575	167.5406	BambaSweet	Twist	47	54	1	b	2	1	1028.05
178.0201	0.9575	179.5426	HappyHippo	BisliPizza3	53	51	1	b	2	1	1022.31
181.0189	0.9575	182.5857	BisliOnion	KinderBuenoWhite2	12	9	1	b	1	1	1068.51
188.0216	0.9575	189.6025	CrunchShokoVanil	BisliPizza3	44	51	1	b	2	1	1084.82
