onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.025626	0.9575	3.526821	DoritosSourSpicy	HispusimShatiah	43	50	0	b	2	0	1006.71
6.025748	0.9575	7.259211	ClickXLwhite4	Mekupelet	14	18	0	y	1	1	740.54
13.02576	0.9575	14.62107	Cheetos	Mekupelet	16	18	0	y	1	1	1096.54
16.02584	0.9575	17.35484	KinderBuenoWhite2	Smarties	6	56	1	b	4	1	828.45
21.02593	0.9575	22.52604	GumiSnakes3	SkittlesFruits2	47	51	1	b	2	1	1003.35
31.02608	0.9575	32.54284	GumiSnakes3	GumiWine2	47	48	1	b	2	1	1017.23
34.02611	0.9575	35.5096	ClickXLwhite4	Mars	14	10	0	b	1	0	996.17
37.02616	0.9575	38.74212	Mars	Loacker	10	8	1	y	1	0	1215.16
46.02653	0.9575	47.59356	Mentos	Mars	11	10	0	y	1	1	1065.79
49.02702	0.9575	51.0275	ChocolateParaCookies5	Mentos	7	11	1	x	1	NaN	NaN
59.02643	0.9575	60.57668	DoritosSourSpicy	ChocolateParaMarir2	43	53	0	b	2	0	1050.86
64.02662	0.9575	65.46328	GumiWine2	Shugi	48	52	0	y	2	1	941.69
69.02663	0.9575	70.52673	HispusimShatiah	SkittlesFruits2	50	51	1	b	2	1	1000.63
77.02672	0.9575	78.21021	Cheetos	ClickBlackWhite3	16	15	0	y	1	1	686.59
84.02684	0.9575	85.51037	KinderBuenoBrown3	Mentos	13	11	1	b	1	1	985.41
88.02689	0.9575	89.48419	ClickBlackWhite3	Mentos	15	11	1	b	1	1	963.43
91.02692	0.9575	92.60135	SkittlesFruits2	BambaSweet	51	45	0	y	2	1	1077.39
96.02702	0.9575	97.33562	DoritosSourSpicy	SkittlesSour4	43	44	0	b	2	0	812.27
99.02707	0.9575	100.8696	Tapuchips	GumiSnakes3	54	47	0	b	2	0	1348.24
107.0272	0.9575	108.4273	HispusimShatiah	Halva2	50	46	1	b	2	1	903.11
113.0273	0.9575	114.394	Shugi	SkittlesFruits2	52	51	1	b	2	1	870
118.0274	0.9575	119.5108	Shugi	Tapuchips	52	54	1	b	2	1	986.94
123.0274	0.9575	124.4942	BambaSweet	Halva2	45	46	1	b	2	1	977.9
126.0274	0.9575	127.7742	Loacker	Mekupelet	8	18	0	y	1	1	1248.87
140.0277	0.9575	141.4777	SkittlesSour4	SkittlesFruits2	44	51	1	b	2	1	951.64
143.0277	0.9575	144.5778	KinderBuenoBrown3	ChocolateParaMilk3	13	17	1	b	1	1	1058.61
147.0275	0.9575	148.6947	SkittlesFruits2	ChocolateParaMarir2	51	53	0	y	2	1	1176.83
151.0278	0.9575	152.8119	ChocolateParaMilk3	Mekupelet	17	18	0	b	1	0	1298.46
154.0278	0.9575	155.7624	PesekZman	ClickXLbrown4	9	12	0	b	1	0	1239.48
157.0278	0.9575	159.028	Loacker	ClickXLbrown4	8	12	0	x	1	NaN	NaN
163.0279	0.9575	164.6281	Mars	PesekZman	10	9	1	y	1	0	1100.39
169.0281	0.9575	170.3316	KashitSour	GumiSnakes3	49	47	0	y	2	1	812.23
172.0152	0.9575	173.3155	GumiSnakes3	Halva2	47	46	1	b	2	1	795.11
175.0157	0.9575	176.4161	HispusimShatiah	GumiWine2	50	48	1	b	2	1	898.56
179.0164	0.9575	180.2669	ClickXLbrown4	Mentos	12	11	1	y	1	0	743.93
182.0283	0.9575	183.4339	CrunchBisquitBrown3	Smarties	5	56	1	b	4	1	913.04
185.0283	0.9575	186.3845	Loacker	ClickBlackWhite3	8	15	0	y	1	1	859.03
188.0283	0.9575	189.6351	Cheetos	Mars	16	10	0	y	1	1	1109.03
