onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
911.1127	1	912.1319	CrunchShokoVanil	56	0	0	NaN	NaN
913.115	1	914.134	DoritosSourSpicy	15	0	1	NaN	NaN
917.1024	1	918.1386	Smarties	46	1	0	783.3934	979.7079
920.1061	1	921.1256	WerthersOriginal	55	0	0	NaN	NaN
922.1083	1	923.1271	Keifli	42	0	0	NaN	NaN
925.1117	1	926.1461	ClickXLbrown4	8	1	1	783.3949	834.5529
929.1161	1	930.1347	Apropo	7	0	1	NaN	NaN
933.104	1	934.1232	BambaSweet	58	0	0	NaN	NaN
935.1062	1	936.1253	HappyHippo	4	0	1	NaN	NaN
940.1118	1	941.1313	Bounty	5	0	1	NaN	NaN
942.1141	1	943.1326	HispusimShatiah	53	0	0	NaN	NaN
944.1163	1	945.135	BisliPizza3	40	0	0	NaN	NaN
950.1063	1	951.1422	Twix	11	1	1	800.0533	1007.42
952.1086	1	953.1275	ClickBisquit2	3	0	1	NaN	NaN
954.1108	1	955.1295	BagaleShtuhim	19	0	1	NaN	NaN
956.1132	1	957.1487	KashitSour	54	1	0	800.0394	974.5197
960.1175	1	961.1365	BisliBbq	52	0	0	NaN	NaN
964.1053	1	965.1412	BisliGrill	48	1	0	816.7203	1093.918
967.1087	1	968.1449	Halva2	49	1	0	766.7161	723.1482
971.1133	1	972.1477	KinderJoy	16	1	1	750.0546	926.3504
974.1166	1	975.135	Snickers	10	0	1	NaN	NaN
976.102	1	977.1215	Shugi	47	0	0	NaN	NaN
980.1067	1	981.1255	Bamba	13	0	1	NaN	NaN
982.1089	1	983.1278	SkittlesSour4	50	0	0	NaN	NaN
984.1111	1	985.1458	ChocolateParaMarir2	17	1	1	766.7183	979.0917
988.1156	1	989.1518	CrunchBisquitBrown3	9	1	1	783.4459	811.017
990.1179	1	991.1525	Cheetos	14	1	1	800.0521	1047.56
994.1056	1	995.1235	GumiSnakes3	57	0	0	NaN	NaN
998.1102	1	999.129	ChocolateParaSucariotKoftzot2	6	0	1	NaN	NaN
1001.113	1	1002.15	BisliOnion	51	1	0	783.3791	1032.486
1007.104	1	1008.122	Kitkat	12	0	1	NaN	NaN
1009.106	1	1010.125	ChocolateParaCookies5	22	0	1	NaN	NaN
1013.11	1	1014.145	SkittlesFruits2	43	1	0	733.377	938.7505
1015.112	1	1016.131	KinderBuenoBrown3	20	0	1	NaN	NaN
1017.115	1	1018.133	Egozi	18	0	1	NaN	NaN
1019.117	1	1020.136	CrunchBisquitWhite2	41	0	0	NaN	NaN
1024.106	1	1025.125	Mekupelet	44	0	0	NaN	NaN
1026.108	1	1027.128	Dubonim	21	0	1	NaN	NaN
1028.11	1	1029.129	DoritosGrill	39	0	0	NaN	NaN
1031.114	1	1032.133	GumiWine2	45	0	0	NaN	NaN
