onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
1876.096	1	1877.114	Snickers	4	0	1	NaN	NaN
1878.081	1	1879.118	SkittlesSour4	44	1	0	750.0703	1025.696
1882.086	1	1883.106	BabyDoll	39	0	0	NaN	NaN
1885.089	1	1886.11	Dubonim	21	0	1	NaN	NaN
1887.075	1	1888.095	BisliBbq	41	0	0	NaN	NaN
1890.078	1	1891.098	Kitkat	19	0	1	NaN	NaN
1894.083	1	1895.103	ClickXLwhite4	14	0	1	NaN	NaN
1898.087	1	1899.108	Bounty	55	0	0	NaN	NaN
1900.089	1	1901.11	Halva2	46	0	0	NaN	NaN
1905.078	1	1906.113	ChocolateParaCookies5	7	1	1	683.4057	900.6783
1907.081	1	1908.101	ChocolateParaMilk3	17	0	1	NaN	NaN
1909.083	1	1910.103	Tapuchips	54	0	0	NaN	NaN
1915.089	1	1916.126	Mekupelet	18	1	1	700.0435	1113.436
1917.075	1	1918.096	DoritosSourSpicy	43	0	0	NaN	NaN
1919.077	1	1920.098	Cheetos	16	0	1	NaN	NaN
1921.08	1	1922.1	CrunchBisquitBrown3	5	0	1	NaN	NaN
1925.084	1	1926.104	PesekZman	9	0	1	NaN	NaN
1929.089	1	1930.125	ClickXLbrown4	12	1	1	650.0459	994.3847
1932.075	1	1933.096	Loacker	8	0	1	NaN	NaN
1936.08	1	1937.117	KinderBuenoBrown3	13	1	1	666.7237	891.1748
1939.083	1	1940.103	KinderBuenoWhite2	6	0	1	NaN	NaN
1941.085	1	1942.122	GumiSnakes3	47	1	0	700.0532	869.457
1945.09	1	1946.126	Mars	10	1	1	683.3902	1153.044
1947.075	1	1948.111	ClickBlackWhite3	15	1	1	633.4369	887.4971
1949.078	1	1950.114	HispusimShatiah	50	1	0	716.7143	805.2972
1953.082	1	1954.102	Smarties	56	0	0	NaN	NaN
1955.084	1	1956.121	BambaSweet	45	1	0	733.385	902.5258
1959.089	1	1960.108	BagaleShtuhim	20	0	1	NaN	NaN
1963.077	1	1964.097	KashitSour	49	0	0	NaN	NaN
1966.08	1	1967.1	Twist	42	0	0	NaN	NaN
1972.087	1	1973.107	Hit	40	0	0	NaN	NaN
1974.089	1	1975.125	ChocolateParaMarir2	53	1	0	750.048	905.8175
1978.077	1	1979.097	GumiWine2	48	0	0	NaN	NaN
1980.079	1	1981.099	SkittlesFruits2	51	0	0	NaN	NaN
1982.081	1	1983.118	Shugi	52	1	0	766.7207	969.5818
1984.084	1	1985.104	Mentos	11	0	1	NaN	NaN
1989.089	1	1990.11	BisliOnion	58	0	0	NaN	NaN
1991.075	1	1992.095	Egozi	57	0	0	NaN	NaN
1993.077	1	1994.097	ClickBisquit2	3	0	1	NaN	NaN
1996.08	1	1997.101	ClickBalls5	22	0	1	NaN	NaN
