onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
1432.764	1	1433.783	Bounty	5	0	1	NaN	NaN
1434.749	1	1435.785	Smarties	46	1	0	850.0638	800.3322
1438.754	1	1439.772	BisliBbq	52	0	0	NaN	NaN
1441.757	1	1442.775	GumiWine2	45	0	0	NaN	NaN
1443.759	1	1444.795	KashitSour	54	1	0	866.7219	801.8788
1446.746	1	1447.764	HappyHippo	4	0	1	NaN	NaN
1450.751	1	1451.769	Egozi	18	0	1	NaN	NaN
1454.755	1	1455.773	BagaleShtuhim	19	0	1	NaN	NaN
1456.757	1	1457.775	CrunchBisquitWhite2	41	0	0	NaN	NaN
1461.746	1	1462.764	BambaSweet	58	0	0	NaN	NaN
1463.749	1	1464.767	GumiSnakes3	57	0	0	NaN	NaN
1465.751	1	1466.769	DoritosGrill	39	0	0	NaN	NaN
1471.757	1	1472.776	ChocolateParaCookies5	22	0	1	NaN	NaN
1473.76	1	1474.778	HispusimShatiah	53	0	0	NaN	NaN
1475.762	1	1476.781	ClickBisquit2	3	0	1	NaN	NaN
1477.747	1	1478.765	DoritosSourSpicy	15	0	1	NaN	NaN
1481.752	1	1482.787	ClickXLbrown4	8	1	1	783.3969	881.0684
1485.757	1	1486.794	CrunchBisquitBrown3	9	1	1	800.0438	1005.606
1488.76	1	1489.778	Shugi	47	0	0	NaN	NaN
1492.748	1	1493.766	Apropo	7	0	1	NaN	NaN
1495.751	1	1496.787	BisliGrill	48	1	0	883.3784	1248.836
1497.753	1	1498.789	Halva2	49	1	0	833.3763	979.2353
1501.758	1	1502.779	SkittlesSour4	50	0	0	NaN	NaN
1503.76	1	1504.795	Cheetos	14	1	1	750.0522	744.0513
1505.762	1	1506.798	BisliOnion	51	1	0	850.0458	1059.413
1509.75	1	1510.769	Dubonim	21	0	1	NaN	NaN
1511.752	1	1512.787	ChocolateParaMarir2	17	1	1	766.7191	807.2369
1515.757	1	1516.775	Mekupelet	44	0	0	NaN	NaN
1519.761	1	1520.78	KinderBuenoBrown3	20	0	1	NaN	NaN
1522.748	1	1523.766	Snickers	10	0	1	NaN	NaN
1528.755	1	1529.773	CrunchShokoVanil	56	0	0	NaN	NaN
1530.757	1	1531.775	WerthersOriginal	55	0	0	NaN	NaN
1534.761	1	1535.797	KinderJoy	16	1	1	783.3868	737.8756
1536.747	1	1537.765	Bamba	13	0	1	NaN	NaN
1538.749	1	1539.767	Kitkat	12	0	1	NaN	NaN
1540.752	1	1541.77	BisliPizza3	40	0	0	NaN	NaN
1545.757	1	1546.793	SkittlesFruits2	43	1	0	800.0465	767.7013
1547.759	1	1548.795	Twix	11	1	1	800.1184	1071.756
1549.762	1	1550.78	Keifli	42	0	0	NaN	NaN
1552.748	1	1553.766	ChocolateParaSucariotKoftzot2	6	0	1	NaN	NaN
