onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.02357	0.9575	3.290538	BambaNugat	Loacker	50	46	1	b	2	1	767.22
5.024034	0.9575	6.291101	ClickXLbrown4	Tortit	6	55	1	b	4	1	769.76
8.02466	0.9575	9.229457	KinderBuenoBrown3	ChocolateParaSucariotKoftzot2	8	12	0	y	1	1	712.12
13.01259	0.9575	14.34261	GumiWine2	Keifli	52	54	1	b	2	1	820.2
18.01261	0.9575	19.24607	ChocolateParaMilk3	Mars	17	7	0	y	1	1	732.17
25.01274	0.9575	26.42967	BisliPizza3	GumiWine2	51	52	0	y	2	1	905.04
29.01277	0.9575	30.32969	Cheetos	Mentos	44	43	1	b	2	1	812.01
32.01282	0.9575	33.39626	Bamba	ClickXLwhite4	15	11	1	y	1	0	885.96
39.01341	0.9575	40.14705	BisliBbq	Tictac	53	49	1	b	2	1	626.38
43.0141	0.9575	44.18122	Kitkat	CrunchBisquitBrown3	9	18	0	y	1	1	665.69
46.0171	0.9575	47.1816	BambaNugat	Mentos	50	43	1	b	2	1	664.68
50.01717	0.9575	51.46573	BisliPizza3	BagaleShtuhim	51	45	0	y	2	1	949.6
54.01729	0.9575	55.233	Taami	ChocolateParaMilk3	13	17	1	y	1	0	712.49
59.01688	0.9575	60.11731	Taami	KinderBuenoBrown3	13	8	1	y	1	0	594.92
63.01755	0.9575	64.30133	BagaleShtuhim	Loacker	45	46	1	y	2	0	786.24
67.01823	0.9575	68.16874	ChocolateParaSucariotKoftzot2	GumiSnakes3	12	16	1	y	1	0	653.56
70.01884	0.9575	71.31912	BambaNugat	Keifli	50	54	1	b	2	1	798.95
80.02055	0.9575	81.33035	BisliPizza3	BisliBbq	51	53	0	y	2	1	808.24
84.02125	0.9575	85.43043	KinderBuenoBrown3	Bamba	8	15	0	y	1	1	908.54
87.02175	0.9575	88.44717	HappyHippo	Loacker	47	46	1	b	2	1	925.04
90.0224	0.9575	91.21389	Bamba	GumiSnakes3	15	16	1	y	1	0	695.39
94.02295	0.9575	95.27351	ClickBisquit2	Twist	5	56	1	b	4	1	750.84
100.0241	0.9575	101.3306	Hit	Bamba	14	15	0	y	1	1	805.69
103.0245	0.9575	104.3084	Kitkat	ChocolateParaSucariotKoftzot2	9	12	0	b	1	0	788.27
106.0251	0.9575	107.164	ChocolateParaMilk3	CrunchBisquitBrown3	17	18	0	y	1	1	638.73
110.0139	0.9575	111.4142	Cheetos	Loacker	44	46	1	y	2	0	895.86
113.014	0.9575	114.7602	Egozi	BisliBbq	48	53	0	y	2	1	1235.82
116.014	0.9575	117.5476	ClickXLwhite4	SkittlesSour4	11	10	0	b	1	0	1031.79
130.0142	0.9575	131.1476	Kitkat	Bamba	9	15	0	y	1	1	629.63
140.0144	0.9575	141.3481	Keifli	BagaleShtuhim	54	45	0	b	2	0	827.39
146.0155	0.9575	147.1822	Egozi	HappyHippo	48	47	0	y	2	1	658.33
150.0183	0.9575	151.1314	ClickXLwhite4	Mars	11	7	0	y	1	1	607.49
156.0192	0.9575	157.6009	BambaNugat	Egozi	50	48	1	b	2	1	1076.58
160.0203	0.9575	161.5682	Keifli	BisliBbq	54	53	0	y	2	1	1053.44
166.021	0.9575	167.2359	Hit	CrunchBisquitBrown3	14	18	0	y	1	1	718.82
178.021	0.9575	179.4047	SkittlesSour4	ChocolateParaMilk3	10	17	1	y	1	0	888.81
181.0214	0.9575	182.2886	ChocolateParaSucariotKoftzot2	ClickXLwhite4	12	11	1	y	1	0	770.38
188.0227	0.9575	189.2564	Keifli	HappyHippo	54	47	0	y	2	1	732.07
