onset	duration	fixation_onset	item_name	item_rank	is_one
2.016127	2	2.015719	KifkefMaklot2.	9	0
11.016004	2	11.015896	Bamba.	39	0
20.016081	2	20.015905	BabyDoll.	49	0
29.016942	2	29.01635	Mars.	18	1
38.020609	2	38.020623	SkittlesSour4.	51	0
47.016421	2	47.016289	KinderBuenoBrown3.	6	1
56.016575	2	56.016461	KinderJoy.	46	1
65.016606	2	65.016557	GumiWine2.	55	0
74.016746	2	74.016704	DoritosSourSpicy.	22	0
83.016936	2	83.016709	Taami.	40	1
92.017038	2	92.016841	Shugi.	52	1
101.017126	2	101.016932	ClickBlackWhite3.	15	0
110.017357	2	110.017097	ClickBalls5.	11	0
119.017352	2	119.017183	Snickers.	20	1
128.017467	2	128.017228	Kitkat.	21	1
137.017549	2	137.01836	Mentos.	48	0
146.017686	2	146.020509	ChocolateParaCookies5.	3	1
155.017683	2	155.004748	DoritosNatural.	41	0
164.017769	2	164.017672	BisliPizza3.	44	0
173.017968	2	173.017726	GumiSnakes3.	42	0
182.020071	2	182.019561	ClickXLbrown4.	14	1
191.018194	2	191.017946	ChocolateParaMarir2.	58	1
200.020715	2	200.012636	BambaSweet.	19	0
209.01833	2	209.018152	Smarties.	53	0
218.021715	2	218.020327	Tapuchips.	50	0
227.018473	2	227.018301	HispusimShatiah.	43	0
236.022087	2	236.021389	ChocolateParaMilk3.	16	1
245.018691	2	245.018566	ChocolateParaSucariotKoftzot2.	13	1
254.007397	2	254.007294	PesekZman.	17	1
263.018953	2	263.018765	ClickBisquit2.	4	0
272.010711	2	272.012612	CrunchShokoVanil.	57	1
281.019136	2	281.018875	KinderBuenoWhite2.	7	1
290.013727	2	290.012774	SkittlesFruits2.	56	0
299.013283	2	299.012837	CrunchBisquitBrown3.	12	1
308.015638	2	308.015524	Bounty.	8	1
317.016331	2	317.015887	Halva2.	47	1
326.021292	2	326.017363	ClickXLwhite4.	10	1
335.002746	2	335.002845	BisliOnion.	45	0
344.004418	2	344.003901	HappyHippo.	54	1
353.005866	2	353.005421	Twix.	5	1
