onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.016166	0.9575	3.266458	KinderJoy	Halva2	46	47	1	b	2	1	742.66
9.016212	0.9575	10.54973	ClickBlackWhite3	ClickBalls5	15	11	0	b	1	0	1024.61
22.0164	0.9575	23.64989	HispusimShatiah	BisliPizza3	43	44	1	b	2	1	1134.4
26.01646	0.9575	27.30008	BabyDoll	BisliPizza3	49	44	1	b	2	1	786.38
31.0171	0.9575	32.40054	KinderJoy	Tapuchips	46	50	1	b	2	1	889.72
34.0176	0.9575	35.33479	BisliPizza3	SkittlesSour4	44	51	0	y	2	1	822.22
39.0185	0.9575	40.65227	Bounty	KinderBuenoWhite2	8	7	1	b	1	1	1133.31
43.01924	0.9575	44.26964	Tapuchips	Mentos	50	48	0	y	2	1	749.58
52.02091	0.9575	53.72125	CrunchBisquitBrown3	KifkefMaklot2	12	9	0	b	1	0	1202.94
57.02159	0.9575	58.72225	Shugi	HappyHippo	52	54	0	y	2	1	1197.24
61.02241	0.9575	62.65606	CrunchBisquitBrown3	Bounty	12	8	0	b	1	0	1137.4
68.02363	0.9575	69.69073	ClickXLwhite4	Bounty	10	8	0	y	1	1	1166.18
72.0243	0.9575	73.30809	Tapuchips	HappyHippo	50	54	0	y	2	1	786.51
78.02525	0.9575	79.84248	ClickBalls5	ChocolateParaSucariotKoftzot2	11	13	1	b	1	1	1323.57
83.0262	0.9575	84.64331	ClickXLwhite4	PesekZman	10	17	0	y	1	1	1121.61
87.01735	0.9575	88.9608	SkittlesSour4	Halva2	51	47	1	y	2	0	1439.46
90.01739	0.9575	91.59452	BisliOnion	SkittlesSour4	45	51	0	y	2	1	1071.43
93.01741	0.9575	94.445	ClickBalls5	CrunchBisquitBrown3	11	12	1	y	1	0	923.41
97.01748	0.9575	98.61766	ChocolateParaMilk3	Mars	16	18	1	b	1	1	1091.33
110.0177	0.9575	111.6647	ClickBlackWhite3	ClickXLbrown4	15	14	0	b	1	0	1138.13
114.0177	0.9575	115.7178	Mentos	BisliPizza3	48	44	1	b	2	1	1199.13
117.0177	0.9575	118.7179	ClickXLwhite4	ClickXLbrown4	10	14	0	b	1	0	1205.07
122.0178	0.9575	123.4179	Shugi	KinderJoy	52	46	0	y	2	1	896.02
125.0178	0.9575	126.4179	Bounty	ClickBlackWhite3	8	15	1	y	1	0	901.97
129.0179	0.9575	130.8846	ChocolateParaMilk3	ClickXLwhite4	16	10	1	y	1	0	1373.97
135.0186	0.9575	136.7357	Mentos	Shugi	48	52	1	b	2	1	1219.25
138.0191	0.9575	139.5028	ClickBlackWhite3	ChocolateParaMilk3	15	16	0	b	1	0	990.73
142.0219	0.9575	143.3702	ClickXLwhite4	KifkefMaklot2	10	9	0	y	1	1	851.94
147.0207	0.9575	148.4044	BisliOnion	HappyHippo	45	54	0	y	2	1	880.16
151.0213	0.9575	153.0219	ClickXLbrown4	CrunchBisquitBrown3	14	12	1	x	1	NaN	NaN
163.0234	0.9575	164.4571	GumiWine2	KinderBuenoBrown3	55	6	0	y	4	1	939.38
169.0245	0.9575	170.2916	BabyDoll	Halva2	49	47	1	b	2	1	767.34
172.025	0.9575	173.3422	PesekZman	ClickBlackWhite3	17	15	1	y	1	0	820.82
176.0257	0.9575	177.352	HispusimShatiah	Shugi	43	52	1	b	2	1	831.13
179.0262	0.9575	180.36	ClickBalls5	ClickXLwhite4	11	10	1	y	1	0	840.62
182.0267	0.9575	183.2687	SkittlesFruits2	KinderBuenoBrown3	56	6	0	y	4	1	745.14
185.0186	0.9575	186.3111	Smarties	HappyHippo	53	54	0	y	2	1	791.26
188.0278	0.9575	189.4615	HispusimShatiah	Smarties	43	53	1	b	2	1	940.03
