0	0	0	0.016354	-0.099137	-0.076645	0.001231	-0	0.00022705	0
1.0796	31.965	1.0031	0.011345	-0.071107	-0.051563	0.00068778	0.00021366	0.00027936	0
0.94661	28.026	0.9443	0.016377	-0.079859	-0.054984	0.0011599	0.00023089	0.00020567	0
1.0575	31.31	0.98827	0.012651	-0.048568	-0.051996	0.00024874	0.00011697	0.00020125	0
1.0225	30.273	0.97382	0.01639	-0.081942	-0.06081	0.00093071	0.00013662	0.00014496	0
1.0164	30.092	0.96909	0.016381	-0.045202	-0.022528	0.00030879	9.8487e-05	0.00022551	0
1.0275	30.423	0.96942	0.012929	-0.063635	-0.047674	0.00052359	-1.9217e-23	0.00021069	0
2.0276	60.03	1.3289	-0.014657	0.10774	0.0073897	0.00017719	-0	-0.00018624	0
2.3254	68.848	1.4639	0.0046336	-0.034292	0.020203	-0.00043516	0.00013365	0.00043134	0
1.4899	44.11	1.1403	0.0062451	-0.053067	-0.024724	0.00019735	0.00031549	0.00012785	0
1.1236	33.266	0.9965	0.0062764	-0.049032	-0.043962	8.9944e-06	0.00033166	0	0
1.0215	30.243	0.9631	0.006234	-0.036791	-0.010563	0.00010623	0.00013	0.0002112	0
1.0443	30.918	0.96799	0.0062561	-0.01665	-0.028389	8.9944e-06	0.0003596	0	0
1.1123	32.931	0.99201	0.0062478	-0.021711	-0.009091	0.00022666	0.0003512	0.00017332	0
1.0829	32.06	0.97998	-0.0059076	-0.0096879	-0.026815	8.9944e-06	-0	0.00029186	0
1.0251	30.351	0.96256	0.0062553	-0.039135	-0.024115	0.00067224	0.00038017	0.00015181	0
1.0001	29.609	0.95217	-0.00035944	0.018596	-0.00023606	-0.00029788	7.7526e-05	0.00021292	0
1.0472	31.004	0.97162	0.0062729	-0.053455	-0.032252	0.00052918	0.0003628	0	0
1.1192	33.137	1.0026	-0.0065888	-0.018516	-0.032254	0.00025081	-0	0.00015362	0
1.2442	36.836	1.0448	0.0038141	-0.07681	-0.049037	0.00091558	0.00010115	0	0
1.1648	34.488	1.0224	0.0062552	0.0031553	0.0022009	9.2753e-05	-0	0	0
1.0903	32.279	0.99214	0.0062494	-0.035586	-0.046298	0.00066954	0.00025	0	0
1.0017	29.659	0.95673	0.0062565	-0.044491	-0.040083	0.00097914	5.2581e-05	1.3235e-23	0
0.97674	28.918	0.94038	-0.0024587	-0.031074	-0.038077	0.0004006	7.1183e-05	0	0
1.0106	29.92	0.9598	-0.010018	-0.048782	-0.039047	0.00088382	-1.3235e-23	-7.796e-05	0
1.1275	33.383	1.0175	-0.019236	-0.010202	-0.036492	0.00014888	-0	0	0
1.1918	35.286	1.0418	-0.01273	-0.05117	-0.027974	0.00078958	6.8278e-05	-0.00010739	0
1.1285	33.413	1.0132	-0.017676	-0.0033936	-0.020899	0.00029602	-0	-0.00030703	0
1.0658	31.555	0.98186	-0.02224	-0.039776	-0.018116	0.00078958	-2.9465e-23	-0.00027177	0
1.0436	30.897	0.9713	-0.027044	-0.0010088	-0.023519	0.00059787	-0.00032098	-8.0751e-05	0
1.0355	30.659	0.97181	-0.027481	-0.047122	-0.024345	0.00093547	-0	-0.00038057	0
1.0615	31.428	0.98298	-0.023121	0.0035239	-0.01005	-0.00029396	-7.1631e-05	-0.00039524	0
1.0061	29.789	0.96362	-0.016095	-0.057814	-0.032233	0.00073016	1.3454e-24	-0.00013448	0
1.0576	31.313	0.96954	-0.015093	-0.020578	-0.0021532	0.00030806	-0	-0.00040203	0
1.0967	32.47	0.9931	-0.0071696	-0.015223	-0.0058175	-0.00059844	-7.8904e-05	-0.0002182	0
1.0025	29.682	0.96009	-0.003462	-0.025693	0.0075639	-0.00013956	-6.6486e-05	-0.0003279	0
1.027	30.408	0.96206	-0.010414	0.023855	0.039088	-0.00088651	-0.00018344	-0.0004043	0
1.0049	29.753	0.95326	0.0069599	-0.039428	-0.011679	-0.00013691	7.3209e-05	-0.00024718	0
1.0089	29.87	0.95652	0.0020238	0.019721	0.022986	-0.00057742	-4.1066e-23	-0.00037876	0
3.8848	115.02	2.8727	-0.015689	-0.31015	-0.37736	-0.0037774	0.0018356	-0.00055782	1
4.2362	125.42	3.0674	0.012551	-0.32575	-0.39962	-0.0036862	0.0015904	-0.00077902	0
2.4088	71.317	2.0103	-0.0010796	-0.12704	-0.18101	-0.0010829	0.00035113	-0.00064633	0
1.0542	31.212	1.0277	0.0026236	-0.1422	-0.15265	-0.00087496	0.00038321	-0.00058457	0
1.1136	32.972	1.0194	-0.0094933	-0.071863	-0.107	-0.0018536	7.2368e-05	-0.0007447	0
1.0864	32.166	1.0118	0.0056078	-0.12131	-0.10322	-0.00095843	0.00020388	-0.00045772	0
1.0592	31.36	0.99528	-0.010019	-0.06231	-0.043721	-0.0016357	7.5546e-06	-0.00077193	0
0.98547	29.177	0.94509	-0.0069849	-0.11121	-0.07429	-0.00097947	0.00013111	-0.0005604	0
1.0658	31.556	0.99386	-0.018371	-0.068104	-0.055515	-0.0011525	-6.5919e-06	-0.00076386	0
1.1353	33.612	1.007	-0.0080235	-0.087877	-0.074278	-0.00089993	-9.0416e-05	-0.00051271	0
1.1288	33.419	0.99435	-0.005946	-0.087927	-0.065486	-0.00044077	-4.3558e-05	-0.00043168	0
1.1213	33.199	1.0028	-0.015102	-0.039085	-0.04803	-0.0013201	-8.6631e-05	-0.00078633	0
1.1078	32.798	0.99137	-0.01135	-0.08386	-0.065157	-0.00040706	0.00013111	-0.00069157	0
1.0121	29.965	0.96126	-0.024271	-0.0232	-0.046447	-0.0012553	-5.6689e-05	-0.00081946	0
1.0725	31.754	0.98603	-0.015392	-0.078722	-0.072843	-0.000287	0.00013111	-0.00074195	0
1.1009	32.594	0.99628	-0.024615	-0.026544	-0.040632	-0.00095128	-4.1886e-05	-0.00085244	0
1.0701	31.682	0.98821	-0.01652	-0.065091	-0.065112	-0.00054928	-1.9039e-05	-0.00073994	0
1.0571	31.297	0.98748	-0.024233	-0.060639	-0.04112	-0.00067014	-5.9138e-06	-0.00079471	0
1.0277	30.426	0.96736	-0.01901	-0.067563	-0.065116	-0.00055492	-1.0377e-05	-0.00079399	0
1.6621	49.209	1.1795	-0.030282	0.036783	-0.023031	-0.0008801	0.00013111	-0.0008896	0
1.7793	52.679	1.2156	-0.041079	-0.033048	-0.035354	-0.00102	-3.8251e-05	-0.00083364	0
1.169	34.61	1.0154	-0.031054	-0.074365	-0.043679	-0.000287	-2.7986e-06	-0.00079271	0
1.0959	32.448	0.98677	-0.031066	-0.026883	-0.036	-0.00086365	-3.8482e-05	-0.00088134	0
1.3231	39.173	1.1268	-0.03714	-0.05121	-0.0022579	0.00058953	0.00019819	-0.00087933	0
