onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
306.8454	1	307.8662	Halva2	40	0	0	NaN	NaN
309.8316	1	310.8497	Twix	5	0	1	NaN	NaN
313.8364	1	314.8733	Mentos	14	1	1	616.7393	934.3437
315.8386	1	316.8565	Egozi	18	0	1	NaN	NaN
317.841	1	318.8587	Tortit	21	0	1	NaN	NaN
321.8454	1	322.863	HispusimShatiah	41	0	0	NaN	NaN
323.8476	1	324.8655	ClickBalls5	55	0	0	NaN	NaN
328.8366	1	329.8546	Popco	3	0	1	NaN	NaN
330.8388	1	331.8733	Twist	43	1	0	750.0738	964.0405
333.8423	1	334.8601	ClickXLbrown4	44	0	0	NaN	NaN
336.8457	1	337.8632	Tapuchips	13	0	1	NaN	NaN
340.8335	1	341.8511	GumiWine2	20	0	1	NaN	NaN
343.8368	1	344.8737	Kitkat	49	1	0	766.7098	982.0478
345.839	1	346.8568	ChocolateParaMilk3	57	0	0	NaN	NaN
348.8423	1	349.8789	ChocolateParaCookies5	17	1	1	633.3792	888.5497
352.8469	1	353.8832	CrunchBisquitBrown3	51	1	0	783.3993	1027.873
355.8335	1	356.8514	KifkefMaklot2	50	0	0	NaN	NaN
357.8358	1	358.8538	Tictac	12	0	1	NaN	NaN
359.838	1	360.8725	ClickBisquit2	48	1	0	733.3855	1012.868
364.8437	1	365.8615	BisliPizza3	42	0	0	NaN	NaN
368.8311	1	369.8492	BisliBbq	45	0	0	NaN	NaN
372.8359	1	373.8538	SkittlesFruits2	6	0	1	NaN	NaN
378.8427	1	379.8605	Dubonim	15	0	1	NaN	NaN
380.8449	1	381.8625	Loacker	53	0	0	NaN	NaN
382.8471	1	383.8649	Mars	7	0	1	NaN	NaN
384.8327	1	385.8506	Bamba	52	0	0	NaN	NaN
386.835	1	387.8527	PesekZman	47	0	0	NaN	NaN
390.8395	1	391.8741	BambaSweet	46	1	0	683.386	1059.356
392.8417	1	393.8763	Hit	54	1	0	633.3759	969.157
396.8462	1	397.8641	Snickers	4	0	1	NaN	NaN
398.8314	1	399.8495	Bounty	39	0	0	NaN	NaN
400.8339	1	401.8518	DoritosNatural	56	0	0	NaN	NaN
402.8363	1	403.8714	WerthersOriginal	11	1	1	650.0439	918.5586
407.8418	1	408.8597	CrunchBisquitWhite2	58	0	0	NaN	NaN
409.8441	1	410.8808	Cheetos	9	1	1	666.7118	918.7277
411.8463	1	412.8833	ClickXLwhite4	16	1	1	683.3793	948.5186
414.833	1	415.8506	DoritosGrill	19	0	1	NaN	NaN
421.8409	1	422.8587	HappyHippo	22	0	1	NaN	NaN
425.8454	1	426.8798	Apropo	8	1	1	700.0597	1053.449
432.8366	1	433.8573	GumiSnakes3	10	0	1	NaN	NaN
