onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
1693.868	1	1694.888	BisliPizza3	42	0	0	NaN	NaN
1696.854	1	1697.875	Bounty	39	0	0	NaN	NaN
1700.859	1	1701.893	WerthersOriginal	11	1	1	783.4214	991.9201
1702.861	1	1703.896	Hit	54	1	0	650.0736	917.6128
1704.863	1	1705.881	PesekZman	47	0	0	NaN	579.5139
1708.868	1	1709.902	Twist	43	1	0	666.7236	870.9805
1710.853	1	1711.871	DoritosGrill	19	0	1	NaN	NaN
1715.859	1	1716.879	Loacker	53	0	0	NaN	NaN
1717.861	1	1718.896	CrunchBisquitBrown3	51	1	0	683.3849	997.5842
1720.865	1	1721.882	Twix	5	0	1	NaN	NaN
1723.868	1	1724.888	CrunchBisquitWhite2	58	0	0	NaN	NaN
1727.856	1	1728.874	KifkefMaklot2	50	0	0	NaN	NaN
1730.859	1	1731.879	ClickBalls5	55	0	0	NaN	NaN
1732.862	1	1733.882	Dubonim	15	0	1	NaN	NaN
1735.865	1	1736.885	Tapuchips	13	0	1	NaN	NaN
1739.852	1	1740.872	ChocolateParaMilk3	57	0	0	NaN	NaN
1742.856	1	1743.877	BisliBbq	45	0	0	NaN	NaN
1744.858	1	1745.876	HispusimShatiah	41	0	0	NaN	NaN
1746.86	1	1747.897	ClickXLwhite4	16	1	1	800.0495	1150.386
1751.866	1	1752.884	GumiSnakes3	10	0	1	NaN	NaN
1755.854	1	1756.89	Mentos	14	1	1	750.0815	924.9873
1759.858	1	1760.879	GumiWine2	20	0	1	NaN	NaN
1765.865	1	1766.885	Egozi	18	0	1	NaN	NaN
1767.867	1	1768.902	BambaSweet	46	1	0	700.0563	1087.333
1769.853	1	1770.871	Mars	7	0	1	NaN	NaN
1771.855	1	1772.875	Tictac	12	0	1	NaN	NaN
1773.857	1	1774.892	ClickBisquit2	48	1	0	650.0533	993.456
1777.862	1	1778.882	HappyHippo	22	0	1	NaN	NaN
1779.864	1	1780.884	ClickXLbrown4	44	0	0	NaN	NaN
1783.852	1	1784.872	Tortit	21	0	1	NaN	NaN
1785.854	1	1786.874	SkittlesFruits2	6	0	1	NaN	NaN
1787.857	1	1788.891	Kitkat	49	1	0	666.7232	946.2603
1789.859	1	1790.893	Cheetos	9	1	1	766.7365	984.1011
1794.864	1	1795.884	Popco	3	0	1	NaN	NaN
1796.867	1	1797.887	Bamba	52	0	0	NaN	NaN
1798.852	1	1799.873	Halva2	40	0	0	NaN	NaN
1801.855	1	1802.875	Snickers	4	0	1	NaN	NaN
1808.863	1	1809.884	DoritosNatural	56	0	0	NaN	NaN
1812.851	1	1813.886	Apropo	8	1	1	783.3817	1103.862
1819.859	1	1820.895	ChocolateParaCookies5	17	1	1	733.3877	535.7754
