onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
1181.66	1	1182.696	Mentos	14	1	1	716.7417	943.1467
1184.646	1	1185.667	Mars	7	0	1	NaN	NaN
1188.651	1	1189.686	Apropo	8	1	1	733.3916	920.1039
1190.653	1	1191.69	BambaSweet	46	1	0	583.4017	1109.638
1192.655	1	1193.673	Twix	5	0	1	NaN	NaN
1196.66	1	1197.696	Cheetos	9	1	1	750.0532	943.0311
1198.645	1	1199.68	Kitkat	49	1	0	533.3804	749.3104
1203.651	1	1204.686	WerthersOriginal	11	1	1	766.7125	959.8124
1205.653	1	1206.671	Tapuchips	13	0	1	NaN	NaN
1208.657	1	1209.691	ChocolateParaCookies5	17	1	1	783.3856	986.2689
1211.66	1	1212.696	CrunchBisquitBrown3	51	1	0	550.0461	854.9309
1215.648	1	1216.666	ClickBalls5	55	0	0	NaN	NaN
1218.651	1	1219.669	GumiSnakes3	10	0	1	NaN	NaN
1220.653	1	1221.671	ClickXLbrown4	44	0	0	NaN	NaN
1223.657	1	1224.675	DoritosGrill	19	0	1	NaN	NaN
1227.644	1	1228.679	Twist	43	1	0	566.7246	870.3219
1230.648	1	1231.666	Tortit	21	0	1	NaN	NaN
1232.65	1	1233.668	SkittlesFruits2	6	0	1	NaN	NaN
1234.652	1	1235.67	BisliBbq	45	0	0	NaN	NaN
1239.658	1	1240.676	PesekZman	47	0	0	NaN	NaN
1243.646	1	1244.664	DoritosNatural	56	0	0	NaN	NaN
1247.65	1	1248.687	ClickBisquit2	48	1	0	583.3809	792.466
1253.657	1	1254.675	Snickers	4	0	1	NaN	NaN
1255.659	1	1256.68	Bamba	52	0	0	NaN	NaN
1257.644	1	1258.663	Bounty	39	0	0	NaN	NaN
1259.647	1	1260.665	Dubonim	15	0	1	NaN	NaN
1261.649	1	1262.667	HappyHippo	22	0	1	NaN	NaN
1265.654	1	1266.672	Egozi	18	0	1	NaN	NaN
1267.656	1	1268.674	GumiWine2	20	0	1	NaN	NaN
1271.661	1	1272.678	KifkefMaklot2	50	0	0	NaN	NaN
1273.646	1	1274.664	HispusimShatiah	41	0	0	NaN	NaN
1275.648	1	1276.666	Tictac	12	0	1	NaN	NaN
1277.651	1	1278.668	Popco	3	0	1	NaN	NaN
1282.656	1	1283.674	Halva2	40	0	0	NaN	NaN
1284.659	1	1285.693	ClickXLwhite4	16	1	1	800.0575	984.3003
1286.644	1	1287.662	BisliPizza3	42	0	0	NaN	NaN
1289.648	1	1290.665	CrunchBisquitWhite2	58	0	0	NaN	NaN
1296.655	1	1297.673	Loacker	53	0	0	NaN	NaN
1300.66	1	1301.678	ChocolateParaMilk3	57	0	0	NaN	NaN
1307.651	1	1308.688	Hit	54	1	0	600.0488	823.7449
