0	0	0	-0.0099427	-0.032205	0.25856	-0.010111	0.0016271	0.0008927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.53603	31.9	0.6504	-0.01613	-0.015682	0.26738	-0.0099901	0.0015678	0.00075971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.48227	28.7	0.62475	-0.018523	-0.0050104	0.25111	-0.0094027	0.0012365	0.00059392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.77448	46.091	0.72462	-0.038486	0.019573	0.17776	-0.0075927	8.1159e-05	-0.00050056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.97469	58.006	0.80361	-0.030179	0.028118	0.20953	-0.0064055	-0.00050956	-0.00043275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.86439	51.441	0.7657	-0.016465	0.074007	0.11222	-0.0078353	0.00059664	1.186e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.76088	45.281	0.72136	-0.021927	-0.055217	0.17216	-0.006272	0.00056346	-0.000626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.54756	32.586	0.6504	0.00062414	-0.021006	0.19643	-0.0069832	0.00067281	-0.00014134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.50725	30.188	0.62873	0.00061013	0.011262	0.20632	-0.0070082	0.00067357	0.00010827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.54364	32.353	0.64508	-0.013877	0.036844	0.21162	-0.0071583	0.00058764	-8.8682e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.55459	33.004	0.65414	0.00063248	0.045359	0.20243	-0.0068341	0.00062714	0.00010827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.57516	34.229	0.64393	-0.0073737	0.049892	0.19202	-0.0069556	0.00075495	-4.8154e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.55289	32.904	0.6318	-0.017561	0.05706	0.21021	-0.0064973	0.00089675	-0.00023567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
