0	0	0	0.00030925	0.0043965	-0.13541	0.0020557	0.0022303	0.00048718	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1204	51.635	0.89626	0.00027701	0.017694	-0.14229	0.0021078	0.0020853	0.00043324	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0332	47.616	0.88636	0.00023197	0.017196	-0.096028	0.0027023	0.0019923	0.00043324	0	0	0	0	0	0	0	0	0	0	0	0	0
0.88947	40.992	0.84155	0.00027581	0.015659	-0.1471	0.0020557	0.0020154	0.00043324	0	0	0	0	0	0	0	0	0	0	0	0	0
0.9359	43.132	0.82476	-0.0033673	0.028408	-0.091621	0.0020557	0.00223	0.00043324	0	0	0	0	0	0	0	0	0	0	0	0	0
0.87915	40.517	0.81486	0.00026384	0.015659	-0.11512	0.0020557	0.0021611	0.00043324	0	0	0	0	0	0	0	0	0	0	0	0	0
0.75981	35.017	0.77934	0.0031547	0.00096575	-0.13172	0.001798	0.0021239	0.00043324	0	0	0	0	0	0	0	0	0	0	0	0	0
0.93124	42.918	0.8233	0.00022974	0.015666	-0.078788	0.0019871	0.002267	0.00043324	0	0	0	0	0	0	0	0	0	0	0	0	0
0.83263	38.373	0.80079	0.0033483	0.015701	-0.11694	0.0017412	0.0022335	0.00043324	0	0	0	0	0	0	0	0	0	0	0	0	0
1.3996	64.501	1.0584	0.016248	0.098229	0.025241	-0.00041013	0.0025405	0.00048667	0	0	0	0	0	0	0	0	0	0	0	0	0
2.5837	119.07	1.8948	0.020073	0.25731	0.53971	-0.008274	0.0032752	-0.0012203	1	0	0	0	0	0	0	0	0	0	0	0	0
2.1531	99.229	1.6644	-0.0301	-0.0013211	0.14631	-0.0029927	-0.00029259	-0.0010612	0	1	0	0	0	0	0	0	0	0	0	0	0
1.0162	46.832	0.98207	-0.017444	0.03079	0.11645	-0.0030287	1.314e-05	-0.00042781	0	0	0	0	0	0	0	0	0	0	0	0	0
0.73316	33.789	0.77383	-0.013346	0.071276	0.11879	-0.0029489	0.00028127	-0.00034896	0	0	0	0	0	0	0	0	0	0	0	0	0
0.76229	35.131	0.77976	-0.022169	0.08727	0.13914	-0.0033187	0.00028127	-0.00035364	0	0	0	0	0	0	0	0	0	0	0	0	0
0.92833	42.783	0.83907	-0.010224	0.052864	0.085525	-0.0034545	-0.00013955	-0.00067567	0	0	0	0	0	0	0	0	0	0	0	0	0
0.90869	41.878	0.83772	-0.020271	0.058016	0.10562	-0.0034545	0.00028127	-0.00063559	0	0	0	0	0	0	0	0	0	0	0	0	0
1.154	53.183	0.93072	-0.0013888	0.10449	0.071753	-0.0018918	3.127e-05	-0.00087963	0	0	0	0	0	0	0	0	0	0	0	0	0
2.211	101.9	1.6437	-0.002231	0.073898	-0.05923	0.0032947	0.00076673	-0.0006165	0	0	0	0	0	0	0	0	0	0	0	0	0
2.216	102.13	1.7242	-0.021493	0.019172	-0.062236	0.0003497	5.9416e-05	-0.00067855	0	0	0	0	0	0	0	0	0	0	0	0	0
