0	0	0	-0.12163	0.15846	0.48247	-0.0067788	0.0048396	-0.00078123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.7773	117.01	1.3529	-0.078445	0.19373	0.76412	-0.017405	0.0017555	-0.00061848	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.8297	120.46	1.4066	-0.011729	0.27856	0.69051	-0.010442	0.0042989	-0.0010115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.9339	127.32	1.4279	0.035306	0.0005944	0.12204	-0.0050643	0.0075754	-0.001973	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.503	98.955	1.1708	-0.052475	0.19611	0.16919	-0.0012614	0.0047188	-0.00024312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.4868	97.885	1.1052	-0.071417	0.076317	-0.044711	-7.7155e-05	0.0061065	-8.1318e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0487	69.046	0.86343	-0.077859	0.11747	0.056504	-0.00469	0.0060211	0.00018734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.61401	40.425	0.68067	-0.083679	0.19721	0.10834	-0.0058692	0.0052119	-0.00028215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.51752	34.073	0.622	-0.084363	0.14873	0.098425	-0.0054138	0.004993	-0.00036364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.46671	30.727	0.59882	-0.089814	0.11363	0.08894	-0.0050702	0.0052922	-0.0004272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.66005	43.456	0.69848	-0.097463	0.1144	0.16507	-0.0058116	0.0052119	-0.00042353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2347	81.293	0.98556	-0.083178	0.037394	-0.036582	-0.0052379	0.004761	-0.00027023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.6463	174.23	1.9554	-0.023216	0.4236	0.792	-0.0030396	0.0060843	-0.0010649	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.8008	250.23	2.9804	0.022159	-0.34664	0.10184	0.00010061	0.0049095	-0.0018876	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.2584	214.53	2.7694	0.077785	-0.14604	-0.4485	0.011944	0.0089599	-0.0025309	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.8508	121.85	1.4589	0.18119	-0.16649	-1.0005	0.025388	0.0091004	-0.0019783	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3.5363	232.82	2.6037	0.15912	-0.17493	-0.87581	0.021203	0.0083944	-0.0017284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.774	248.47	2.8963	0.0088087	0.616	-0.01382	0.0057844	0.0017032	0.00051401	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1.8377	120.99	1.6994	0.010249	0.15424	-0.025437	0.0033749	0.00015344	0.00032493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.90882	59.834	0.83256	0.010024	0.12303	-0.031761	0.0041437	0.0001172	0.00037473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2184	80.216	0.91981	0.023036	-0.076365	0.012888	-0.00062569	-0.00033775	0.00058347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2931	85.132	0.96088	-0.00453	0.0023168	0.13357	0.0018763	-0.0011925	-0.0011491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2086	79.574	0.89844	0.023127	-0.058025	-0.009618	0.0029176	-0.00046314	0.00056687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
