onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
1062.541	1	1063.562	BisliOnion	45	0	0	NaN	NaN
1064.527	1	1065.545	Shugi	52	0	0	NaN	NaN
1068.531	1	1069.566	ChocolateParaMilk3	16	1	1	683.4242	926.2863
1071.535	1	1072.552	Bamba	39	0	0	NaN	NaN
1073.537	1	1074.554	Snickers	20	0	1	NaN	NaN
1076.54	1	1077.558	ChocolateParaSucariotKoftzot2	13	0	1	NaN	NaN
1080.528	1	1081.546	Taami	40	0	0	NaN	NaN
1084.533	1	1085.55	Kitkat	21	0	1	NaN	NaN
1086.535	1	1087.57	ClickXLbrown4	14	1	1	700.0551	991.0865
1091.54	1	1092.558	SkittlesFruits2	56	0	0	NaN	NaN
1093.526	1	1094.544	ClickXLwhite4	10	0	1	NaN	NaN
1095.528	1	1096.564	HispusimShatiah	43	1	0	683.4054	941.8321
1101.535	1	1102.571	HappyHippo	54	1	0	700.081	954.1393
1103.537	1	1104.555	CrunchShokoVanil	57	0	0	NaN	NaN
1105.539	1	1106.575	Mentos	48	1	0	716.7095	988.6676
1107.525	1	1108.543	Halva2	47	0	0	NaN	NaN
1111.53	1	1112.547	KinderBuenoWhite2	7	0	1	NaN	NaN
1115.534	1	1116.552	Tapuchips	50	0	0	NaN	NaN
1118.537	1	1119.555	Twix	5	0	1	NaN	NaN
1122.525	1	1123.543	DoritosNatural	41	0	0	NaN	NaN
1125.529	1	1126.546	Smarties	53	0	0	NaN	NaN
1127.531	1	1128.549	BambaSweet	19	0	1	NaN	NaN
1131.535	1	1132.571	SkittlesSour4	51	1	0	733.3802	1060.231
1133.537	1	1134.556	GumiSnakes3	42	0	0	NaN	NaN
1135.54	1	1136.575	KifkefMaklot2	9	1	1	716.7088	970.9079
1139.528	1	1140.545	DoritosSourSpicy	22	0	1	NaN	NaN
1141.53	1	1142.547	ClickBisquit2	4	0	1	NaN	NaN
1145.534	1	1146.552	ClickBlackWhite3	15	0	1	NaN	NaN
1149.539	1	1150.556	KinderBuenoBrown3	6	0	1	NaN	NaN
1152.525	1	1153.543	ChocolateParaMarir2	58	0	0	NaN	NaN
1158.532	1	1159.55	BisliPizza3	44	0	0	NaN	NaN
1160.534	1	1161.552	Mars	18	0	1	NaN	NaN
1164.539	1	1165.557	ChocolateParaCookies5	3	0	1	NaN	NaN
1166.541	1	1167.576	Bounty	8	1	1	733.3841	964.6844
1168.527	1	1169.544	GumiWine2	55	0	0	NaN	NaN
1170.529	1	1171.547	CrunchBisquitBrown3	12	0	1	NaN	NaN
1175.534	1	1176.57	BabyDoll	49	1	0	683.3779	937.992
1177.537	1	1178.572	PesekZman	17	1	1	750.0578	1005.846
1179.539	1	1180.575	KinderJoy	46	1	0	700.0635	904.8549
1182.525	1	1183.56	ClickBalls5	11	1	1	700.0591	944.7946
