onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
660.4239	1	661.4416	ClickBisquit2	4	0	1	NaN	NaN
663.4274	1	664.4452	BambaSweet	19	0	1	NaN	NaN
667.4151	1	668.4332	BisliPizza3	44	0	0	NaN	NaN
669.4174	1	670.4352	Taami	40	0	0	NaN	NaN
671.4196	1	672.4375	Snickers	20	0	1	NaN	NaN
675.4241	1	676.4431	ChocolateParaMarir2	58	0	0	NaN	NaN
677.4263	1	678.4443	GumiSnakes3	42	0	0	NaN	NaN
682.4153	1	683.4509	PesekZman	17	1	1	716.7364	958.2704
684.4175	1	685.4521	KinderJoy	46	1	0	650.0643	924.9185
687.4209	1	688.4388	KinderBuenoBrown3	6	0	1	NaN	NaN
690.4243	1	691.4422	Smarties	53	0	0	NaN	NaN
694.4287	1	695.4465	KinderBuenoWhite2	7	0	1	NaN	NaN
697.4153	1	698.4332	BisliOnion	45	0	0	NaN	NaN
699.4176	1	700.4356	ChocolateParaSucariotKoftzot2	13	0	1	NaN	NaN
702.421	1	703.4555	Mentos	48	1	0	666.7122	967.1968
706.4254	1	707.462	KifkefMaklot2	9	1	1	733.3735	956.6935
709.4288	1	710.4465	SkittlesFruits2	56	0	0	NaN	NaN
711.4144	1	712.4497	SkittlesSour4	51	1	0	683.3891	1008.141
713.4166	1	714.452	ChocolateParaMilk3	16	1	1	750.0571	997.1613
718.4222	1	719.44	DoritosSourSpicy	22	0	1	NaN	356.6992
722.4267	1	723.4447	ClickXLwhite4	10	0	1	NaN	NaN
726.4145	1	727.4494	BabyDoll	49	1	0	633.3969	903.5193
732.4213	1	733.4391	Tapuchips	50	0	0	NaN	NaN
734.4236	1	735.4414	ChocolateParaCookies5	3	0	1	NaN	NaN
736.4258	1	737.4621	ClickBalls5	11	1	1	766.7472	1051.463
738.428	1	739.4631	ClickXLbrown4	14	1	1	716.7147	973.1026
740.4133	1	741.4314	ClickBlackWhite3	15	0	1	NaN	NaN
744.418	1	745.4358	GumiWine2	55	0	0	NaN	NaN
746.4203	1	747.4389	Mars	18	0	1	NaN	NaN
750.4247	1	751.4605	HappyHippo	54	1	0	650.0655	935.6887
752.4271	1	753.4452	Kitkat	21	0	1	NaN	NaN
754.4123	1	755.449	Bounty	8	1	1	733.38	987.0747
756.415	1	757.4494	HispusimShatiah	43	1	0	666.7222	953.1698
761.4206	1	762.4385	CrunchBisquitBrown3	12	0	1	NaN	NaN
763.4227	1	764.4409	CrunchShokoVanil	57	0	0	NaN	NaN
765.4249	1	766.4429	Shugi	52	0	0	NaN	NaN
768.4283	1	769.4463	Bamba	39	0	0	NaN	NaN
775.4195	1	776.4376	Halva2	47	0	0	NaN	NaN
779.4239	1	780.4423	DoritosNatural	41	0	0	NaN	NaN
786.4152	1	787.4332	Twix	5	0	1	NaN	NaN
