onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
536.6686	1	537.7055	BabyDoll	49	1	0	683.4022	931.9145
538.6543	1	539.6886	Mentos	48	1	0	700.052	960.1599
542.6587	1	543.6764	Bamba	39	0	0	NaN	NaN
545.662	1	546.6803	Kitkat	21	0	1	NaN	NaN
547.6644	1	548.6824	ClickXLwhite4	10	0	1	NaN	NaN
550.6676	1	551.6857	BambaSweet	19	0	1	NaN	NaN
554.6554	1	555.6733	BisliOnion	45	0	0	NaN	NaN
558.6599	1	559.678	DoritosNatural	41	0	0	NaN	NaN
560.6621	1	561.6806	Mars	18	0	1	NaN	NaN
565.6678	1	566.7042	HispusimShatiah	43	1	0	716.7189	959.1147
567.6535	1	568.6711	CrunchShokoVanil	57	0	0	NaN	NaN
569.6556	1	570.6736	Smarties	53	0	0	NaN	NaN
575.6623	1	576.6804	ClickBisquit2	4	0	1	NaN	NaN
577.6645	1	578.6825	KinderBuenoWhite2	7	0	1	NaN	NaN
579.6667	1	580.6846	CrunchBisquitBrown3	12	0	1	NaN	NaN
581.6521	1	582.6888	HappyHippo	54	1	0	733.3858	1040.557
585.657	1	586.6766	Shugi	52	0	0	NaN	NaN
589.6613	1	590.6976	ClickBalls5	11	1	1	683.4121	917.9452
592.6647	1	593.6825	Taami	40	0	0	NaN	NaN
596.6522	1	597.6701	ChocolateParaSucariotKoftzot2	13	0	1	NaN	NaN
599.6559	1	600.6737	ChocolateParaMarir2	58	0	0	NaN	NaN
601.6581	1	602.6928	KifkefMaklot2	9	1	1	700.0579	959.1511
605.6626	1	606.7827	ClickXLbrown4	14	1	1	716.711	937.4498
607.6648	1	608.6828	Halva2	47	0	0	NaN	NaN
609.6671	1	610.685	DoritosSourSpicy	22	0	1	NaN	NaN
613.6549	1	614.6728	ChocolateParaCookies5	3	0	1	NaN	NaN
615.6571	1	616.6935	KinderJoy	46	1	0	683.3932	955.9592
619.6615	1	620.6794	GumiSnakes3	42	0	0	NaN	NaN
623.6661	1	624.6839	Tapuchips	50	0	0	NaN	NaN
626.6526	1	627.6876	SkittlesSour4	51	1	0	700.0465	1008.589
632.6595	1	633.6774	Twix	5	0	1	NaN	NaN
634.6617	1	635.6797	KinderBuenoBrown3	6	0	1	NaN	NaN
638.6662	1	639.6842	SkittlesFruits2	56	0	0	NaN	NaN
640.6685	1	641.6864	Snickers	20	0	1	NaN	NaN
642.654	1	643.6884	PesekZman	17	1	1	733.3814	1072.656
644.6562	1	645.6926	ChocolateParaMilk3	16	1	1	683.3818	971.8221
649.6618	1	650.6803	BisliPizza3	44	0	0	NaN	NaN
651.6641	1	652.6819	GumiWine2	55	0	0	NaN	NaN
653.6664	1	654.7015	Bounty	8	1	1	700.0457	939.6463
656.653	1	657.6707	ClickBlackWhite3	15	0	1	NaN	NaN
