onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.02491	0.91899	3.465787	Loacker	DoritosNatural	14	15	1	b	1	1	940.86
6.025561	0.91899	7.665863	BisliOnion	ChocolateParaMilk3	12	16	0	y	1	1	1144.21
9.01561	0.91899	10.44321	Popco	BisliPizza3	53	46	0	y	2	1	923.16
14.01574	0.91899	15.38262	HappyHippo	Dubonim	51	50	1	b	2	1	865.03
17.01575	0.91899	18.28266	ChocolateParaSucariotKoftzot2	DoritosNatural	9	15	1	b	1	1	757.01
20.01584	0.91899	21.47844	DoritosNatural	PesekZman	15	17	0	y	1	1	952.93
34.01606	0.91899	35.33277	KinderBuenoWhite2	DoritosGrill	10	11	0	b	1	0	820.72
38.01604	0.91899	39.41624	CrunchShokoVanil	Bamba	54	52	1	y	2	0	897.74
42.01616	0.91899	43.23294	DoritosNatural	ChocolateParaMilk3	15	16	0	y	1	1	718.62
45.0162	0.91899	46.4497	ClickBisquit2	Cheetos	5	56	1	b	4	1	935.58
48.0162	0.91899	49.73344	KinderBuenoWhite2	PesekZman	10	17	0	y	1	1	1216.57
53.01712	0.91899	55.01778	KinderBuenoWhite2	ChocolateParaMilk3	10	16	0	x	1	NaN	NaN
56.0176	0.91899	57.24978	Dubonim	BambaSweet	50	48	0	b	2	0	725.17
66.02068	0.91899	67.53651	Loacker	CrunchBisquitWhite2	14	7	1	y	1	0	1024.09
72.02025	0.91899	73.17083	DoritosNatural	ClickXLbrown4	15	8	0	y	1	1	648.52
75.021	0.91899	76.28797	CrunchBisquitBrown3	SkittlesFruits2	6	55	1	b	4	1	773.77
79.0216	0.91899	80.28861	BambaSweet	Tictac	48	44	1	b	2	1	770.18
84.02255	0.91899	85.17294	PesekZman	DoritosSourSpicy	17	18	1	y	1	0	656.21
91.0237	0.91899	92.31705	Dubonim	CrunchShokoVanil	50	54	0	y	2	1	793.08
96.02454	0.91899	97.13363	BambaSweet	Bamba	48	52	1	y	2	0	609.23
99.02516	0.91899	100.2672	ChocolateParaSucariotKoftzot2	DoritosSourSpicy	9	18	1	y	1	0	747.61
105.0169	0.91899	106.2505	BisliPizza3	Dubonim	46	50	1	b	2	1	728.84
109.017	0.91899	110.2439	Egozi	ChocolateParaMilk3	13	16	0	y	1	1	722.78
121.0172	0.91899	122.396	Bamba	BisliBbq	52	43	0	b	2	0	872.57
124.0172	0.91899	125.2507	HappyHippo	Popco	51	53	1	b	2	1	729.57
127.0172	0.91899	128.3675	DoritosGrill	BisliOnion	11	12	1	b	1	1	847.54
131.0172	0.91899	132.1009	Egozi	DoritosGrill	13	11	0	y	1	1	582.53
137.0174	0.91899	138.3175	Tortit	BisliBbq	45	43	0	y	2	1	798.39
140.0175	0.91899	141.1675	BambaSweet	Bounty	48	47	1	y	2	0	650.31
149.0175	0.91899	150.3344	Tortit	BisliPizza3	45	46	0	y	2	1	822.25
153.0178	0.91899	154.2848	ClickXLbrown4	BisliOnion	8	12	1	b	1	1	766.97
157.0185	0.91899	158.1356	Tictac	HappyHippo	44	51	0	y	2	1	622.29
160.021	0.91899	161.5695	Dubonim	Mentos	50	49	0	y	2	1	1047.73
163.0196	0.91899	164.1701	CrunchBisquitWhite2	PesekZman	7	17	0	b	1	0	647.18
173.0213	0.91899	174.1717	CrunchShokoVanil	Tictac	54	44	1	b	2	1	650.53
177.022	0.91899	178.2891	Mentos	Tortit	49	45	1	b	2	1	765.81
185.0233	0.91899	186.1403	DoritosSourSpicy	DoritosGrill	18	11	0	y	1	1	625.47
188.0239	0.91899	189.2576	BisliPizza3	Bamba	46	52	1	y	2	0	734.85
