onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
509.8199	1	510.8563	HispusimShatiah	10	1	1	716.7421	975.2096
511.8224	1	512.857	ClickBlackWhite3	45	1	0	650.0687	948.7569
515.827	1	516.8617	ClickXLbrown4	18	1	1	733.3814	1056.11
518.8304	1	519.8482	KinderJoy	5	0	1	NaN	NaN
520.8158	1	521.8337	CrunchBisquitBrown3	8	0	1	NaN	NaN
523.8193	1	524.8371	Mentos	49	0	0	NaN	NaN
527.8237	1	528.8415	Halva2	46	0	0	NaN	NaN
531.8283	1	532.8627	CrunchBisquitWhite2	12	1	1	683.3878	958.8547
533.8135	1	534.8315	Snickers	19	0	1	NaN	NaN
538.8194	1	539.8372	SkittlesFruits2	20	0	1	NaN	NaN
540.8217	1	541.8394	ChocolateParaMilk3	14	0	1	NaN	NaN
542.8239	1	543.8751	KinderBuenoWhite2	15	1	1	700.047	915.2426
548.8137	1	549.8319	Mekupelet	43	0	0	NaN	NaN
550.8162	1	551.8524	DoritosGrill	47	1	0	666.7205	1003.007
552.8185	1	553.8531	CrunchShokoVanil	52	1	0	616.7128	832.6422
554.8208	1	555.856	GumiSnakes3	7	1	1	716.7078	958.3387
558.8252	1	559.843	Apropo	40	0	0	NaN	NaN
562.8297	1	563.8475	Tapuchips	42	0	0	NaN	NaN
565.8163	1	566.8342	Loacker	3	0	1	NaN	NaN
569.8209	1	570.8386	GumiWine2	51	0	0	NaN	NaN
572.8243	1	573.842	KifkefMaklot2	22	0	1	NaN	NaN
574.8265	1	575.8442	KinderBuenoBrown3	9	0	1	NaN	NaN
578.831	1	579.8672	Egozi	44	1	0	633.3818	892.1672
580.8165	1	581.8344	Cheetos	48	0	0	NaN	NaN
582.8188	1	583.8365	Bounty	58	0	0	NaN	NaN
586.8232	1	587.8411	Popco	11	0	1	NaN	NaN
588.8255	1	589.8433	Smarties	54	0	0	NaN	NaN
592.83	1	593.8478	BisliOnion	17	0	1	NaN	NaN
596.8178	1	597.8356	Mars	41	0	0	NaN	NaN
599.8211	1	600.8389	BabyDoll	57	0	0	NaN	NaN
605.8278	1	606.8626	Shugi	53	1	0	650.0477	911.2958
607.8301	1	608.8479	ClickXLwhite4	16	0	1	NaN	NaN
611.8179	1	612.8542	Dubonim	50	1	0	666.7154	937.2424
613.8202	1	614.838	BambaNugat	21	0	1	NaN	NaN
615.8224	1	616.8402	ChocolateParaCookies5	6	0	1	NaN	NaN
617.8247	1	618.8424	Twist	55	0	0	NaN	NaN
622.8303	1	623.8481	Twix	39	0	0	NaN	NaN
624.8159	1	625.8337	ClickBisquit2	4	0	1	NaN	NaN
626.8181	1	627.8543	Hit	13	1	1	733.3845	1017.129
629.8216	1	630.8393	Tortit	56	0	0	NaN	NaN
