onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
1.243957	1	2.262529	CrunchBisquitWhite2	6	0	1	NaN	NaN
4.230156	1	5.249037	Halva2	21	0	1	NaN	NaN
8.234657	1	9.269314	ChocolateParaMilk3	14	1	1	750.0625	998.215
10.23686	1	11.25589	KinderBuenoBrown3	10	0	1	NaN	NaN
12.23909	1	13.25833	BisliGrill	50	0	0	NaN	NaN
16.22676	1	17.26392	SkittlesFruits2	48	1	0	750.0632	1006.454
18.22926	1	19.24874	ClickBalls5	18	0	1	NaN	NaN
23.23471	1	24.25357	Mentos	45	0	0	NaN	NaN
25.23702	1	26.25657	Mars	3	0	1	NaN	NaN
28.24046	1	29.25989	Bamba	22	0	1	NaN	NaN
31.22714	1	32.24642	GumiSnakes3	42	0	0	NaN	NaN
35.23154	1	36.26785	DoritosNatural	46	1	0	700.0522	965.0413
38.23488	1	39.26953	ClickXLwhite4	11	1	1	766.7117	1074.334
40.2371	1	41.25485	BabyDoll	58	0	0	NaN	NaN
43.24046	1	44.27492	ChocolateParaCookies5	8	1	1	716.7109	931.4726
47.2283	1	48.24734	SkittlesSour4	56	0	0	NaN	NaN
50.23159	1	51.25118	KinderBuenoWhite2	5	0	1	NaN	NaN
52.23402	1	53.25297	DoritosSourSpicy	41	0	0	NaN	NaN
54.23616	1	55.27171	Dubonim	43	1	0	716.723	873.7783
59.24175	1	60.27683	ClickXLbrown4	16	1	1	733.4131	1018.55
63.22952	1	64.24915	Kitkat	7	0	1	NaN	NaN
67.23402	1	68.25356	PesekZman	20	0	1	NaN	NaN
73.24071	1	74.26025	Smarties	57	0	0	NaN	NaN
75.22603	1	76.26231	Tictac	54	1	0	733.3782	1010.018
77.22854	1	78.24806	CrunchBisquitBrown3	4	0	1	NaN	NaN
79.23079	1	80.25056	Mekupelet	15	0	1	NaN	NaN
81.23309	1	82.25256	GumiWine2	39	0	0	NaN	NaN
85.23753	1	86.27215	Shugi	49	1	0	683.3794	911.3416
87.23977	1	88.25867	BisliOnion	52	0	0	NaN	NaN
91.22754	1	92.26264	Hit	51	1	0	700.0482	959.1034
93.22981	1	94.26554	Bounty	9	1	1	683.3784	956.9472
95.232	1	96.25158	Popco	44	0	0	NaN	NaN
97.23426	1	98.25365	BisliPizza3	47	0	0	NaN	NaN
102.2399	1	103.2591	BambaSweet	53	0	0	NaN	NaN
104.2252	1	105.2434	Tortit	55	0	0	NaN	NaN
106.2277	1	107.2469	Cheetos	12	0	1	NaN	NaN
109.231	1	110.2502	DoritosGrill	40	0	0	NaN	NaN
116.2388	1	117.2581	Taami	19	0	1	NaN	NaN
120.2266	1	121.2629	Snickers	17	1	1	700.0429	973.8837
127.2345	1	128.2529	ChocolateParaMarir2	13	0	1	NaN	NaN
