onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.029053	0.91899	3.830541	ClickXLbrown4	ChocolateParaMilk3	18	14	1	b	1	1	1302.17
9.03025	0.91899	10.81403	GumiWine2	Shugi	51	53	0	y	2	1	1280.98
22.03253	0.91899	23.92208	KinderBuenoWhite2	KinderBuenoBrown3	15	9	1	y	1	0	1393.7
26.03325	0.91899	27.71706	Hit	ChocolateParaMilk3	13	14	1	y	1	0	1187.98
31.02202	0.91899	32.48877	BisliOnion	ClickXLbrown4	17	18	0	y	1	1	956.18
34.02206	0.91899	35.58511	Tortit	KinderJoy	56	5	0	y	4	1	1055.18
39.02209	0.91899	40.88895	KinderBuenoWhite2	CrunchBisquitBrown3	15	8	1	y	1	0	1358.13
43.02225	0.91899	44.55564	DoritosGrill	Mekupelet	47	43	1	y	2	0	1023.96
52.02226	0.91899	53.75579	KinderBuenoBrown3	CrunchBisquitWhite2	9	12	0	b	1	0	1223.95
57.02244	0.91899	58.6892	Mekupelet	ClickBlackWhite3	43	45	0	y	2	1	1155.78
61.02275	0.91899	62.68981	HispusimShatiah	ChocolateParaMilk3	10	14	1	b	1	1	1163.48
68.02393	0.91899	69.55762	ChocolateParaCookies5	Twist	6	55	1	b	4	1	1026.29
72.02463	0.91899	73.70838	Egozi	Halva2	44	46	1	b	2	1	1188.61
78.02568	0.91899	79.92612	CrunchBisquitWhite2	ClickXLwhite4	12	16	1	b	1	1	1397.55
83.02658	0.91899	84.56024	ClickBlackWhite3	GumiWine2	45	51	1	b	2	1	1031.65
87.02735	0.91899	88.57297	BisliOnion	HispusimShatiah	17	10	0	y	1	1	1043.86
90.02776	0.91899	91.80631	CrunchShokoVanil	Mentos	52	49	1	b	2	1	1275.46
93.02837	0.91899	94.66217	GumiSnakes3	CrunchBisquitBrown3	7	8	1	y	1	0	1130.85
97.02899	0.91899	98.75639	Cheetos	DoritosGrill	48	47	0	b	2	0	1227.22
110.0313	0.91899	111.6651	Mentos	Shugi	49	53	0	y	2	1	1133.89
114.032	0.91899	115.4491	Hit	ClickXLwhite4	13	16	1	y	1	0	918.27
117.0325	0.91899	118.34	Cheetos	Egozi	48	44	0	y	2	1	807.73
122.0334	0.91899	123.8005	Smarties	Shugi	54	53	0	y	2	1	1271.87
125.0233	0.91899	126.8343	Dubonim	Smarties	50	54	1	y	2	0	1305.93
129.0234	0.91899	130.8902	KinderBuenoWhite2	ChocolateParaMilk3	15	14	1	b	1	1	1358.86
135.0234	0.91899	137.0236	Smarties	CrunchShokoVanil	54	52	0	x	2	NaN	NaN
138.0235	0.91899	139.3737	CrunchBisquitWhite2	Popco	12	11	1	b	1	1	843.73
142.0235	0.91899	143.4904	ChocolateParaMilk3	CrunchBisquitWhite2	14	12	0	y	1	1	966.69
147.0236	0.91899	148.7238	GumiWine2	Dubonim	51	50	0	b	2	0	1200.63
151.0237	0.91899	152.3738	KinderBuenoBrown3	Hit	9	13	0	b	1	0	853.53
163.0239	0.91899	164.4909	DoritosGrill	Halva2	47	46	1	b	2	1	972.34
169.025	0.91899	170.5408	ClickXLwhite4	GumiSnakes3	16	7	0	b	1	0	1007.28
172.0255	0.91899	173.6425	ClickXLwhite4	ClickXLbrown4	16	18	0	y	1	1	1119.77
176.0261	0.91899	177.6432	Halva2	Dubonim	46	50	0	y	2	1	1121.13
179.0267	0.91899	180.5102	KinderBuenoWhite2	ClickXLwhite4	15	16	1	y	1	0	989.55
182.0271	0.91899	183.5609	DoritosGrill	Smarties	47	54	1	y	2	0	1031.09
185.0277	0.91899	186.6782	Mentos	DoritosGrill	49	47	0	y	2	1	1149.5
188.0282	0.91899	189.4619	Mekupelet	CrunchShokoVanil	43	52	0	b	2	0	930.03
