onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.016391	0.91899	3.5733	BabyDoll	Shugi	49	52	1	b	2	1	1061.94
9.017621	0.91899	10.66821	BisliPizza3	HispusimShatiah	44	43	0	b	2	0	1151.71
22.02322	0.91899	23.64013	Bounty	CrunchBisquitBrown3	8	12	1	y	1	0	1122.12
26.02063	0.91899	27.4402	ChocolateParaSucariotKoftzot2	ClickBalls5	13	11	0	y	1	1	926.7
31.00641	0.91899	32.69033	BabyDoll	BisliOnion	49	45	1	y	2	0	1169.92
34.00938	0.91899	35.34033	Mentos	BisliPizza3	48	44	1	y	2	0	823.96
39.00687	0.91899	40.65702	HappyHippo	BisliOnion	54	45	1	y	2	0	1147.46
43.00695	0.91899	44.52386	KifkefMaklot2	ChocolateParaSucariotKoftzot2	9	13	1	y	1	0	1003.38
52.00847	0.91899	53.39216	Halva2	SkittlesSour4	47	51	0	b	2	0	883.87
57.00936	0.91899	58.5264	HispusimShatiah	BisliOnion	43	45	1	y	2	0	1016.99
61.01006	0.91899	62.39389	ClickXLwhite4	ClickBalls5	10	11	0	y	1	1	877.28
68.01125	0.91899	69.45739	KifkefMaklot2	KinderBuenoWhite2	9	7	1	y	1	0	941.07
72.01198	0.91899	73.44567	Shugi	HappyHippo	52	54	0	y	2	1	930.36
78.01303	0.91899	79.3743	HappyHippo	BisliPizza3	54	44	1	b	2	1	855.3
83.01386	0.91899	84.21421	SkittlesFruits2	Twix	56	5	0	y	4	1	694.49
87.01455	0.91899	88.42432	ChocolateParaSucariotKoftzot2	PesekZman	13	17	0	y	1	1	908.79
90.01508	0.91899	91.44895	Mentos	Tapuchips	48	50	1	y	2	0	930.26
93.01567	0.91899	94.3328	ClickBalls5	CrunchBisquitBrown3	11	12	1	y	1	0	813.67
97.01632	0.91899	98.53349	ChocolateParaSucariotKoftzot2	ChocolateParaMilk3	13	16	0	y	1	1	1015.01
110.0186	0.91899	111.4579	ChocolateParaMilk3	KinderBuenoWhite2	16	7	1	y	1	0	942.74
114.0193	0.91899	115.4079	ClickXLwhite4	ClickXLbrown4	10	14	0	b	1	0	899.01
117.0198	0.91899	118.708	Smarties	HispusimShatiah	53	43	0	y	2	1	1191.58
122.0207	0.91899	123.4248	KinderBuenoBrown3	SkittlesFruits2	6	56	1	b	4	1	913.66
125.0079	0.91899	126.4217	HappyHippo	Smarties	54	53	1	b	2	1	902.43
129.008	0.91899	130.5916	KinderJoy	BisliOnion	46	45	1	b	2	1	1073.37
135.0081	0.91899	136.4917	Smarties	BabyDoll	53	49	0	y	2	1	976.22
138.0083	0.91899	139.6249	CrunchBisquitBrown3	KifkefMaklot2	12	9	0	b	1	0	1112
142.0122	0.91899	143.7249	PesekZman	ClickBlackWhite3	17	15	1	y	1	0	1215.11
147.0083	0.91899	148.5255	Halva2	HispusimShatiah	47	43	0	b	2	0	1008.07
151.0091	0.91899	152.4927	Mars	Bounty	18	8	0	y	1	1	984.31
163.0111	0.91899	164.4086	KinderBuenoWhite2	ClickXLbrown4	7	14	0	b	1	0	888.22
169.0121	0.91899	170.4292	ClickBlackWhite3	ChocolateParaMilk3	15	16	0	b	1	0	919.21
172.0149	0.91899	173.4297	ClickBlackWhite3	KifkefMaklot2	15	9	0	b	1	0	921.47
176.0136	0.91899	177.4304	CrunchBisquitBrown3	ChocolateParaMilk3	12	16	0	b	1	0	920.78
179.0139	0.91899	180.7144	BabyDoll	Tapuchips	49	50	1	y	2	0	1204.43
182.0156	0.91899	183.2923	ClickBalls5	ClickBlackWhite3	11	15	1	y	1	0	776.73
185.0149	0.91899	186.6988	BisliOnion	Mentos	45	48	0	y	2	1	1184.43
188.0163	0.91899	189.6492	HappyHippo	Halva2	54	47	1	b	2	1	1130.05
