onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.02271	0.91899	3.356158	Smarties	CrunchShokoVanil	49	52	0	b	2	0	835.77
9.022816	0.91899	10.55642	Halva2	Mars	13	17	1	y	1	0	1032.66
22.02301	0.91899	23.67325	ChocolateParaCookies5	Mars	10	17	1	y	1	0	1149.47
26.02303	0.91899	27.35665	KifkefMaklot2	Halva2	8	13	0	b	1	0	828.44
31.02309	0.91899	32.32336	Apropo	Mars	7	17	1	b	1	1	795.39
34.02316	0.91899	35.52339	Bamba	Hit	55	5	0	b	4	0	1001.33
39.02317	0.91899	40.40686	PesekZman	Snickers	54	44	0	b	2	0	884.31
43.0238	0.91899	44.55762	Smarties	Snickers	49	44	0	b	2	0	1034.69
52.02534	0.91899	53.30905	ClickBisquit2	Mars	15	17	1	b	1	1	781.13
57.02627	0.91899	58.25988	BisliGrill	BisliOnion	43	45	0	b	2	0	736.21
61.02686	0.91899	62.41069	BambaNugat	Bounty	46	53	0	b	2	0	880.62
68.02808	0.91899	69.42861	ClickBisquit2	Taami	15	16	1	b	1	1	907.39
72.02879	0.91899	73.89058	ChocolateParaSucariotKoftzot2	Tapuchips	11	12	0	y	1	1	1363.69
78.02989	0.91899	79.46353	Halva2	Taami	13	16	1	y	1	0	935.59
83.03077	0.91899	84.40739	BagaleShtuhim	Bounty	48	53	0	b	2	0	881.71
87.02392	0.91899	88.64074	Keifli	ClickBisquit2	14	15	0	y	1	1	1112.56
90.02393	0.91899	91.94081	Keifli	Apropo	14	7	0	y	1	1	1410.55
93.02391	0.91899	94.99964	ChocolateParaCookies5	Taami	10	16	1	y	1	0	1473.56
97.02404	0.91899	98.25755	ChocolateParaSucariotKoftzot2	Apropo	11	7	0	y	1	1	726.44
110.0242	0.91899	111.3525	PesekZman	BisliOnion	54	45	0	y	2	1	824.29
114.0242	0.91899	115.2743	BisliGrill	Snickers	43	44	0	b	2	0	746.26
117.0243	0.91899	118.187	Egozi	BambaNugat	50	46	1	y	2	0	659.18
122.0243	0.91899	123.5079	Snickers	BambaNugat	44	46	1	y	2	0	977.18
125.0244	0.91899	126.2747	BambaNugat	Mekupelet	46	47	0	b	2	0	750.07
129.0245	0.91899	130.5413	BisliOnion	BambaNugat	45	46	1	b	2	1	1020.01
135.0245	0.91899	137.0247	Hit	Twist	5	56	1	x	4	NaN	NaN
138.0245	0.91899	139.8248	BisliOnion	WerthersOriginal	45	51	1	y	2	0	1300.98
142.0246	0.91899	143.4581	BagaleShtuhim	CrunchShokoVanil	48	52	0	b	2	0	939.83
147.0252	0.91899	148.6756	Loacker	DoritosSourSpicy	18	9	1	y	1	0	1147.26
151.0258	0.91899	152.4763	ChocolateParaCookies5	Keifli	10	14	1	b	1	1	949.65
163.028	0.91899	164.9951	ChocolateParaSucariotKoftzot2	Halva2	11	13	0	b	1	0	1471.5
169.029	0.91899	170.8251	CrunchShokoVanil	BambaNugat	52	46	1	y	2	0	1294.48
172.0295	0.91899	173.6801	Loacker	ChocolateParaSucariotKoftzot2	18	11	1	b	1	1	1151.98
176.0302	0.91899	177.4753	BisliOnion	Smarties	45	49	1	b	2	1	949.25
179.0308	0.91899	180.7646	Bounty	WerthersOriginal	53	51	1	y	2	0	1233.72
182.0251	0.91899	183.4983	ChocolateParaSucariotKoftzot2	ChocolateParaCookies5	11	10	0	b	1	0	973.39
185.0318	0.91899	186.8754	Smarties	Egozi	49	50	0	b	2	0	1349.69
188.0252	0.91899	189.6328	Loacker	Taami	18	16	1	b	1	1	1102.25
