onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.016153	0.91899	3.499831	BisliGrill	Tapuchips	49	47	1	y	2	0	969.84
6.016207	0.91899	7.383333	Popco	ChocolateParaMarir2	13	11	0	b	1	0	863.75
13.01747	0.91899	14.36782	Popco	ClickBisquit2	13	9	0	y	1	1	840.49
16.02047	0.91899	17.38504	KinderBuenoBrown3	KinderBuenoWhite2	16	15	1	b	1	1	868.48
21.01881	0.91899	22.36931	ClickBalls5	ChocolateParaMarir2	7	11	0	b	1	0	850.15
31.02054	0.91899	32.57115	ClickBisquit2	BambaNugat	9	12	1	y	1	0	1046.42
34.02119	0.91899	35.60503	Bounty	ClickBisquit2	10	9	0	b	1	0	1085.77
37.02169	0.91899	38.15542	ChocolateParaMarir2	Bounty	11	10	1	y	1	0	635.27
46.02322	0.91899	47.31706	BisliPizza3	BisliOnion	52	51	0	y	2	1	790.73
49.02375	0.91899	50.35051	Keifli	ChocolateParaCookies5	56	6	0	y	4	1	823.21
59.02553	0.91899	60.21722	ChocolateParaCookies5	HispusimShatiah	6	55	1	b	4	1	689.43
64.02636	0.91899	65.42683	BisliPizza3	BabyDoll	52	46	0	y	2	1	898.6
69.02718	0.91899	70.40062	Dubonim	Apropo	53	54	0	y	2	1	873.77
77.0286	0.91899	78.27891	SkittlesFruits2	BambaNugat	14	12	1	y	1	0	750.36
84.02987	0.91899	85.46754	Dubonim	BisliGrill	53	49	0	y	2	1	945.09
88.01738	0.91899	89.45099	KashitSour	BisliGrill	45	49	0	y	2	1	922.57
91.01741	0.91899	92.71757	Shugi	BagaleShtuhim	43	44	1	b	2	1	1188.55
96.01749	0.91899	97.28433	BambaNugat	CrunchBisquitWhite2	12	8	0	b	1	0	758.46
99.01752	0.91899	100.3844	KinderBuenoWhite2	Kitkat	15	17	0	y	1	1	865.43
107.0176	0.91899	108.3345	KashitSour	Tictac	45	48	0	y	2	1	816.31
113.0181	0.91899	114.2183	CrunchBisquitWhite2	ClickBalls5	8	7	1	b	1	1	703.83
118.0191	0.91899	119.2195	Apropo	GumiSnakes3	54	50	1	y	2	0	698.9
123.02	0.91899	124.3204	Shugi	Tapuchips	43	47	1	y	2	0	801.99
126.022	0.91899	127.2375	Tapuchips	Tictac	47	48	0	b	2	0	714.98
140.0228	0.91899	141.2399	Apropo	Tapuchips	54	47	1	y	2	0	712.15
143.0234	0.91899	144.2183	Shugi	BisliPizza3	43	52	1	y	2	0	689.59
147.0241	0.91899	148.4684	SkittlesSour4	ChocolateParaMarir2	18	11	0	b	1	0	939.87
151.0247	0.91899	152.2184	KinderBuenoBrown3	Popco	16	13	1	y	1	0	690.23
154.0252	0.91899	155.1351	Tictac	BagaleShtuhim	48	44	1	y	2	0	608.71
157.0258	0.91899	158.3929	Popco	SkittlesFruits2	13	14	0	b	1	0	870.17
163.0268	0.91899	164.3019	Dubonim	BisliOnion	53	51	0	y	2	1	774.12
169.0279	0.91899	170.3853	BisliGrill	BisliPizza3	49	52	1	y	2	0	862.07
172.0284	0.91899	173.3185	Kitkat	Bounty	17	10	1	b	1	1	796.54
175.0289	0.91899	176.3354	Tapuchips	BisliOnion	47	51	0	y	2	1	811.04
179.0296	0.91899	180.3355	SkittlesFruits2	Bounty	14	10	1	y	1	0	813.35
182.0185	0.91899	183.2521	ClickBisquit2	SkittlesSour4	9	18	1	b	1	1	722.46
185.0186	0.91899	186.4522	Bounty	KinderBuenoBrown3	10	16	0	y	1	1	924.35
188.0186	0.91899	189.365	Shugi	GumiSnakes3	43	50	1	y	2	0	838.38
