onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
2038.379	1	2039.397	CrunchBisquitBrown3	6	0	1	NaN	NaN
2043.368	1	2044.385	KinderBuenoBrown3	22	0	1	NaN	NaN
2045.37	1	2046.406	Taami	43	1	0	616.7331	1048.905
2047.372	1	2048.407	GumiWine2	54	1	0	566.7192	934.6299
2053.379	1	2054.397	Smarties	47	0	0	NaN	NaN
2055.364	1	2056.399	PesekZman	14	1	1	683.4048	958.5342
2058.368	1	2059.403	BambaSweet	46	1	0	583.3807	874.9268
2060.37	1	2061.388	HappyHippo	52	0	0	NaN	NaN
2064.375	1	2065.41	HispusimShatiah	48	1	0	600.0509	812.2395
2066.377	1	2067.395	BisliBbq	4	0	1	NaN	NaN
2071.365	1	2072.384	Shugi	57	0	0	NaN	NaN
2078.374	1	2079.391	Loacker	21	0	1	NaN	NaN
2080.376	1	2081.394	SkittlesSour4	53	0	0	NaN	NaN
2083.379	1	2084.398	ClickXLbrown4	10	0	1	NaN	NaN
2086.366	1	2087.384	Halva2	42	0	0	NaN	NaN
2090.37	1	2091.405	ClickBisquit2	11	1	1	700.0548	992.2961
2094.375	1	2095.393	Egozi	58	0	0	NaN	NaN
2098.379	1	2099.397	Tapuchips	19	0	1	NaN	NaN
2101.366	1	2102.384	ClickBalls5	20	0	1	NaN	NaN
2107.373	1	2108.408	CrunchBisquitWhite2	16	1	1	716.7106	1021.907
2109.375	1	2110.393	Tictac	55	0	0	NaN	NaN
2112.378	1	2113.396	GumiSnakes3	56	0	0	NaN	NaN
2114.381	1	2115.416	BisliGrill	8	1	1	666.7231	926.1342
2116.366	1	2117.384	BabyDoll	44	0	0	NaN	NaN
2118.369	1	2119.386	KashitSour	40	0	0	NaN	NaN
2121.372	1	2122.39	DoritosSourSpicy	13	0	1	NaN	NaN
2125.376	1	2126.394	ClickBlackWhite3	15	0	1	NaN	NaN
2127.379	1	2128.397	Snickers	41	0	0	NaN	NaN
2129.381	1	2130.416	DoritosGrill	17	1	1	683.3804	949.8987
2131.367	1	2132.384	Mentos	45	0	0	NaN	NaN
2133.369	1	2134.386	BisliPizza3	18	0	1	NaN	NaN
2135.371	1	2136.389	DoritosNatural	3	0	1	NaN	NaN
2139.375	1	2140.393	ChocolateParaMilk3	12	0	1	NaN	NaN
2143.38	1	2144.398	ChocolateParaCookies5	5	0	1	NaN	NaN
2145.366	1	2146.417	ChocolateParaMarir2	51	1	0	616.7275	909.231
2147.368	1	2148.386	KinderJoy	39	0	0	NaN	NaN
2149.37	1	2150.388	BambaNugat	50	0	0	NaN	NaN
2151.372	1	2152.407	SkittlesFruits2	49	1	0	633.3908	918.4831
2157.379	1	2158.414	ClickXLwhite4	9	1	1	700.063	415.8497
2159.364	1	2160.384	Hit	7	0	1	NaN	NaN
