onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
1916.208	1	1917.226	Shugi	57	0	0	NaN	NaN
1919.195	1	1920.23	PesekZman	14	1	1	650.0593	904.144
1921.197	1	1922.232	CrunchBisquitWhite2	16	1	1	666.7229	1005.722
1923.199	1	1924.217	Snickers	41	0	0	NaN	NaN
1925.202	1	1926.219	ClickBlackWhite3	15	0	1	NaN	NaN
1928.205	1	1929.223	CrunchBisquitBrown3	6	0	1	NaN	NaN
1930.207	1	1931.225	ChocolateParaMilk3	12	0	1	NaN	NaN
1934.195	1	1935.214	BabyDoll	44	0	0	NaN	NaN
1936.197	1	1937.215	Loacker	21	0	1	NaN	NaN
1941.203	1	1942.221	ClickXLbrown4	10	0	1	NaN	NaN
1943.205	1	1944.24	BisliGrill	8	1	1	616.7314	901.5603
1947.21	1	1948.245	GumiWine2	54	1	0	583.4069	905.0166
1949.195	1	1950.213	ChocolateParaCookies5	5	0	1	NaN	NaN
1952.199	1	1953.216	KashitSour	40	0	0	NaN	NaN
1957.204	1	1958.224	DoritosNatural	3	0	1	NaN	334.5649
1959.206	1	1960.243	BambaSweet	46	1	0	600.0544	1092.306
1961.209	1	1962.243	ChocolateParaMarir2	51	1	0	550.0432	954.0357
1965.197	1	1966.214	Halva2	42	0	0	NaN	NaN
1969.201	1	1970.236	ClickXLwhite4	9	1	1	633.385	889.6353
1973.206	1	1974.223	Smarties	47	0	0	NaN	NaN
1975.208	1	1976.226	Hit	7	0	1	NaN	NaN
1977.21	1	1978.228	BisliPizza3	18	0	1	NaN	NaN
1979.195	1	1980.213	BambaNugat	50	0	0	NaN	NaN
1981.198	1	1982.216	Tictac	55	0	0	NaN	NaN
1987.205	1	1988.222	Tapuchips	19	0	1	NaN	NaN
1990.208	1	1991.243	SkittlesFruits2	49	1	0	566.7284	842.8244
1992.21	1	1993.228	SkittlesSour4	53	0	0	NaN	NaN
1994.197	1	1995.215	BisliBbq	4	0	1	NaN	NaN
1997.199	1	1998.234	Taami	43	1	0	583.3777	843.5162
1999.201	1	2000.219	HappyHippo	52	0	0	NaN	NaN
2001.204	1	2002.221	Egozi	58	0	0	NaN	NaN
2003.206	1	2004.241	ClickBisquit2	11	1	1	650.0533	916.8175
2006.209	1	2007.227	GumiSnakes3	56	0	0	NaN	NaN
2008.194	1	2009.213	DoritosSourSpicy	13	0	1	NaN	NaN
2010.197	1	2011.232	DoritosGrill	17	1	1	666.7116	989.6514
2012.199	1	2013.217	Mentos	45	0	0	NaN	NaN
2014.202	1	2015.219	KinderJoy	39	0	0	NaN	NaN
2020.208	1	2021.243	HispusimShatiah	48	1	0	600.0456	826.33
2023.195	1	2024.213	KinderBuenoBrown3	22	0	1	NaN	NaN
2027.2	1	2028.217	ClickBalls5	20	0	1	NaN	NaN
