onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
1431.28	1	1432.298	Shugi	57	0	0	NaN	346.3925
1434.267	1	1435.303	Taami	43	1	0	716.7315	927.9148
1436.269	1	1437.287	Tapuchips	19	0	1	NaN	NaN
1438.272	1	1439.289	HappyHippo	52	0	0	NaN	811.1154
1440.274	1	1441.292	Loacker	21	0	1	NaN	NaN
1443.277	1	1444.295	Smarties	47	0	0	NaN	NaN
1445.279	1	1446.297	Mentos	45	0	0	NaN	NaN
1449.267	1	1450.285	DoritosNatural	3	0	1	NaN	NaN
1451.27	1	1452.306	GumiWine2	54	1	0	733.3881	957.1356
1456.275	1	1457.293	BisliBbq	4	0	1	NaN	NaN
1458.278	1	1459.295	BisliPizza3	18	0	1	NaN	NaN
1462.282	1	1463.3	ClickXLbrown4	10	0	1	NaN	NaN
1464.268	1	1465.285	GumiSnakes3	56	0	0	NaN	NaN
1467.271	1	1468.289	BabyDoll	44	0	0	NaN	NaN
1472.276	1	1473.294	Halva2	42	0	0	NaN	NaN
1474.279	1	1475.297	CrunchBisquitBrown3	6	0	1	NaN	NaN
1476.281	1	1477.316	BambaSweet	46	1	0	750.0481	1145.746
1480.269	1	1481.287	KinderBuenoBrown3	22	0	1	NaN	NaN
1484.273	1	1485.291	Tictac	55	0	0	NaN	NaN
1488.278	1	1489.296	Hit	7	0	1	NaN	NaN
1490.28	1	1491.315	CrunchBisquitWhite2	16	1	1	650.0699	930.763
1492.265	1	1493.283	KinderJoy	39	0	0	NaN	NaN
1494.268	1	1495.303	ClickXLwhite4	9	1	1	666.7182	990.903
1496.27	1	1497.305	DoritosGrill	17	1	1	683.3813	1020.85
1502.277	1	1503.294	DoritosSourSpicy	13	0	1	NaN	413.9418
1505.28	1	1506.316	BisliGrill	8	1	1	633.3891	922.5014
1507.266	1	1508.284	KashitSour	40	0	0	NaN	NaN
1509.268	1	1510.286	ChocolateParaCookies5	5	0	1	NaN	NaN
1512.271	1	1513.307	ChocolateParaMarir2	51	1	0	700.0398	939.3013
1514.274	1	1515.291	Snickers	41	0	0	NaN	NaN
1516.276	1	1517.312	ClickBisquit2	11	1	1	650.0477	958.9184
1518.278	1	1519.314	PesekZman	14	1	1	666.7106	940.6506
1521.282	1	1522.299	Egozi	58	0	0	NaN	NaN
1523.267	1	1524.285	ClickBalls5	20	0	1	NaN	NaN
1525.269	1	1526.304	HispusimShatiah	48	1	0	716.7185	973.3871
1527.272	1	1528.289	ClickBlackWhite3	15	0	1	NaN	NaN
1529.274	1	1530.292	BambaNugat	50	0	0	NaN	NaN
1535.281	1	1536.298	ChocolateParaMilk3	12	0	1	NaN	NaN
1538.267	1	1539.303	SkittlesFruits2	49	1	0	733.3801	1007.629
1542.272	1	1543.29	SkittlesSour4	53	0	0	NaN	NaN
