onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
394.4392	1	395.4766	GumiSnakes3	50	1	0	716.7386	940.171
399.4282	1	400.4463	Shugi	41	0	0	NaN	NaN
401.4305	1	402.4489	CrunchBisquitBrown3	6	0	1	NaN	NaN
403.4328	1	404.4699	ClickBlackWhite3	15	1	1	716.7388	1034.551
409.4228	1	410.4598	DoritosGrill	45	1	0	733.3784	1004.715
411.425	1	412.443	WerthersOriginal	56	0	0	NaN	NaN
414.4284	1	415.4466	Tictac	51	0	0	NaN	NaN
416.4306	1	417.4649	Mekupelet	18	1	1	666.7116	892.7753
420.435	1	421.4533	KinderJoy	57	0	0	NaN	NaN
422.4373	1	423.4554	Loacker	16	0	1	NaN	NaN
427.4263	1	428.4472	Halva2	20	0	1	NaN	NaN
434.4342	1	435.4529	Taami	11	0	1	NaN	NaN
436.4364	1	437.4546	Bamba	42	0	0	NaN	NaN
439.4228	1	440.4597	Tapuchips	12	1	1	683.3892	924.5973
442.4265	1	443.461	ChocolateParaMarir2	10	1	1	700.0457	960.9518
446.431	1	447.4491	BisliOnion	9	0	1	NaN	NaN
450.4355	1	451.4542	Twist	46	0	0	NaN	NaN
454.4232	1	455.4599	BambaSweet	47	1	0	683.387	940.1853
457.4267	1	458.445	Mars	5	0	1	NaN	NaN
463.4333	1	464.4511	ClickXLwhite4	39	0	0	NaN	NaN
465.4355	1	466.4702	BabyDoll	52	1	0	700.0457	935.8508
468.4219	1	469.44	HappyHippo	17	0	1	NaN	NaN
470.4245	1	471.4429	Keifli	55	0	0	NaN	NaN
472.4268	1	473.4476	GumiWine2	54	0	0	NaN	NaN
474.429	1	475.4471	SkittlesFruits2	40	0	0	NaN	NaN
477.4324	1	478.4503	KifkefMaklot2	58	0	0	NaN	NaN
481.4369	1	482.455	BisliPizza3	19	0	1	NaN	NaN
483.4221	1	484.4403	Dubonim	48	0	0	NaN	NaN
485.4247	1	486.4594	Egozi	13	1	1	716.7165	1010.78
487.427	1	488.4448	KinderBuenoWhite2	8	0	1	NaN	NaN
489.4292	1	490.4637	Twix	7	1	1	666.7238	926.2438
491.4314	1	492.4497	Bounty	21	0	1	NaN	NaN
495.4359	1	496.4723	BambaNugat	53	1	0	716.7106	927.4888
499.4236	1	500.4603	HispusimShatiah	44	1	0	733.3827	955.7492
501.4259	1	502.4438	BisliBbq	43	0	0	NaN	NaN
503.4282	1	504.4461	ClickBalls5	22	0	1	NaN	NaN
505.4304	1	506.4486	CrunchShokoVanil	49	0	0	NaN	NaN
507.4326	1	508.4507	CrunchBisquitWhite2	3	0	1	NaN	NaN
513.4225	1	514.4405	ChocolateParaCookies5	14	0	1	NaN	NaN
515.425	1	516.4431	KinderBuenoBrown3	4	0	1	NaN	NaN
