onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
1691.475	1	1692.495	KashitSour	42	0	0	NaN	NaN
1694.479	1	1695.514	Twix	16	1	1	816.7329	1019.866
1698.467	1	1699.501	DoritosGrill	51	1	0	750.0653	943.8647
1700.469	1	1701.487	Keifli	45	0	0	NaN	NaN
1702.471	1	1703.489	ClickBalls5	5	0	1	NaN	NaN
1706.476	1	1707.511	DoritosSourSpicy	17	1	1	766.7224	1007.014
1708.478	1	1709.496	Tictac	55	0	0	NaN	NaN
1713.467	1	1714.484	ChocolateParaMilk3	3	0	1	NaN	NaN
1715.469	1	1716.487	Taami	22	0	1	NaN	NaN
1718.472	1	1719.49	KinderBuenoWhite2	21	0	1	NaN	NaN
1721.476	1	1722.493	GumiSnakes3	52	0	0	NaN	NaN
1725.48	1	1726.498	CrunchBisquitBrown3	6	0	1	NaN	NaN
1728.467	1	1729.501	ChocolateParaCookies5	8	1	1	716.7255	895.5734
1730.469	1	1731.487	BisliBbq	39	0	0	NaN	NaN
1733.472	1	1734.49	KinderBuenoBrown3	20	0	1	NaN	NaN
1737.477	1	1738.513	ClickBlackWhite3	9	1	1	733.402	901.4264
1740.48	1	1741.515	GumiWine2	54	1	0	766.7115	954.0391
1742.466	1	1743.484	CrunchBisquitWhite2	7	0	1	NaN	NaN
1744.468	1	1745.503	ChocolateParaMarir2	14	1	1	750.0414	950.2927
1749.474	1	1750.508	Halva2	46	1	0	783.4127	1000.731
1753.478	1	1754.512	Snickers	11	1	1	766.7078	956.139
1757.466	1	1758.484	ClickXLwhite4	4	0	1	NaN	NaN
1763.473	1	1764.491	KinderJoy	19	0	1	NaN	NaN
1765.475	1	1766.509	Hit	49	1	0	733.3784	879.3923
1767.477	1	1768.512	BambaSweet	48	1	0	750.051	957.0863
1769.48	1	1770.497	BisliOnion	57	0	0	NaN	NaN
1771.482	1	1772.5	Cheetos	56	0	0	NaN	NaN
1775.47	1	1776.487	HappyHippo	41	0	0	NaN	NaN
1777.472	1	1778.49	KifkefMaklot2	15	0	1	NaN	NaN
1781.476	1	1782.494	Tortit	40	0	0	NaN	NaN
1783.479	1	1784.496	Mars	18	0	1	NaN	NaN
1785.481	1	1786.499	BisliGrill	47	0	0	NaN	NaN
1787.466	1	1788.484	ClickBisquit2	10	0	1	NaN	NaN
1792.472	1	1793.49	Kitkat	12	0	1	NaN	NaN
1794.474	1	1795.492	WerthersOriginal	53	0	0	NaN	NaN
1796.477	1	1797.494	SkittlesSour4	58	0	0	NaN	NaN
1799.48	1	1800.498	HispusimShatiah	44	0	0	NaN	NaN
1806.471	1	1807.506	BisliPizza3	43	1	0	766.723	987.3629
1810.476	1	1811.493	Shugi	50	0	0	NaN	NaN
1817.467	1	1818.485	CrunchShokoVanil	13	0	1	NaN	NaN
