0	0	0	0.0074519	-0.03617	0.0003283	0.0022769	0.0010612	0.00068118	0	0	0	0	0	0	0
0.89571	38.532	0.86438	0.0098084	-0.0096812	0.045289	0.0010245	0.00061881	0.00099925	0	0	0	0	0	0	0
0.81862	35.216	0.8193	0.011898	-0.016308	0.041374	0.0017256	0.00016934	0.0011023	0	0	0	0	0	0	0
0.874	37.598	0.83985	0.012793	-0.014016	0.033495	0.0015759	0.00023519	0.00093392	0	0	0	0	0	0	0
0.81736	35.162	0.81535	0.0034885	-0.019194	0.050197	0.0015581	0.00046474	0.00079917	0	0	0	0	0	0	0
0.86168	37.068	0.8301	0.0081964	-0.022043	0.0034583	0.001346	0.0001052	0.0007456	0	0	0	0	0	0	0
0.82089	35.314	0.81473	0.0042818	-0.019877	0.032735	0.0017176	0.00041646	0.00068006	0	0	0	0	0	0	0
2.3227	99.921	1.4978	0.045833	-0.1213	-0.27715	0.0038958	-0.00063594	0.00079917	0	0	0	0	0	0	0
2.7814	119.65	1.7955	0.0015416	-0.093516	-0.18565	0.0055791	0.00055312	0.00043134	0	0	0	0	0	0	0
1.3435	57.797	1.1653	0.0070074	-0.032725	-0.077238	0.0032657	0.00046164	0.00019027	0	0	0	0	0	0	0
0.85984	36.989	0.8327	0.0073098	-0.043354	-0.11537	0.0025732	0.00019222	0.00024355	0	0	0	0	0	0	0
0.7683	33.051	0.82362	0.0046108	-0.0645	-0.091061	0.0022514	0.00070482	0.000191	0	0	0	0	0	0	0
2.1512	92.54	1.4853	-0.0076479	0.20541	0.20225	0.0020812	0.0018437	-6.8321e-05	0	0	0	0	0	0	0
2.145	92.274	1.6235	0.016026	0.18657	0.4159	0.0025218	0.0035051	-0.00038786	0	0	0	0	0	0	0
2.9401	126.48	1.9483	0.020162	-0.14497	-0.057313	-0.00072154	0.0010995	0.00043664	1	0	0	0	0	0	0
1.4849	63.876	1.189	0.0069341	-0.10907	-0.0022629	-3.6219e-05	0.0004516	0.00013705	0	0	0	0	0	0	0
1.2146	52.248	0.98669	0.0069697	-0.086182	-0.00017044	0.0010942	0.00039486	0.0001281	0	0	0	0	0	0	0
1.2022	51.716	1.0107	0.0099203	0.0031505	-0.026064	0.0011227	0.00033184	0.00014814	0	0	0	0	0	0	0
0.90873	39.092	0.86203	0.0069716	-0.014036	0.016925	0.0002658	0.00064486	0.00028457	0	0	0	0	0	0	0
0.809	34.802	0.81864	0.006987	0.01875	-0.03429	9.3292e-05	0.00039486	0.00010966	0	0	0	0	0	0	0
0.88291	37.981	0.82442	0.006962	-0.017533	0.0017426	-5.9153e-05	0.00039486	0.00014282	0	0	0	0	0	0	0
0.86834	37.355	0.82893	9.2398e-05	0.0026733	0.014555	-0.00071274	0.00039486	0.00042495	0	0	0	0	0	0	0
