onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.02818	0.9575	3.43602	KinderBuenoWhite2	ChocolateParaMilk3	44	54	0	b	2	0	903.92
5.028741	0.9575	6.534985	ClickXLwhite4	Smarties	51	50	1	b	2	1	1010.37
8.029329	0.9575	9.33504	KifkefMaklot2	Tictac	49	45	1	b	2	1	807.75
13.03013	0.9575	14.36846	Kitkat	Cheetos	17	13	1	y	1	0	839.95
18.03105	0.9575	19.3519	Smarties	GumiWine2	50	43	0	y	2	1	820.08
25.03229	0.9575	26.60197	ClickXLwhite4	KinderBuenoWhite2	51	44	1	y	2	0	1067.82
29.03302	0.9575	30.5334	Cheetos	Bounty	13	14	0	b	1	0	999.08
32.03356	0.9575	33.58543	Bounty	KinderJoy	14	10	1	b	1	1	1060.52
39.01841	0.9575	40.45216	KinderJoy	BisliBbq	10	11	0	y	1	1	928.69
43.01857	0.9575	44.6025	ClickBlackWhite3	Smarties	46	50	1	b	2	1	1078.51
46.01937	0.9575	47.90233	KinderJoy	CrunchShokoVanil	10	16	0	b	1	0	1367.73
50.02009	0.9575	51.15367	CrunchShokoVanil	ClickBisquit2	16	15	1	y	1	0	624.01
54.02074	0.9575	55.48772	Popco	ClickBisquit2	9	15	1	y	1	0	959.36
59.0216	0.9575	60.67194	ClickXLwhite4	Loacker	51	47	1	b	2	1	1145.51
63.02238	0.9575	64.60605	KinderBuenoWhite2	KifkefMaklot2	44	49	0	b	2	0	1075.7
67.02299	0.9575	69.00702	ChocolateParaMilk3	SkittlesFruits2	54	52	1	b	2	1	1478.14
70.02346	0.9575	71.65721	Loacker	CrunchBisquitWhite2	47	48	0	y	2	1	1126.64
80.02537	0.9575	81.34227	BisliBbq	KinderBuenoBrown3	11	12	1	b	1	1	807.73
84.02598	0.9575	85.50964	SkittlesFruits2	KifkefMaklot2	52	49	0	y	2	1	985.13
87.02648	0.9575	88.33627	Cheetos	BagaleShtuhim	13	8	0	y	1	1	804.61
90.02701	0.9575	91.45263	Mars	BisliBbq	18	11	0	y	1	1	924.09
94.02772	0.9575	95.22808	BambaNugat	Kitkat	7	17	0	b	1	0	698.39
100.0287	0.9575	101.5958	SkittlesSour4	ClickXLwhite4	53	51	0	y	2	1	1065.32
103.0293	0.9575	104.3031	Loacker	ClickBlackWhite3	47	46	0	y	2	1	771.78
106.0298	0.9575	107.4032	KifkefMaklot2	Smarties	49	50	1	b	2	1	869.29
110.0305	0.9575	111.1975	Mars	BagaleShtuhim	18	8	0	y	1	1	666.61
113.031	0.9575	114.4814	Loacker	ChocolateParaMilk3	47	54	0	b	2	0	949.03
116.0315	0.9575	117.3819	Apropo	HispusimShatiah	5	55	1	b	4	1	847.57
130.0201	0.9575	131.3511	Apropo	KashitSour	5	56	1	b	4	1	817.01
140.0202	0.9575	141.5536	KinderBuenoWhite2	ClickBlackWhite3	44	46	0	b	2	0	1024.92
146.0202	0.9575	147.4539	Kitkat	ClickBisquit2	17	15	1	y	1	0	923.91
150.0209	0.9575	151.3545	BisliBbq	ClickBisquit2	11	15	1	b	1	1	830.24
156.0219	0.9575	157.939	Tictac	CrunchBisquitWhite2	45	48	0	y	2	1	1409.21
160.0226	0.9575	162.0039	Bounty	Mars	14	18	1	y	1	0	1469.57
166.0237	0.9575	167.424	Mars	CrunchShokoVanil	18	16	0	b	1	0	891.41
178.0257	0.9575	179.326	BisliBbq	Cheetos	11	13	1	b	1	1	798.4
181.0262	0.9575	182.3766	KinderBuenoWhite2	CrunchBisquitWhite2	44	48	0	b	2	0	848.87
188.0274	0.9575	189.1445	Bounty	BambaNugat	14	7	1	y	1	0	618.7
