onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.03	0.91899	3.18	Snickers	KashitSour	15	11	1	b	1	1	647.18
9.03	0.91899	10.7	SkittlesSour4	Cheetos	52	46	1	b	2	1	1217.1
22	0.91899	23.4	BambaSweet	KifkefMaklot2	49	50	0	y	2	1	894.84
26	0.91899	27.3	ClickBisquit2	KifkefMaklot2	51	50	0	y	2	1	775.84
31	0.91899	33	Loacker	Shugi	17	10	0	x	1	NaN	NaN
34	0.91899	35.6	Cheetos	BabyDoll	46	45	0	b	2	0	1099.66
39	0.91899	40.6	BambaSweet	Hit	49	44	0	y	2	1	1117.66
43	0.91899	44.1	Snickers	KinderBuenoWhite2	15	8	1	b	1	1	617.62
52	0.91899	53.4	Loacker	Mekupelet	17	13	0	y	1	1	896.48
57	0.91899	58.5	ClickBalls5	Mekupelet	9	13	0	y	1	1	992.47
61	0.91899	62.6	KashitSour	ChocolateParaMarir2	11	7	0	y	1	1	1071.36
68	0.91899	69.5	PesekZman	ChocolateParaMarir2	16	7	0	y	1	1	1002.17
72	0.91899	73.4	Twist	HispusimShatiah	48	47	0	b	2	0	855.3
78	0.91899	79.2	CrunchBisquitBrown3	BisliPizza3	6	56	1	b	4	1	666.99
83	0.91899	84.3	ChocolateParaCookies5	Snickers	14	15	0	y	1	1	774.13
87	0.91899	88.4	DoritosSourSpicy	BambaSweet	53	49	1	b	2	1	868.53
90	0.91899	91.4	ClickBisquit2	BabyDoll	51	45	0	b	2	0	861.89
93	0.91899	94.2	Snickers	PesekZman	15	16	1	b	1	1	686.93
97	0.91899	98.5	Keifli	Hit	54	44	0	y	2	1	963.93
110	0.91899	112	HispusimShatiah	Keifli	47	54	1	b	2	1	1246.8
114	0.91899	115	KinderBuenoBrown3	BisliPizza3	5	56	1	b	4	1	712.71
117	0.91899	118	ChocolateParaMarir2	Loacker	7	17	1	b	1	1	800.65
122	0.91899	123	Kitkat	Loacker	12	17	1	b	1	1	916.57
125	0.91899	127	BambaSweet	BabyDoll	49	45	0	b	2	0	1177.58
129	0.91899	131	ClickBlackWhite3	Loacker	18	17	1	b	1	1	1158.54
135	0.91899	136	Egozi	SkittlesSour4	43	52	0	b	2	0	670.4
138	0.91899	139	Keifli	KifkefMaklot2	54	50	0	y	2	1	822.36
142	0.91899	144	SkittlesSour4	ClickBisquit2	52	51	1	y	2	0	1092.3
147	0.91899	148	HispusimShatiah	Egozi	47	43	1	y	2	0	858.29
151	0.91899	153	Keifli	BabyDoll	54	45	0	b	2	0	1001.2
163	0.91899	164	Kitkat	KashitSour	12	11	1	b	1	1	743.11
169	0.91899	171	ChocolateParaCookies5	ClickBlackWhite3	14	18	0	y	1	1	1069.99
172	0.91899	174	KifkefMaklot2	Twist	50	48	1	y	2	0	1091.95
176	0.91899	177	PesekZman	ClickBlackWhite3	16	18	0	b	1	0	785.79
179	0.91899	180	Kitkat	PesekZman	12	16	1	b	1	1	741.86
182	0.91899	184	Mekupelet	PesekZman	13	16	1	b	1	1	1193.73
185	0.91899	186	DoritosSourSpicy	Twist	53	48	1	y	2	0	828.78
188	0.91899	190	ClickBlackWhite3	ClickBalls5	18	9	1	y	1	0	1087.77
