onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
2060.265	1	2061.299	Twist	53	1	0	850.0679	1033.861
2065.254	1	2066.288	DoritosSourSpicy	45	1	0	800.0584	1013.15
2067.256	1	2068.274	SkittlesSour4	5	0	1	NaN	NaN
2069.258	1	2070.276	KinderBuenoWhite2	6	0	1	NaN	NaN
2075.248	1	2076.266	CrunchBisquitBrown3	20	0	1	NaN	NaN
2077.251	1	2078.285	Tictac	44	1	0	750.044	888.1678
2080.254	1	2081.29	Egozi	15	1	1	783.4038	972.8594
2082.256	1	2083.274	BambaNugat	8	0	1	NaN	NaN
2086.261	1	2087.279	Apropo	42	0	0	NaN	NaN
2088.263	1	2089.297	CrunchShokoVanil	10	1	1	800.0445	939.896
2093.252	1	2094.286	KifkefMaklot2	18	1	1	816.7224	830.963
2100.26	1	2101.278	BambaSweet	46	0	0	NaN	NaN
2102.262	1	2103.28	GumiSnakes3	56	0	0	NaN	NaN
2105.249	1	2106.266	BagaleShtuhim	39	0	0	NaN	NaN
2108.252	1	2109.287	DoritosGrill	47	1	0	766.7115	934.7906
2112.257	1	2113.274	Keifli	54	0	0	NaN	NaN
2116.261	1	2117.297	HispusimShatiah	50	1	0	783.3858	957.7194
2120.249	1	2121.267	Popco	58	0	0	NaN	NaN
2123.252	1	2124.287	KinderBuenoBrown3	7	1	1	833.3756	1070.573
2129.259	1	2130.277	Halva2	55	0	0	NaN	NaN
2131.261	1	2132.279	ChocolateParaMarir2	57	0	0	NaN	NaN
2134.248	1	2135.284	Shugi	12	1	1	783.3927	754.8332
2136.25	1	2137.268	KashitSour	19	0	1	NaN	NaN
2138.252	1	2139.27	Mekupelet	11	0	1	NaN	NaN
2140.255	1	2141.289	KinderJoy	13	1	1	800.0788	868.2248
2143.258	1	2144.276	ChocolateParaCookies5	21	0	1	NaN	NaN
2147.263	1	2148.28	Loacker	40	0	0	NaN	NaN
2149.248	1	2150.266	Taami	16	0	1	NaN	NaN
2151.25	1	2152.286	BisliBbq	52	1	0	800.0603	952.4602
2153.253	1	2154.27	Twix	4	0	1	NaN	NaN
2155.255	1	2156.273	ClickBlackWhite3	14	0	1	NaN	NaN
2157.257	1	2158.275	ClickXLbrown4	17	0	1	NaN	NaN
2161.262	1	2162.279	Cheetos	49	0	0	NaN	NaN
2165.249	1	2166.267	HappyHippo	9	0	1	NaN	NaN
2167.252	1	2168.269	Tortit	41	0	0	NaN	NaN
2169.254	1	2170.272	PesekZman	43	0	0	NaN	NaN
2171.256	1	2172.274	BabyDoll	51	0	0	NaN	NaN
2173.258	1	2174.276	Bounty	3	0	1	NaN	NaN
2179.248	1	2180.266	SkittlesFruits2	22	0	1	NaN	NaN
2181.251	1	2182.268	BisliOnion	48	0	0	NaN	NaN
