onset	duration	fixation_onset	item_name	item_rank	is_go	is_HV	cue_onset	RT
116.0339	1	117.0519	Twix	4	0	1	NaN	NaN
119.0203	1	120.0382	ClickBlackWhite3	14	0	1	NaN	NaN
123.0251	1	124.0439	PesekZman	43	0	0	NaN	NaN
125.0273	1	126.0453	CrunchBisquitBrown3	20	0	1	NaN	NaN
127.0295	1	128.0475	Bounty	3	0	1	NaN	NaN
131.034	1	132.0699	KifkefMaklot2	18	1	1	716.7653	944.7815
133.0363	1	134.054	Popco	58	0	0	NaN	NaN
138.0251	1	139.0433	BagaleShtuhim	39	0	0	NaN	NaN
140.0273	1	141.0452	ChocolateParaMarir2	57	0	0	NaN	NaN
143.0308	1	144.0672	KinderJoy	13	1	1	733.3975	1043.993
146.0342	1	147.0533	BambaSweet	46	0	0	NaN	NaN
150.0219	1	151.0408	KinderBuenoWhite2	6	0	1	NaN	NaN
153.0253	1	154.0598	DoritosGrill	47	1	0	716.729	961.5251
155.0275	1	156.0622	Shugi	12	1	1	683.401	1031.288
158.0309	1	159.0506	GumiSnakes3	56	0	0	NaN	NaN
162.0354	1	163.0711	DoritosSourSpicy	45	1	0	733.3789	951.3683
165.0221	1	166.0578	BisliBbq	52	1	0	750.0417	988.6653
167.0243	1	168.042	Mekupelet	11	0	1	NaN	NaN
169.0265	1	170.0447	ClickXLbrown4	17	0	1	NaN	NaN
174.0322	1	175.0513	BambaNugat	8	0	1	NaN	NaN
178.0366	1	179.0728	Egozi	15	1	1	633.3754	878.238
182.0245	1	183.0421	SkittlesFruits2	22	0	1	NaN	NaN
188.0312	1	189.0495	Loacker	40	0	0	NaN	NaN
190.0334	1	191.0514	BabyDoll	51	0	0	NaN	NaN
192.0357	1	193.0709	HispusimShatiah	50	1	0	766.7222	1031.1
194.021	1	195.0566	Tictac	44	1	0	716.7079	941.7894
196.0235	1	197.0415	Taami	16	0	1	NaN	NaN
200.028	1	201.064	CrunchShokoVanil	10	1	1	650.0512	934.8097
202.0303	1	203.0483	Keifli	54	0	0	NaN	NaN
206.0347	1	207.0525	ChocolateParaCookies5	21	0	1	NaN	NaN
208.0199	1	209.038	HappyHippo	9	0	1	NaN	NaN
210.0224	1	211.0412	Apropo	42	0	0	NaN	NaN
212.0248	1	213.0428	SkittlesSour4	5	0	1	NaN	NaN
217.0304	1	218.048	BisliOnion	48	0	0	NaN	NaN
219.0327	1	220.0507	KashitSour	19	0	1	NaN	NaN
221.0348	1	222.0526	Halva2	55	0	0	NaN	NaN
224.0215	1	225.0569	KinderBuenoBrown3	7	1	1	666.7098	893.2747
231.0294	1	232.0471	Tortit	41	0	0	NaN	NaN
235.0338	1	236.0518	Cheetos	49	0	0	NaN	NaN
242.0251	1	243.0613	Twist	53	1	0	733.3902	1025.842
