0	0	0	0.12668	-0.097018	0.025872	-0.0027251	0.0033153	4.288e-05	0	0	0	0	0	0	0	0	0
1.8186	82.571	1.3578	0.17602	0.0035126	-0.03141	0.00066252	0.0024427	0.00028016	0	0	0	0	0	0	0	0	0
0.97153	44.112	0.89602	0.14524	-0.049394	-0.00083651	-0.00043339	0.0021627	-0.00013302	0	0	0	0	0	0	0	0	0
0.73227	33.248	0.76407	0.12096	0.017111	0.024303	-0.0013656	0.0022886	-0.00022944	0	0	0	0	0	0	0	0	0
0.64077	29.094	0.72192	0.075697	-0.0042861	0.038617	-0.0014034	0.0017627	-0.00055046	0	0	0	0	0	0	0	0	0
0.65965	29.951	0.72491	0.056219	-0.057489	0.00011084	-0.00049998	0.0015393	-0.00056544	0	0	0	0	0	0	0	0	0
0.65679	29.821	0.7357	0.052619	0.0032246	0.034066	-0.0011258	0.00163	-0.0008695	0	0	0	0	0	0	0	0	0
0.67524	30.659	0.73081	0.033785	0.0029662	0.010807	-0.0011492	0.0012184	-0.00072426	0	0	0	0	0	0	0	0	0
0.79485	36.09	0.78438	0.019542	0.048326	0.0162	-0.0015602	0.0011926	-0.0013865	0	0	0	0	0	0	0	0	0
0.83064	37.715	0.79239	0.047191	0.014942	-0.02424	0.00061894	0.0011166	-0.00097865	0	0	0	0	0	0	0	0	0
0.69785	31.685	0.75316	0.051753	-0.041843	-0.03042	-0.00070292	0.0011166	-0.00097865	0	0	0	0	0	0	0	0	0
0.76751	34.848	0.77457	0.038495	-0.02622	0.020274	-0.0015899	0.00092286	-0.0013981	0	0	0	0	0	0	0	0	0
0.69913	31.744	0.73717	0.01395	0.015608	0.029018	-0.0010277	0.0010259	-0.0014266	0	0	0	0	0	0	0	0	0
0.68414	31.063	0.74129	0.083501	-0.097672	0.012288	-0.00059119	0.0013067	-0.00050656	0	0	0	0	0	0	0	0	0
0.68879	31.274	0.74014	0.113	-0.0014247	0.053659	-0.0018901	0.0016578	-8.9148e-05	0	0	0	0	0	0	0	0	0
0.99524	45.188	0.89157	0.095195	-0.099774	-0.060613	0.0010019	0.0003216	0.00022188	0	0	0	0	0	0	0	0	0
0.89936	40.835	0.84864	0.10818	-0.062023	-0.077519	0.0011485	0.0003216	0.00020968	0	0	0	0	0	0	0	0	0
0.87224	39.604	0.83164	0.080103	-0.031251	-0.01723	0.00030965	0.00059271	-8.9148e-05	0	0	0	0	0	0	0	0	0
0.7266	32.991	0.76479	0.07129	0.00074933	-0.0016008	0.00042781	0.00058294	5.8491e-06	0	0	0	0	0	0	0	0	0
0.66717	30.292	0.72447	0.04061	-0.067836	-0.038688	0.00069983	0.00017071	-8.9148e-05	0	0	0	0	0	0	0	0	0
