0	0	0	0.087842	-0.23934	-0.19476	-0.002482	0.0046646	0.0024459	0	0	0	0	0	0	0	0	0	0	0
2.0111	73.461	1.4729	0.10581	-0.11156	0.083206	-0.0036259	0.005706	0.0029236	0	0	0	0	0	0	0	0	0	0	0
2.7411	100.12	2.0032	0.20107	-0.032771	0.69022	-0.0097229	0.011496	0.0018842	1	0	0	0	0	0	0	0	0	0	0
2.3785	86.881	1.7897	0.13879	-0.31438	0.1367	-0.0059264	0.0079392	0.00049624	0	1	0	0	0	0	0	0	0	0	0
1.2053	44.026	1.0848	0.17258	-0.15906	0.10963	-0.0050319	0.007521	0.0010258	0	0	0	0	0	0	0	0	0	0	0
0.80353	29.351	0.84893	0.1658	-0.17528	0.10528	-0.0052321	0.0074951	0.0010258	0	0	0	0	0	0	0	0	0	0	0
0.79132	28.905	0.84661	0.13157	-0.15385	0.073852	-0.0045968	0.0067223	0.00097189	0	0	0	0	0	0	0	0	0	0	0
0.90906	33.206	0.88892	0.12747	-0.099609	0.064486	-0.0050184	0.006913	0.0014584	0	0	0	0	0	0	0	0	0	0	0
0.92112	33.646	0.89285	0.14623	-0.073317	0.13363	-0.0057919	0.0070374	0.0012039	0	0	0	0	0	0	0	0	0	0	0
0.76737	28.03	0.82984	0.14505	-0.12648	0.080008	-0.0053862	0.0071624	0.0015814	0	0	0	0	0	0	0	0	0	0	0
0.73762	26.943	0.81313	0.15245	-0.078463	0.11097	-0.0059114	0.0072471	0.0016335	0	0	0	0	0	0	0	0	0	0	0
0.91961	33.591	0.87162	0.13488	-0.12741	0.058616	-0.0047874	0.0067573	0.0015264	0	0	0	0	0	0	0	0	0	0	0
2.8222	103.09	2.1117	0.14148	0.23904	0.43718	0.0015708	0.0068702	0.0011731	0	0	1	0	0	0	0	0	0	0	0
3.9665	144.89	2.8134	0.057561	-0.23139	0.39958	0.0003768	-0.0020441	-0.0018262	0	0	0	1	0	0	0	0	0	0	0
2.8384	103.68	2.0765	0.11019	-0.25717	-0.013005	0.0014339	0.00056182	6.1672e-05	0	0	0	0	0	0	0	0	0	0	0
