onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.019599	0.91899	3.595914	CrunchShokoVanil	BisliOnion	45	43	1	y	2	0	1076.34
6.019675	0.91899	7.530029	Popco	ClickXLwhite4	8	15	0	b	1	0	1007.26
9.019696	0.91899	10.28662	Loacker	DoritosGrill	11	12	0	y	1	1	769.24
14.01966	0.91899	15.82	GumiWine2	GumiSnakes3	47	46	1	b	2	1	1295.28
17.01982	0.91899	18.2534	Tictac	DoritosSourSpicy	51	50	0	y	2	1	735.12
20.01977	0.91899	21.56992	Twix	Bamba	7	14	1	y	1	0	1051.16
34.01999	0.91899	35.32031	Loacker	ClickXLwhite4	11	15	0	y	1	1	799.93
38.02009	0.91899	39.72034	Mekupelet	Twix	16	7	0	b	1	0	1201.85
42.02016	0.91899	43.25377	Tictac	CrunchShokoVanil	51	45	0	y	2	1	730.77
45.02025	0.91899	46.23711	DoritosNatural	Popco	10	8	1	y	1	0	725.69
48.0202	0.91899	49.43699	KifkefMaklot2	ClickXLwhite4	17	15	0	b	1	0	911.73
53.02112	0.91899	54.30492	ClickBisquit2	KinderBuenoBrown3	18	9	1	y	1	0	789.82
56.02164	0.91899	57.42209	Tictac	BambaNugat	51	53	0	b	2	0	902.29
66.02465	0.91899	67.79062	GumiSnakes3	DoritosSourSpicy	46	50	0	y	2	1	1275.28
72.02437	0.91899	73.33753	Twix	KinderBuenoBrown3	7	9	1	y	1	0	815.56
75.02499	0.91899	76.192	ClickBisquit2	KifkefMaklot2	18	17	1	y	1	0	672.95
79.02064	0.91899	80.30941	Egozi	BambaSweet	54	52	0	b	2	0	790.3
84.02071	0.91899	85.427	BabyDoll	BisliOnion	44	43	1	b	2	1	902.22
91.02076	0.91899	92.6615	BambaSweet	Tictac	52	51	1	y	2	0	1141.18
96.02083	0.91899	97.721	Loacker	Twix	11	7	0	y	1	1	1196.11
99.02094	0.91899	100.5211	Mekupelet	ClickBisquit2	16	18	0	b	1	0	1004
105.021	0.91899	106.4713	BambaNugat	KashitSour	53	48	1	y	2	0	951.9
109.0211	0.91899	110.5047	CrunchShokoVanil	Egozi	45	54	1	b	2	1	988.91
121.0212	0.91899	122.3882	ClickXLbrown4	Loacker	13	11	1	b	1	1	873.78
124.0213	0.91899	125.6548	DoritosSourSpicy	KashitSour	50	48	1	b	2	1	1136.66
127.0213	0.91899	128.2214	KinderBuenoBrown3	DoritosNatural	9	10	0	y	1	1	705.67
131.0213	0.91899	132.6381	Egozi	GumiWine2	54	47	0	y	2	1	1124.6
137.0215	0.91899	139.0217	Bamba	ClickXLwhite4	14	15	0	x	1	NaN	NaN
140.0214	0.91899	141.655	GumiWine2	Tictac	47	51	1	y	2	0	1142.51
149.0216	0.91899	150.6384	Mars	Tapuchips	6	55	1	b	4	1	1113.32
153.0218	0.91899	154.389	BambaSweet	KashitSour	52	48	1	y	2	0	869.11
157.0226	0.91899	158.4885	Mars	Twist	6	56	1	b	4	1	963.36
160.0253	0.91899	161.6235	HispusimShatiah	BambaNugat	49	53	0	b	2	0	1106.68
163.0236	0.91899	164.5387	KifkefMaklot2	ClickXLbrown4	17	13	0	b	1	0	1015.38
173.0253	0.91899	174.5387	KinderBuenoBrown3	DoritosGrill	9	12	0	b	1	0	1015.63
177.022	0.91899	178.5262	BambaSweet	BisliOnion	52	43	1	y	2	0	1009.96
185.022	0.91899	186.2778	DoritosNatural	KifkefMaklot2	10	17	1	y	1	0	753.93
188.022	0.91899	189.3785	HispusimShatiah	BambaSweet	49	52	0	y	2	1	853.89
