onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.033257	0.91899	3.383795	DoritosNatural	Loacker	10	11	1	b	1	1	848.16
9.034526	0.91899	10.28498	KashitSour	CrunchShokoVanil	48	45	0	y	2	1	750.89
22.02971	0.91899	23.52993	BambaNugat	BisliOnion	53	43	1	y	2	0	995.72
26.02976	0.91899	27.63802	GumiWine2	HispusimShatiah	47	49	1	b	2	1	1102.66
31.0298	0.91899	32.57209	GumiWine2	KashitSour	47	48	1	b	2	1	1040.62
34.02997	0.91899	35.48012	KinderBuenoBrown3	ClickXLbrown4	9	13	0	b	1	0	944.45
39.02999	0.91899	40.39688	GumiSnakes3	BabyDoll	46	44	0	y	2	1	862.43
43.03005	0.91899	44.53013	Egozi	BabyDoll	54	44	0	y	2	1	1003.37
52.03012	0.91899	53.37591	ClickBisquit2	Popco	18	8	1	y	1	0	842.3
57.0303	0.91899	58.43036	KinderBuenoBrown3	ClickXLwhite4	9	15	0	b	1	0	898.11
61.03031	0.91899	62.36393	Tictac	BabyDoll	51	44	0	y	2	1	830.11
68.03042	0.91899	69.67869	Egozi	DoritosSourSpicy	54	50	0	y	2	1	1143
72.03051	0.91899	73.71401	Mekupelet	ClickXLwhite4	16	15	0	b	1	0	1186.92
78.0306	0.91899	79.4973	BambaSweet	GumiSnakes3	52	46	1	y	2	0	972.83
83.0308	0.91899	84.73077	Bamba	DoritosNatural	14	10	0	b	1	0	1194.62
87.03147	0.91899	88.23185	KashitSour	BabyDoll	48	44	0	y	2	1	708.95
90.03206	0.91899	91.41583	BisliOnion	GumiWine2	43	47	0	b	2	0	887.36
93.03251	0.91899	94.33086	DoritosGrill	KifkefMaklot2	12	17	1	y	1	0	795.91
97.03331	0.91899	98.24766	ClickBisquit2	Bamba	18	14	1	y	1	0	712.11
110.0355	0.91899	111.2693	HispusimShatiah	DoritosSourSpicy	49	50	0	y	2	1	735.92
114.0362	0.91899	115.4533	Bamba	DoritosGrill	14	12	0	b	1	0	921.17
117.031	0.91899	118.3205	Twix	KifkefMaklot2	7	17	1	y	1	0	793.45
122.0311	0.91899	123.298	Popco	Twix	8	7	0	b	1	0	761.35
125.0312	0.91899	126.7648	BambaNugat	Egozi	53	54	1	b	2	1	1234.26
129.0312	0.91899	130.5147	BabyDoll	HispusimShatiah	44	49	1	b	2	1	982.22
135.0313	0.91899	136.5649	CrunchShokoVanil	GumiSnakes3	45	46	1	b	2	1	1028.16
138.0313	0.91899	139.4981	Twist	ChocolateParaCookies5	56	5	0	y	4	1	962.09
142.0314	0.91899	143.3415	ClickXLbrown4	Bamba	13	14	1	y	1	0	808.03
147.0314	0.91899	148.3817	DoritosSourSpicy	BisliOnion	50	43	1	y	2	0	854.02
151.0315	0.91899	152.915	ClickBisquit2	Loacker	18	11	1	b	1	1	1383.91
163.0317	0.91899	164.4818	Mekupelet	ClickXLbrown4	16	13	0	b	1	0	957.76
169.0317	0.91899	170.6818	DoritosNatural	Mekupelet	10	16	1	y	1	0	1156.76
172.0317	0.91899	173.582	Mekupelet	DoritosGrill	16	12	0	y	1	1	1048.7
176.0319	0.91899	177.5655	CrunchShokoVanil	HispusimShatiah	45	49	1	b	2	1	1043.5
179.0318	0.91899	180.282	DoritosGrill	Popco	12	8	1	y	1	0	746.6
182.0319	0.91899	183.4488	Tapuchips	ChocolateParaCookies5	55	5	0	y	4	1	919.57
185.0319	0.91899	186.2823	Popco	ClickXLbrown4	8	13	0	b	1	0	750.53
188.0324	0.91899	189.6163	BambaNugat	GumiSnakes3	53	46	1	y	2	0	1093.99
