onset	duration	fixation_onset	item_name_left	item_name_right	item_rank_left	item_rank_right	is_left_go	response	pair_type	is_go_chosen	RT
2.016308	0.9575	3.733235	SkittlesFruits2	BisliBbq	46	50	0	y	2	1	1221.95
6.016317	0.9575	7.716547	CrunchBisquitBrown3	CrunchBisquitWhite2	17	15	0	y	1	1	1199
9.016305	0.9575	10.61661	SkittlesFruits2	ChocolateParaMarir2	46	47	0	b	2	0	1108.95
14.01645	0.9575	15.46648	ClickBisquit2	CrunchBisquitBrown3	13	17	1	b	1	1	961.8
17.01689	0.9575	18.80079	CrunchBisquitWhite2	KinderJoy	15	8	1	y	1	0	1279.36
20.01754	0.9575	21.45128	Hit	BabyDoll	6	56	1	b	4	1	943.71
34.02008	0.9575	35.42029	SkittlesSour4	ChocolateParaMarir2	51	47	0	b	2	0	912.16
38.02051	0.9575	39.7711	Loacker	KinderJoy	18	8	1	y	1	0	1261.75
42.02133	0.9575	44.02186	PesekZman	Tictac	52	49	1	x	2	NaN	NaN
45.01683	0.9575	47.00581	Cheetos	ChocolateParaSucariotKoftzot2	53	43	1	y	2	0	1484.43
48.02242	0.9575	49.75625	SkittlesFruits2	PesekZman	46	52	0	b	2	0	1234.84
53.01703	0.9575	54.77376	Loacker	CrunchBisquitBrown3	18	17	1	y	1	0	1256.23
56.01702	0.9575	57.78399	Popco	ChocolateParaMarir2	54	47	0	b	2	0	1262.23
66.01712	0.9575	67.2759	Taami	Bamba	9	12	0	b	1	0	761.14
72.01727	0.9575	73.61753	SkittlesSour4	BisliBbq	51	50	0	b	2	0	1095.99
75.01731	0.9575	76.78406	Twist	SkittlesSour4	45	51	1	y	2	0	1264.95
79.01731	0.9575	80.57818	ChocolateParaSucariotKoftzot2	Mentos	43	44	0	b	2	0	1056.94
84.01738	0.9575	85.62912	Loacker	ClickBalls5	18	14	1	b	1	1	1110.88
91.0175	0.9575	92.43435	SkittlesSour4	PesekZman	51	52	0	b	2	0	922.76
96.01755	0.9575	97.4479	Mekupelet	ChocolateParaCookies5	7	11	1	b	1	1	926.7
99.01757	0.9575	100.5512	Twist	ChocolateParaSucariotKoftzot2	45	43	1	y	2	0	1038.68
105.0177	0.9575	106.4011	Bamba	ChocolateParaCookies5	12	11	1	b	1	1	881.52
109.0177	0.9575	110.9346	BambaSweet	Mentos	48	44	0	b	2	0	1420.51
121.0184	0.9575	122.7357	SkittlesFruits2	Twist	46	45	0	b	2	0	1214.84
124.0213	0.9575	125.4693	Hit	Tapuchips	6	55	1	b	4	1	951
127.0194	0.9575	128.4366	ClickBalls5	Bamba	14	12	0	b	1	0	927.82
131.0202	0.9575	132.7707	Bamba	CrunchBisquitBrown3	12	17	1	y	1	0	1258.04
137.018	0.9575	138.6884	BambaSweet	Cheetos	48	53	0	b	2	0	1178.23
140.0217	0.9575	141.3555	Twist	Popco	45	54	1	y	2	0	836.53
149.0182	0.9575	150.5903	SkittlesSour4	Mentos	51	44	0	b	2	0	1071.06
153.0183	0.9575	154.3685	ClickXLwhite4	Loacker	16	18	0	y	1	1	851.96
157.0184	0.9575	158.4019	ClickXLwhite4	Bamba	16	12	0	y	1	1	882.88
160.0224	0.9575	161.402	ClickBisquit2	ClickXLwhite4	13	16	1	b	1	1	885.88
163.0184	0.9575	164.7854	ChocolateParaCookies5	Loacker	11	18	0	y	1	1	1264.81
173.0186	0.9575	174.4686	ClickBisquit2	KinderJoy	13	8	1	b	1	1	948.67
177.0186	0.9575	178.7356	KinderJoy	KinderBuenoWhite2	8	10	0	y	1	1	1222.7
185.0188	0.9575	186.4355	KinderBuenoWhite2	ClickXLwhite4	10	16	1	b	1	1	916.49
188.0211	0.9575	190.0189	Cheetos	Tictac	53	49	1	x	2	NaN	NaN
